bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,1
72,0,0,0
73,0,0,0
74,0,0,1
75,0,0,2
76,0,0,0
77,0,0,2
78,0,0,4
79,0,0,4
80,0,0,1
81,0,0,4
82,0,0,3
83,0,0,3
84,0,0,0
85,0,0,1
86,0,0,3
87,0,0,2
88,0,0,3
89,0,0,2
90,0,0,1
91,0,0,0
92,0,0,1
93,0,0,5
94,0,0,7
95,0,0,10
96,0,0,17
97,0,0,27
98,0,0,39
99,0,1,51
100,0,3,80
101,0,1,111
102,0,2,141
103,5,4,182
104,7,16,202
105,8,18,251
106,15,31,242
107,29,36,239
108,45,86,248
109,80,109,247
110,110,157,251
111,127,189,318
112,171,209,300
113,194,223,335
114,232,232,349
115,202,238,373
116,220,249,345
117,226,278,315
118,245,292,350
119,272,301,376
120,273,347,404
121,318,326,378
122,322,342,351
123,310,372,304
124,342,396,310
125,351,356,297
126,350,279,269
127,310,288,313
128,311,260,257
129,294,263,265
130,254,226,232
131,218,235,271
132,251,208,224
133,212,232,214
134,202,195,249
135,185,179,242
136,196,201,235
137,177,178,231
138,175,170,270
139,155,154,264
140,155,125,298
141,123,120,311
142,130,120,313
143,109,108,321
144,95,97,356
145,81,119,354
146,87,100,361
147,99,97,401
148,104,98,402
149,85,102,413
150,86,93,414
151,103,100,458
152,88,109,515
153,84,126,586
154,93,146,632
155,85,142,674
156,87,161,651
157,90,212,671
158,97,186,663
159,99,247,683
160,136,256,711
161,132,291,685
162,155,284,697
163,188,297,683
164,202,286,708
165,205,281,722
166,188,252,707
167,216,298,695
168,225,293,639
169,256,266,625
170,264,279,604
171,255,280,563
172,260,258,560
173,214,252,540
174,220,322,489
175,207,297,460
176,186,268,536
177,194,298,503
178,203,300,576
179,192,314,572
180,188,340,518
181,188,328,578
182,170,388,545
183,180,333,514
184,178,376,521
185,210,387,491
186,198,364,454
187,184,404,397
188,198,388,333
189,192,360,357
190,197,352,321
191,214,338,304
192,212,343,281
193,222,380,244
194,220,369,271
195,220,375,242
196,229,418,263
197,253,412,216
198,246,404,153
199,281,364,129
200,255,386,112
201,299,397,113
202,348,416,116
203,376,375,106
204,384,383,132
205,413,359,125
206,412,344,90
207,430,346,104
208,429,339,57
209,421,328,33
210,391,376,37
211,359,338,22
212,326,286,25
213,381,284,20
214,392,330,14
215,359,301,10
216,371,316,9
217,413,328,4
218,369,389,1
219,337,339,6
220,267,341,4
221,270,378,3
222,299,346,0
223,254,361,3
224,276,351,1
225,240,407,0
226,225,513,1
227,211,533,3
228,192,587,1
229,243,527,0
230,231,509,0
231,273,510,0
232,255,510,0
233,345,521,1
234,389,413,0
235,457,386,0
236,409,438,0
237,354,489,0
238,367,581,1
239,387,604,0
240,373,541,0
241,322,371,0
242,380,226,0
243,420,70,0
244,503,6,0
245,517,1,0
246,493,1,0
247,421,1,0
248,369,0,0
249,411,0,0
250,397,0,0
251,515,0,0
252,563,0,0
253,629,0,0
254,727,0,0
255,2966,0,0
