bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,1
70,0,0,0
71,0,0,0
72,0,0,0
73,1,0,0
74,0,1,2
75,2,0,0
76,0,0,1
77,0,0,0
78,0,0,0
79,0,0,5
80,1,1,2
81,3,5,3
82,4,1,5
83,1,0,1
84,3,0,4
85,2,0,0
86,6,2,0
87,2,4,2
88,2,2,3
89,1,1,1
90,1,1,2
91,3,7,3
92,2,5,3
93,3,2,3
94,0,3,4
95,3,3,6
96,10,6,8
97,5,6,7
98,8,8,11
99,12,9,12
100,14,15,12
101,14,12,19
102,14,13,25
103,24,27,25
104,30,30,39
105,28,22,29
106,32,38,46
107,33,38,42
108,53,52,56
109,43,48,51
110,70,76,74
111,70,77,84
112,95,84,93
113,124,107,106
114,141,133,118
115,138,169,137
116,168,165,163
117,170,176,160
118,202,212,187
119,225,235,206
120,261,283,244
121,247,271,294
122,294,279,309
123,264,236,330
124,286,279,323
125,257,264,325
126,262,265,315
127,228,248,275
128,234,233,219
129,248,240,217
130,231,194,209
131,229,200,205
132,212,211,190
133,202,204,172
134,168,170,153
135,152,149,159
136,149,142,135
137,125,135,146
138,138,129,127
139,123,117,151
140,149,139,136
141,109,130,121
142,149,129,150
143,137,147,152
144,141,147,164
145,162,140,161
146,125,149,171
147,138,110,145
148,123,144,185
149,138,147,148
150,124,130,173
151,120,124,165
152,113,153,162
153,135,145,166
154,125,128,150
155,109,133,161
156,122,134,172
157,139,158,177
158,119,119,180
159,144,138,196
160,130,146,196
161,127,158,197
162,131,144,193
163,135,145,213
164,128,145,220
165,146,172,204
166,136,168,217
167,163,187,223
168,140,141,206
169,118,140,222
170,140,173,249
171,144,164,230
172,164,163,224
173,152,154,219
174,142,152,216
175,148,182,230
176,134,154,206
177,125,142,256
178,135,167,236
179,145,154,252
180,124,168,300
181,157,180,312
182,134,175,314
183,137,154,386
184,121,135,383
185,145,161,456
186,126,166,504
187,131,146,504
188,124,152,606
189,132,155,608
190,132,211,596
191,152,198,630
192,166,223,660
193,125,224,641
194,172,234,631
195,172,266,605
196,213,275,546
197,228,320,504
198,217,382,485
199,278,421,425
200,287,446,347
201,331,457,288
202,344,503,251
203,369,508,205
204,387,491,179
205,422,503,177
206,389,478,139
207,421,463,102
208,395,502,76
209,383,470,97
210,387,523,80
211,397,487,69
212,385,518,64
213,422,499,49
214,400,530,51
215,381,547,56
216,394,501,44
217,385,442,32
218,401,336,36
219,411,235,40
220,409,213,33
221,459,138,37
222,458,91,38
223,478,93,17
224,459,57,19
225,429,45,19
226,350,47,20
227,274,31,21
228,264,34,23
229,205,29,13
230,169,30,15
231,101,23,22
232,60,25,13
233,44,24,3
234,35,20,13
235,30,14,11
236,32,15,8
237,31,16,11
238,12,14,7
239,11,11,11
240,16,9,4
241,12,6,4
242,10,10,4
243,16,11,4
244,8,8,2
245,8,1,3
246,5,2,2
247,4,2,6
248,3,4,6
249,5,8,2
250,6,5,2
251,5,3,1
252,5,4,0
253,5,2,0
254,3,4,0
255,0,1,0
