bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,1,0,0
22,2,0,1
23,0,1,2
24,0,2,0
25,1,0,0
26,0,0,1
27,0,1,0
28,1,0,0
29,1,0,1
30,1,1,0
31,2,0,0
32,3,0,3
33,1,3,1
34,0,1,3
35,1,3,1
36,1,1,0
37,0,0,1
38,0,1,1
39,0,0,2
40,1,1,0
41,1,0,0
42,0,0,0
43,2,0,2
44,0,1,2
45,1,1,2
46,2,0,4
47,1,3,5
48,0,2,4
49,1,0,3
50,2,2,4
51,2,1,1
52,2,2,1
53,4,4,4
54,3,3,5
55,1,5,7
56,1,5,7
57,1,6,7
58,6,3,7
59,2,4,6
60,0,4,11
61,6,4,12
62,5,3,8
63,3,8,15
64,5,6,9
65,2,7,18
66,3,14,23
67,7,13,14
68,8,11,33
69,10,16,26
70,17,15,28
71,8,16,30
72,13,25,28
73,14,25,31
74,16,21,38
75,16,22,39
76,15,26,35
77,18,19,43
78,21,26,44
79,22,37,45
80,15,27,50
81,25,30,54
82,18,33,56
83,22,36,70
84,17,41,73
85,27,32,70
86,24,53,73
87,22,46,82
88,32,44,72
89,33,53,81
90,39,49,84
91,40,47,80
92,47,54,91
93,33,63,89
94,36,68,112
95,36,61,110
96,46,68,106
97,38,83,129
98,56,82,118
99,55,86,121
100,48,88,128
101,61,93,147
102,71,88,141
103,59,94,151
104,51,108,155
105,70,114,182
106,69,114,191
107,82,110,190
108,84,131,198
109,83,119,174
110,87,117,217
111,83,137,208
112,92,153,223
113,90,137,235
114,108,141,253
115,124,174,224
116,106,186,239
117,123,178,251
118,105,198,251
119,121,215,253
120,123,230,230
121,129,212,258
122,129,240,267
123,143,220,296
124,149,240,270
125,154,237,299
126,161,217,347
127,175,261,355
128,179,248,303
129,201,275,346
130,197,266,347
131,223,272,355
132,244,316,349
133,254,330,328
134,275,277,346
135,294,311,358
136,276,284,369
137,280,293,399
138,309,285,396
139,257,298,375
140,283,252,432
141,332,291,464
142,339,270,456
143,304,284,472
144,312,251,506
145,325,271,478
146,310,247,460
147,291,240,481
148,330,241,502
149,313,241,471
150,276,238,484
151,263,230,455
152,259,245,419
153,258,225,389
154,256,218,380
155,245,212,327
156,237,250,334
157,263,230,305
158,226,229,320
159,220,236,271
160,213,204,280
161,196,227,279
162,203,224,248
163,215,239,229
164,196,238,211
165,202,224,203
166,191,216,227
167,200,243,205
168,211,216,220
169,199,227,202
170,198,242,166
171,193,222,199
172,201,236,174
173,184,252,200
174,189,237,170
175,184,229,150
176,191,215,154
177,179,255,154
178,178,248,166
179,198,222,137
180,172,230,176
181,165,223,143
182,178,249,140
183,173,214,132
184,165,183,110
185,191,236,103
186,198,225,91
187,213,224,95
188,195,271,78
189,229,249,91
190,197,264,94
191,204,281,80
192,207,268,80
193,199,316,87
194,207,252,83
195,212,245,91
196,204,240,66
197,206,233,74
198,186,224,67
199,182,219,67
200,165,199,70
201,166,177,61
202,188,176,57
203,172,189,50
204,170,169,44
205,162,154,49
206,152,148,50
207,173,166,49
208,150,133,47
209,161,166,53
210,147,172,48
211,145,129,64
212,151,194,46
213,131,191,61
214,174,176,55
215,126,157,39
216,168,175,49
217,152,185,38
218,165,182,56
219,152,203,45
220,183,180,46
221,178,182,48
222,208,203,53
223,175,162,41
224,209,113,36
225,239,94,35
226,227,84,36
227,254,71,49
228,229,83,45
229,205,60,37
230,226,65,58
231,224,61,34
232,205,52,27
233,184,52,35
234,163,59,25
235,206,56,31
236,175,56,32
237,209,48,45
238,215,33,45
239,208,35,38
240,240,36,36
241,246,42,36
242,257,40,22
243,260,34,30
244,231,52,26
245,207,25,35
246,170,36,38
247,104,37,31
248,94,36,36
249,63,38,23
250,46,35,24
251,35,35,27
252,27,26,23
253,18,31,24
254,8,35,18
255,5,7,9
