bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,1,1,0
48,0,0,0
49,0,0,1
50,2,2,0
51,1,0,1
52,1,0,1
53,1,3,0
54,2,1,0
55,6,1,4
56,3,4,1
57,0,2,1
58,1,1,0
59,1,1,1
60,8,3,4
61,5,3,3
62,3,7,3
63,5,2,2
64,4,4,1
65,2,5,4
66,5,1,8
67,2,3,1
68,5,6,5
69,9,1,4
70,9,4,1
71,12,6,7
72,14,9,3
73,10,6,3
74,15,6,5
75,16,9,4
76,18,9,5
77,28,12,1
78,23,19,4
79,36,19,9
80,22,23,14
81,23,30,6
82,33,28,10
83,27,33,16
84,32,32,18
85,35,39,27
86,41,32,28
87,26,31,26
88,35,40,31
89,29,35,37
90,40,43,30
91,43,37,38
92,28,25,43
93,42,43,39
94,43,44,36
95,45,47,38
96,58,35,36
97,61,46,36
98,48,50,31
99,57,39,42
100,59,53,44
101,51,60,41
102,50,46,46
103,73,47,40
104,54,65,45
105,58,63,58
106,72,72,49
107,68,67,49
108,62,79,53
109,68,77,62
110,61,84,60
111,59,69,72
112,51,69,60
113,66,58,73
114,60,69,71
115,41,68,72
116,57,51,75
117,56,61,79
118,66,62,75
119,63,66,80
120,55,65,77
121,57,58,82
122,52,66,73
123,58,59,83
124,46,65,80
125,53,52,72
126,50,50,73
127,31,38,63
128,42,56,65
129,53,50,60
130,48,55,76
131,40,49,59
132,50,36,67
133,39,52,76
134,38,45,46
135,37,42,57
136,33,28,55
137,37,57,53
138,34,31,55
139,39,44,56
140,37,42,47
141,33,43,44
142,27,39,50
143,40,45,48
144,29,36,39
145,27,35,49
146,41,35,38
147,32,34,38
148,16,27,36
149,25,36,38
150,30,30,22
151,33,33,26
152,26,26,31
153,15,22,30
154,26,35,35
155,34,28,29
156,38,25,38
157,27,29,36
158,36,30,36
159,21,22,26
160,40,32,31
161,24,23,32
162,31,34,38
163,32,40,33
164,22,28,37
165,23,17,37
166,22,27,51
167,31,37,44
168,24,33,67
169,34,33,86
170,31,31,93
171,31,26,95
172,34,24,90
173,35,24,101
174,43,26,96
175,31,18,101
176,31,38,131
177,31,29,153
178,46,32,173
179,26,36,206
180,49,46,228
181,58,45,248
182,58,62,237
183,59,62,283
184,85,71,290
185,84,65,317
186,74,72,351
187,94,106,318
188,85,100,267
189,106,107,294
190,91,139,276
191,114,152,248
192,111,144,276
193,116,200,267
194,101,218,275
195,102,206,296
196,104,246,291
197,103,287,277
198,95,337,241
199,134,369,264
200,164,357,267
201,211,339,243
202,211,384,234
203,237,326,241
204,252,317,190
205,286,350,163
206,264,336,128
207,244,340,118
208,264,355,125
209,250,367,107
210,258,298,102
211,226,332,93
212,260,322,103
213,264,290,88
214,256,257,73
215,265,226,78
216,297,161,53
217,308,144,52
218,333,121,60
219,343,91,61
220,343,110,49
221,323,113,65
222,296,97,88
223,298,113,83
224,301,96,81
225,258,117,63
226,296,112,36
227,292,125,26
228,192,102,7
229,150,62,3
230,95,27,0
231,37,18,0
232,23,8,0
233,10,3,0
234,6,0,0
235,1,0,0
236,1,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
