bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,1
31,0,0,0
32,0,0,1
33,0,0,0
34,0,0,0
35,0,0,1
36,0,0,3
37,1,0,1
38,0,1,2
39,1,0,4
40,0,1,1
41,1,0,0
42,0,1,7
43,0,0,1
44,0,1,2
45,0,1,5
46,0,3,3
47,1,0,4
48,0,2,5
49,0,3,5
50,2,0,5
51,2,4,6
52,1,2,8
53,2,2,11
54,0,3,6
55,3,4,9
56,2,2,11
57,1,5,10
58,2,2,8
59,3,7,8
60,1,1,16
61,5,4,10
62,1,9,16
63,4,10,14
64,4,4,12
65,3,7,14
66,6,11,15
67,8,10,15
68,2,9,10
69,4,14,31
70,3,9,26
71,17,8,30
72,7,19,26
73,10,14,21
74,10,14,21
75,10,17,27
76,14,14,29
77,11,27,36
78,20,23,35
79,10,9,37
80,18,21,33
81,15,19,42
82,19,29,44
83,18,17,43
84,19,35,55
85,18,29,47
86,17,36,54
87,22,24,43
88,26,34,59
89,15,40,65
90,33,47,62
91,39,46,72
92,27,48,71
93,36,63,88
94,64,59,95
95,46,75,107
96,58,69,102
97,72,92,145
98,71,106,150
99,91,113,133
100,98,123,141
101,98,137,181
102,110,156,135
103,126,161,162
104,127,147,158
105,165,179,175
106,175,174,190
107,176,197,199
108,181,193,195
109,196,195,178
110,172,178,227
111,195,176,192
112,165,186,196
113,189,160,165
114,153,159,178
115,182,182,223
116,169,182,197
117,163,195,207
118,166,176,220
119,176,189,221
120,178,220,205
121,198,198,222
122,202,188,229
123,181,165,187
124,146,163,197
125,133,155,206
126,177,159,204
127,143,153,171
128,118,121,185
129,112,102,147
130,130,137,191
131,126,146,185
132,123,133,188
133,118,133,176
134,141,139,198
135,116,141,200
136,128,148,209
137,133,147,191
138,96,140,196
139,125,155,198
140,114,193,190
141,146,158,179
142,135,164,184
143,154,168,183
144,147,193,199
145,146,199,176
146,151,177,205
147,142,187,205
148,167,167,173
149,160,177,191
150,161,176,216
151,200,198,225
152,167,197,190
153,149,205,205
154,214,216,210
155,203,210,209
156,206,208,210
157,204,210,207
158,208,187,198
159,214,201,193
160,184,177,200
161,206,191,154
162,214,223,175
163,215,202,188
164,192,199,172
165,218,216,153
166,196,209,185
167,184,176,155
168,203,215,131
169,194,187,126
170,190,199,123
171,188,214,136
172,141,174,97
173,184,170,121
174,176,158,98
175,150,151,109
176,161,153,87
177,150,131,86
178,142,118,81
179,111,130,84
180,150,140,74
181,154,133,78
182,167,159,88
183,162,118,61
184,132,116,75
185,144,125,87
186,153,127,55
187,167,115,61
188,149,107,60
189,143,91,63
190,144,111,56
191,142,103,65
192,141,111,54
193,130,91,69
194,130,80,70
195,125,103,91
196,155,118,80
197,126,97,84
198,141,83,73
199,150,89,91
200,169,134,115
201,153,119,110
202,155,134,149
203,162,134,141
204,148,130,163
205,169,131,146
206,145,124,149
207,132,131,155
208,147,115,136
209,125,107,117
210,120,92,137
211,109,85,134
212,114,80,132
213,79,93,129
214,91,108,166
215,77,149,175
216,106,133,152
217,102,117,170
218,97,105,193
219,100,101,208
220,115,102,167
221,111,103,136
222,123,125,110
223,131,175,60
224,131,181,39
225,139,158,27
226,169,162,28
227,212,149,16
228,125,113,14
229,122,102,10
230,105,69,12
231,138,88,10
232,100,47,9
233,87,35,8
234,85,29,6
235,60,21,5
236,63,21,7
237,34,15,4
238,27,10,5
239,31,6,5
240,17,3,0
241,15,4,3
242,9,7,6
243,7,3,2
244,8,3,3
245,2,0,4
246,4,5,2
247,4,5,2
248,2,3,3
249,2,4,2
250,0,5,10
251,0,3,4
252,0,5,3
253,0,6,2
254,0,6,8
255,0,9,15
