bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,1,0,0
48,0,0,0
49,1,0,0
50,2,0,0
51,0,0,0
52,3,3,0
53,1,1,0
54,2,1,0
55,3,3,0
56,4,0,3
57,2,2,1
58,6,1,3
59,6,6,1
60,7,2,0
61,14,7,1
62,16,5,2
63,13,11,5
64,24,10,5
65,21,9,7
66,41,18,9
67,40,18,3
68,64,30,2
69,77,23,15
70,66,34,14
71,96,33,15
72,112,49,17
73,140,54,24
74,163,74,21
75,141,94,31
76,169,109,29
77,195,126,49
78,179,130,52
79,180,138,63
80,203,142,91
81,221,146,76
82,212,156,88
83,247,196,116
84,244,202,114
85,254,175,109
86,259,195,121
87,246,210,109
88,233,237,157
89,238,219,157
90,266,232,176
91,239,243,179
92,257,221,164
93,251,210,201
94,273,270,228
95,236,232,230
96,268,199,175
97,238,220,206
98,219,219,186
99,254,237,219
100,243,238,220
101,246,221,199
102,291,216,199
103,250,234,228
104,235,231,209
105,249,227,188
106,270,228,186
107,265,243,185
108,295,255,197
109,292,279,181
110,262,286,230
111,298,264,208
112,275,270,214
113,244,263,230
114,268,280,251
115,264,300,280
116,250,299,266
117,211,316,252
118,214,280,269
119,203,268,297
120,183,317,288
121,189,266,288
122,166,272,306
123,148,297,313
124,124,288,320
125,153,248,308
126,140,248,360
127,174,213,316
128,148,214,313
129,175,183,305
130,122,203,323
131,132,166,306
132,145,196,317
133,130,167,284
134,150,161,313
135,154,168,287
136,117,170,260
137,140,167,284
138,128,175,248
139,128,185,296
140,132,133,265
141,118,185,231
142,131,145,227
143,134,129,208
144,137,142,199
145,120,138,197
146,116,134,193
147,124,153,148
148,112,104,158
149,111,111,139
150,89,98,120
151,81,110,139
152,106,92,133
153,86,104,150
154,80,85,130
155,81,78,136
156,81,102,109
157,81,99,138
158,94,94,156
159,81,99,161
160,96,126,198
161,91,95,262
162,107,133,295
163,104,145,304
164,119,127,349
165,132,136,340
166,125,163,377
167,160,174,367
168,156,169,372
169,174,181,415
170,157,192,393
171,201,227,439
172,204,264,426
173,195,315,506
174,205,335,514
175,232,379,582
176,232,435,627
177,266,471,615
178,289,549,750
179,304,550,709
180,331,555,775
181,327,585,769
182,367,597,813
183,363,620,857
184,361,617,910
185,393,663,974
186,378,668,938
187,379,707,924
188,408,664,866
189,426,636,897
190,487,681,867
191,550,752,805
192,621,823,739
193,656,863,724
194,730,763,702
195,762,791,621
196,711,817,630
197,640,739,587
198,657,754,574
199,622,701,603
200,706,728,519
201,754,687,553
202,670,581,511
203,701,567,462
204,655,606,452
205,636,621,440
206,624,637,432
207,570,592,304
208,520,582,232
209,466,581,219
210,491,490,151
211,498,435,151
212,509,457,147
213,492,433,101
214,502,468,81
215,465,396,72
216,519,402,87
217,523,304,71
218,544,258,50
219,558,195,57
220,624,170,68
221,634,138,66
222,607,89,34
223,492,75,22
224,454,59,20
225,422,80,10
226,377,64,10
227,325,52,10
228,352,52,8
229,255,83,14
230,168,59,7
231,116,16,0
232,101,6,6
233,106,3,2
234,91,2,1
235,41,1,0
236,18,0,0
237,3,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
