bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,1,1,0
39,0,0,1
40,0,0,1
41,2,1,0
42,2,4,3
43,7,6,6
44,10,11,7
45,12,11,15
46,23,21,19
47,31,26,20
48,53,50,40
49,62,61,42
50,82,71,62
51,109,87,89
52,114,125,107
53,147,122,120
54,143,158,124
55,177,183,163
56,181,164,161
57,213,196,182
58,198,193,217
59,221,213,193
60,241,260,210
61,299,271,218
62,284,284,227
63,319,286,261
64,310,290,271
65,325,320,294
66,323,325,306
67,325,340,300
68,329,356,326
69,375,342,335
70,359,375,327
71,347,350,323
72,351,352,312
73,324,339,303
74,336,303,307
75,295,309,311
76,333,285,314
77,309,289,280
78,290,304,295
79,272,263,275
80,279,311,297
81,296,265,277
82,245,300,308
83,278,234,265
84,253,269,257
85,215,230,233
86,241,227,253
87,210,254,260
88,220,190,235
89,207,210,233
90,185,188,229
91,159,202,211
92,211,191,203
93,178,195,194
94,182,183,210
95,153,188,180
96,174,188,177
97,170,138,186
98,187,166,173
99,160,183,172
100,168,160,177
101,145,165,161
102,144,130,158
103,158,155,170
104,151,158,154
105,127,149,164
106,146,153,166
107,141,145,137
108,122,127,157
109,131,142,156
110,124,143,158
111,128,146,143
112,128,143,149
113,150,119,166
114,134,154,152
115,135,150,148
116,134,133,144
117,129,133,145
118,170,161,179
119,154,143,191
120,167,145,149
121,178,162,164
122,161,166,165
123,197,195,179
124,204,171,174
125,184,205,197
126,195,190,206
127,188,195,194
128,183,200,195
129,180,195,229
130,207,229,213
131,171,221,199
132,168,214,250
133,175,159,249
134,181,215,234
135,192,200,213
136,192,197,221
137,225,218,227
138,167,203,214
139,186,205,241
140,214,187,231
141,200,228,242
142,207,218,217
143,198,216,238
144,201,235,248
145,201,219,255
146,215,232,292
147,186,201,263
148,158,216,258
149,166,192,266
150,194,207,281
151,188,237,285
152,177,205,271
153,189,200,341
154,207,204,291
155,212,253,340
156,232,234,345
157,255,254,359
158,204,286,345
159,237,314,354
160,282,297,387
161,312,338,376
162,293,354,415
163,321,345,426
164,310,290,413
165,345,371,413
166,370,378,431
167,389,432,505
168,365,395,525
169,448,421,493
170,451,488,523
171,420,490,600
172,488,486,649
173,492,497,653
174,541,544,675
175,534,551,608
176,607,620,674
177,603,627,632
178,590,594,695
179,679,668,702
180,712,685,725
181,681,740,693
182,682,680,754
183,733,679,828
184,753,781,860
185,760,751,907
186,731,772,927
187,770,920,1010
188,896,895,1053
189,986,958,1053
190,1090,1033,1109
191,1078,1001,1190
192,1035,1030,1218
193,934,1042,1146
194,1000,1070,1024
195,992,1056,905
196,1011,1123,828
197,1108,1064,666
198,1138,1020,663
199,953,878,639
200,872,737,567
201,753,705,427
202,715,701,358
203,692,639,296
204,649,595,238
205,582,416,183
206,457,311,126
207,423,297,83
208,392,263,71
209,232,217,45
210,210,152,39
211,145,109,18
212,101,73,25
213,81,64,21
214,73,54,14
215,54,35,15
216,49,38,7
217,51,22,7
218,27,22,10
219,25,18,4
220,26,15,5
221,17,8,6
222,18,12,2
223,21,7,2
224,13,6,2
225,5,6,1
226,5,5,0
227,12,5,0
228,7,2,1
229,4,3,0
230,2,3,0
231,0,0,0
232,1,0,0
233,1,1,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
