bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,1
89,0,0,0
90,0,0,3
91,0,0,1
92,0,0,2
93,0,0,2
94,0,0,5
95,0,0,2
96,0,0,4
97,0,0,9
98,0,0,6
99,0,0,14
100,0,0,10
101,0,0,9
102,0,0,10
103,0,0,14
104,0,0,17
105,0,0,19
106,0,1,23
107,0,0,23
108,0,0,23
109,1,1,35
110,0,3,46
111,0,0,44
112,2,2,61
113,0,5,58
114,1,5,88
115,0,3,104
116,0,7,103
117,2,10,106
118,1,13,140
119,1,8,162
120,4,11,182
121,4,14,199
122,7,22,221
123,6,30,240
124,14,31,251
125,8,25,249
126,7,36,283
127,11,51,261
128,17,55,303
129,16,60,313
130,24,77,297
131,16,95,321
132,32,98,306
133,30,117,354
134,38,125,356
135,33,146,380
136,45,165,331
137,56,178,324
138,59,204,295
139,72,220,284
140,100,244,303
141,86,250,280
142,92,240,357
143,118,263,315
144,123,257,281
145,122,278,268
146,130,298,264
147,170,300,248
148,150,297,243
149,152,304,243
150,171,305,254
151,179,276,235
152,185,280,234
153,178,268,215
154,184,275,215
155,190,278,203
156,205,242,196
157,219,263,166
158,159,268,150
159,210,220,132
160,201,202,123
161,218,218,132
162,231,203,137
163,236,208,115
164,212,196,122
165,253,198,121
166,172,182,93
167,219,200,80
168,200,175,87
169,207,199,97
170,197,181,112
171,180,162,91
172,175,165,117
173,178,175,90
174,189,195,82
175,196,173,74
176,173,175,80
177,218,152,72
178,161,140,69
179,188,156,70
180,155,147,78
181,160,154,80
182,159,118,73
183,144,169,70
184,138,130,88
185,158,130,98
186,138,145,76
187,140,121,94
188,139,126,91
189,118,106,74
190,134,104,99
191,134,124,93
192,137,126,87
193,153,109,85
194,150,112,85
195,162,110,95
196,145,87,96
197,153,92,76
198,151,87,63
199,138,83,92
200,158,107,72
201,144,98,94
202,165,100,74
203,138,85,88
204,140,86,83
205,144,67,95
206,134,84,75
207,136,92,110
208,126,92,103
209,137,80,100
210,135,104,103
211,120,116,128
212,138,118,122
213,130,100,127
214,121,96,110
215,136,109,132
216,130,103,119
217,131,96,119
218,131,95,127
219,130,122,115
220,150,118,139
221,128,121,162
222,121,125,173
223,138,110,173
224,147,98,175
225,141,105,198
226,155,130,166
227,146,123,169
228,142,157,130
229,131,138,102
230,138,128,119
231,159,143,100
232,141,139,106
233,158,138,80
234,163,155,75
235,137,152,66
236,161,155,67
237,157,147,54
238,169,163,38
239,165,235,34
240,174,233,29
241,187,263,21
242,204,265,13
243,181,226,9
244,182,237,7
245,161,209,4
246,207,160,3
247,246,139,1
248,296,73,7
249,299,38,5
250,335,17,4
251,363,12,6
252,298,15,7
253,239,7,5
254,189,9,11
255,136,16,1
