bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,1,1,1
10,0,0,1
11,7,7,9
12,9,9,12
13,4,5,6
14,8,8,9
15,7,7,4
16,3,4,7
17,3,4,6
18,5,2,3
19,4,7,8
20,6,4,3
21,5,5,6
22,5,5,6
23,3,5,3
24,6,5,12
25,4,4,3
26,8,8,6
27,3,4,7
28,5,7,9
29,6,7,6
30,6,8,14
31,6,2,12
32,4,6,19
33,5,6,13
34,5,10,21
35,9,15,27
36,8,18,21
37,16,13,26
38,11,17,35
39,16,21,31
40,27,20,32
41,19,14,48
42,11,23,52
43,28,25,68
44,19,20,97
45,22,33,108
46,23,37,132
47,21,40,196
48,32,45,193
49,42,55,261
50,38,69,318
51,41,64,331
52,46,61,350
53,29,81,369
54,51,82,378
55,46,103,381
56,46,81,414
57,40,97,379
58,55,129,408
59,71,120,348
60,68,209,363
61,59,197,290
62,60,225,290
63,68,255,328
64,71,256,388
65,69,247,345
66,78,206,367
67,79,196,346
68,79,199,358
69,102,190,375
70,109,178,370
71,116,187,392
72,144,205,388
73,160,198,430
74,124,206,416
75,147,172,436
76,137,191,416
77,113,201,480
78,120,177,508
79,144,183,472
80,138,168,464
81,139,159,461
82,145,151,485
83,145,149,468
84,158,145,490
85,128,151,530
86,140,157,556
87,160,160,526
88,142,155,539
89,117,184,525
90,134,204,523
91,137,231,529
92,126,214,524
93,134,208,556
94,146,253,534
95,163,282,502
96,118,255,469
97,164,251,453
98,186,281,465
99,141,303,478
100,168,291,439
101,155,305,490
102,156,297,480
103,161,333,435
104,172,333,453
105,168,338,423
106,170,342,497
107,148,336,461
108,162,336,503
109,162,338,481
110,181,320,465
111,178,337,464
112,207,300,489
113,203,355,468
114,200,349,469
115,247,325,515
116,214,392,492
117,231,378,453
118,221,372,469
119,219,377,490
120,269,412,488
121,249,412,473
122,252,413,559
123,260,417,452
124,272,435,461
125,302,471,485
126,294,477,499
127,331,500,489
128,363,489,471
129,323,543,488
130,333,528,461
131,291,595,411
132,305,625,472
133,324,669,466
134,350,659,443
135,346,654,486
136,311,698,443
137,397,647,441
138,317,700,477
139,336,660,478
140,343,662,469
141,326,619,525
142,383,604,474
143,351,579,475
144,358,562,488
145,317,528,460
146,335,549,425
147,350,522,448
148,362,518,469
149,365,527,403
150,387,482,422
151,394,499,390
152,392,461,384
153,359,485,366
154,403,475,376
155,409,454,361
156,391,462,339
157,440,417,393
158,449,433,344
159,421,405,354
160,389,432,351
161,429,382,311
162,463,427,314
163,422,421,282
164,459,368,314
165,457,336,291
166,464,345,310
167,479,309,283
168,499,324,294
169,513,279,291
170,465,259,277
171,473,268,254
172,522,253,275
173,490,262,304
174,535,247,282
175,476,247,276
176,532,250,270
177,515,216,221
178,507,195,234
179,539,176,247
180,476,198,232
181,495,170,224
182,437,190,240
183,474,188,223
184,418,215,193
185,415,189,202
186,405,194,200
187,395,202,188
188,403,215,194
189,373,213,170
190,345,236,175
191,336,222,165
192,333,235,150
193,313,220,156
194,295,255,178
195,270,268,155
196,275,286,130
197,276,289,153
198,240,349,128
199,199,376,123
200,209,395,117
201,218,396,114
202,188,425,138
203,189,446,112
204,190,503,118
205,182,528,110
206,185,549,101
207,186,528,108
208,195,551,125
209,177,527,95
210,184,565,102
211,179,498,83
212,142,490,111
213,153,455,89
214,196,456,98
215,162,434,80
216,186,432,77
217,186,422,82
218,207,437,86
219,161,345,69
220,174,337,91
221,205,377,68
222,207,311,81
223,199,279,78
224,227,298,81
225,207,266,68
226,228,232,62
227,236,254,83
228,239,245,88
229,251,221,68
230,318,181,82
231,358,227,80
232,334,160,82
233,348,165,93
234,395,157,96
235,459,142,93
236,474,108,78
237,526,131,81
238,582,100,99
239,655,147,83
240,674,138,71
241,797,124,81
242,795,129,82
243,841,129,78
244,857,133,73
245,899,145,73
246,851,162,49
247,888,174,74
248,871,156,68
249,893,133,61
250,932,126,63
251,851,142,38
252,837,121,56
253,827,125,37
254,1019,155,45
255,936,71,5
