bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,3,0,0
28,1,2,0
29,2,1,0
30,1,0,2
31,0,3,1
32,2,1,0
33,1,2,1
34,2,0,1
35,3,1,3
36,3,2,1
37,4,2,1
38,9,3,2
39,10,6,1
40,7,4,1
41,20,12,3
42,15,12,5
43,16,9,5
44,17,19,11
45,23,20,5
46,26,14,18
47,25,21,19
48,24,21,18
49,18,21,19
50,25,16,11
51,27,22,14
52,25,15,17
53,26,23,15
54,30,22,15
55,23,22,25
56,23,27,15
57,24,32,22
58,21,37,28
59,27,31,29
60,18,22,22
61,22,22,23
62,28,20,30
63,32,23,27
64,40,43,28
65,36,31,22
66,44,39,36
67,34,42,33
68,47,67,44
69,38,49,38
70,41,45,40
71,37,43,57
72,33,40,36
73,35,39,53
74,46,49,49
75,25,29,56
76,30,38,47
77,45,42,41
78,32,31,42
79,29,27,34
80,38,38,30
81,43,40,39
82,35,35,32
83,30,36,30
84,43,50,36
85,46,31,35
86,30,48,38
87,41,52,46
88,48,42,40
89,43,45,43
90,36,36,42
91,40,44,47
92,47,38,57
93,33,32,42
94,39,38,49
95,45,37,36
96,41,45,35
97,30,52,34
98,48,40,38
99,45,40,43
100,32,36,34
101,36,36,47
102,41,30,47
103,28,32,41
104,20,27,41
105,31,29,30
106,35,29,35
107,33,38,34
108,29,38,42
109,45,35,43
110,30,32,41
111,26,37,41
112,34,32,31
113,40,39,41
114,41,39,46
115,30,38,40
116,30,39,36
117,30,43,46
118,40,46,48
119,26,36,54
120,35,42,48
121,35,45,40
122,40,41,54
123,41,42,53
124,29,48,60
125,34,37,48
126,39,35,40
127,35,32,46
128,35,36,48
129,36,46,31
130,31,34,43
131,41,43,47
132,29,31,45
133,40,35,37
134,34,49,31
135,37,34,44
136,29,31,35
137,46,25,34
138,45,35,35
139,36,28,41
140,22,34,28
141,34,25,36
142,19,37,21
143,22,30,32
144,38,42,44
145,34,21,39
146,31,32,52
147,37,31,40
148,35,45,26
149,32,43,37
150,43,39,38
151,20,30,43
152,26,35,43
153,36,37,37
154,34,31,47
155,35,43,56
156,45,37,49
157,38,46,55
158,34,44,55
159,40,27,52
160,40,48,59
161,46,47,77
162,32,42,61
163,44,39,50
164,35,47,61
165,51,66,66
166,60,56,84
167,53,69,75
168,55,58,72
169,92,88,83
170,77,71,81
171,73,94,83
172,64,90,94
173,105,100,102
174,115,100,115
175,98,108,113
176,139,132,129
177,128,110,130
178,138,125,135
179,145,120,134
180,179,134,149
181,196,159,149
182,172,187,161
183,179,187,162
184,187,169,149
185,192,172,148
186,194,229,175
187,219,174,158
188,194,194,168
189,203,180,162
190,175,174,166
191,200,222,192
192,152,204,184
193,195,188,150
194,166,149,167
195,137,142,144
196,181,147,152
197,161,127,147
198,159,153,150
199,171,153,139
200,146,195,136
201,139,153,145
202,133,150,136
203,133,163,142
204,117,159,145
205,155,138,135
206,121,124,142
207,100,126,123
208,129,105,132
209,118,104,108
210,123,105,122
211,117,100,111
212,95,80,98
213,89,125,111
214,97,103,80
215,103,102,93
216,97,94,78
217,77,81,83
218,84,89,91
219,93,69,77
220,82,77,76
221,101,76,72
222,111,88,77
223,74,59,63
224,102,97,78
225,76,72,90
226,81,84,81
227,85,76,83
228,89,89,94
229,75,74,78
230,74,71,67
231,56,57,42
232,46,50,26
233,28,27,30
234,11,10,9
235,17,15,3
236,7,7,1
237,2,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
