bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,1,0,0
32,1,0,0
33,0,3,2
34,4,2,3
35,3,3,0
36,3,2,5
37,5,2,2
38,7,6,2
39,9,6,3
40,7,6,4
41,12,6,6
42,8,10,10
43,17,12,3
44,15,11,11
45,11,10,8
46,17,18,6
47,15,12,8
48,17,9,12
49,17,15,12
50,32,21,10
51,24,20,15
52,33,19,18
53,33,27,11
54,29,33,21
55,34,30,22
56,43,40,22
57,28,19,25
58,35,32,35
59,34,28,22
60,40,34,26
61,40,35,34
62,46,37,30
63,59,47,35
64,59,45,37
65,45,35,39
66,52,32,35
67,58,47,35
68,75,54,33
69,66,47,44
70,69,56,44
71,62,65,42
72,78,47,51
73,60,68,44
74,82,58,39
75,80,60,47
76,91,52,51
77,76,68,41
78,69,59,68
79,94,72,58
80,85,73,56
81,79,86,58
82,76,64,47
83,92,62,69
84,79,85,51
85,109,77,76
86,96,73,68
87,80,67,70
88,93,109,47
89,120,69,73
90,93,97,88
91,99,96,62
92,108,76,89
93,96,90,78
94,142,96,73
95,118,89,71
96,121,87,92
97,107,102,80
98,148,87,63
99,115,95,87
100,131,105,84
101,128,139,80
102,104,112,99
103,116,128,82
104,127,126,110
105,123,128,72
106,124,131,95
107,116,137,118
108,121,111,110
109,117,105,114
110,103,108,130
111,104,135,126
112,98,129,130
113,104,147,118
114,97,124,122
115,81,114,138
116,94,131,122
117,98,121,160
118,82,112,127
119,78,131,136
120,96,126,126
121,80,130,118
122,97,136,139
123,103,123,157
124,68,128,157
125,91,96,146
126,72,106,154
127,79,93,147
128,97,104,159
129,84,108,160
130,94,106,140
131,110,110,165
132,92,113,171
133,106,111,183
134,115,102,146
135,117,114,159
136,120,146,154
137,129,133,160
138,124,141,180
139,110,124,176
140,118,128,188
141,113,147,227
142,138,159,207
143,141,163,217
144,132,163,212
145,152,158,239
146,140,196,256
147,144,204,264
148,149,203,253
149,179,217,306
150,162,223,284
151,199,189,320
152,165,238,313
153,174,236,306
154,204,252,338
155,197,277,405
156,227,269,375
157,225,305,371
158,227,320,375
159,215,304,358
160,235,300,384
161,253,298,341
162,231,319,410
163,267,348,381
164,279,367,355
165,311,386,366
166,285,356,383
167,325,362,401
168,316,355,398
169,347,374,377
170,369,378,387
171,393,386,414
172,363,383,398
173,399,376,390
174,410,396,430
175,416,389,423
176,428,416,416
177,424,399,473
178,442,433,468
179,504,439,457
180,515,432,431
181,495,487,370
182,511,455,343
183,485,473,336
184,464,430,300
185,477,377,255
186,458,402,271
187,401,376,258
188,422,337,205
189,355,334,216
190,381,290,190
191,363,265,157
192,328,280,165
193,283,255,150
194,297,244,146
195,251,226,129
196,212,177,140
197,198,179,133
198,174,152,154
199,177,158,136
200,167,108,127
201,139,95,113
202,133,110,128
203,128,80,86
204,99,84,75
205,110,86,67
206,73,65,52
207,54,49,24
208,54,53,29
209,70,49,27
210,65,50,25
211,56,36,13
212,49,18,9
213,36,22,5
214,33,19,3
215,32,16,3
216,31,13,2
217,24,7,1
218,17,8,1
219,11,2,0
220,10,1,0
221,4,2,0
222,3,3,0
223,8,0,0
224,3,0,0
225,1,0,0
226,0,0,0
227,1,0,0
228,2,0,0
229,1,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
