bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,1
37,0,0,5
38,1,1,2
39,6,6,1
40,1,1,2
41,1,1,1
42,2,2,8
43,1,1,3
44,7,7,4
45,2,2,13
46,1,2,27
47,6,6,34
48,3,6,48
49,7,13,70
50,28,24,89
51,31,45,103
52,37,46,105
53,48,72,96
54,61,120,123
55,66,106,142
56,85,105,134
57,83,116,153
58,120,111,179
59,114,148,197
60,115,145,229
61,116,169,228
62,132,212,258
63,160,243,215
64,177,236,262
65,187,262,235
66,220,242,292
67,243,231,283
68,240,236,303
69,274,290,367
70,268,300,325
71,282,306,353
72,254,350,324
73,266,332,328
74,298,355,353
75,275,288,364
76,310,308,311
77,303,301,321
78,302,294,293
79,276,308,289
80,240,294,267
81,260,326,250
82,258,298,205
83,228,259,215
84,201,229,195
85,229,244,192
86,217,192,146
87,220,185,147
88,212,172,115
89,202,159,85
90,200,124,74
91,165,118,76
92,163,126,76
93,136,112,81
94,121,85,67
95,115,89,58
96,118,52,50
97,91,78,52
98,104,56,54
99,113,46,46
100,108,40,53
101,108,48,51
102,73,50,45
103,76,47,49
104,69,44,66
105,63,52,61
106,61,48,62
107,55,44,80
108,51,43,71
109,42,33,84
110,44,41,73
111,55,55,83
112,35,45,75
113,39,50,97
114,37,49,82
115,35,41,116
116,34,55,110
117,42,31,125
118,35,46,141
119,47,39,149
120,47,53,163
121,43,54,164
122,45,53,190
123,49,43,223
124,52,51,245
125,54,56,234
126,52,55,276
127,50,76,296
128,55,78,286
129,58,107,312
130,50,137,317
131,62,157,298
132,78,168,310
133,53,166,267
134,74,193,283
135,60,169,299
136,64,207,316
137,64,209,333
138,59,233,335
139,74,237,364
140,104,258,340
141,118,260,313
142,111,265,282
143,128,296,317
144,142,316,304
145,155,312,281
146,192,290,274
147,162,326,306
148,162,335,288
149,168,339,292
150,189,349,249
151,187,288,276
152,206,317,275
153,240,311,319
154,267,305,281
155,291,313,266
156,293,292,293
157,309,293,297
158,307,325,314
159,292,344,323
160,288,338,268
161,293,355,280
162,281,362,287
163,303,342,234
164,290,366,244
165,312,321,246
166,338,326,244
167,333,333,278
168,300,327,282
169,298,302,289
170,355,345,252
171,345,312,257
172,305,301,233
173,320,306,242
174,306,273,219
175,307,277,226
176,311,289,232
177,338,269,225
178,344,258,224
179,316,271,224
180,346,250,236
181,331,286,243
182,353,254,238
183,348,309,241
184,350,280,250
185,396,282,273
186,355,277,286
187,363,264,301
188,397,268,271
189,367,268,280
190,373,271,277
191,381,304,266
192,370,305,244
193,380,279,275
194,374,287,204
195,367,311,240
196,379,272,204
197,386,296,191
198,394,332,228
199,384,283,250
200,399,308,237
201,367,294,258
202,455,324,309
203,436,317,298
204,459,363,305
205,422,307,327
206,431,364,241
207,465,397,271
208,431,365,222
209,412,345,208
210,412,305,157
211,356,299,158
212,348,234,132
213,317,217,119
214,271,214,131
215,267,214,88
216,280,180,74
217,243,149,51
218,244,93,36
219,205,80,21
220,128,53,16
221,96,59,11
222,64,38,9
223,45,28,11
224,43,12,6
225,31,13,10
226,26,15,7
227,26,13,6
228,13,11,5
229,12,13,5
230,11,4,4
231,9,3,4
232,9,5,1
233,12,2,0
234,7,1,0
235,7,0,0
236,4,0,0
237,1,0,0
238,1,0,0
239,1,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
