bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,3
18,0,0,4
19,4,4,1
20,0,3,1
21,3,0,6
22,1,4,1
23,5,4,1
24,3,1,1
25,0,1,0
26,1,1,2
27,2,1,0
28,1,1,0
29,1,1,1
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,1,1,1
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,1,1,1
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,1
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,1
56,0,0,1
57,0,2,0
58,2,0,0
59,0,0,3
60,0,0,1
61,2,3,1
62,2,1,0
63,0,1,1
64,1,0,2
65,1,1,4
66,0,1,2
67,1,1,1
68,2,2,1
69,3,4,1
70,1,2,0
71,2,0,1
72,1,1,1
73,0,1,1
74,3,1,1
75,0,0,2
76,1,1,0
77,0,0,0
78,0,0,2
79,0,0,1
80,1,0,0
81,0,0,1
82,0,1,0
83,0,0,1
84,1,1,1
85,0,0,0
86,0,0,3
87,1,0,2
88,1,0,0
89,0,1,2
90,1,0,6
91,0,3,3
92,0,0,4
93,1,0,10
94,0,0,6
95,2,4,11
96,2,3,5
97,2,0,7
98,0,2,13
99,1,2,6
100,1,3,8
101,4,4,17
102,1,6,18
103,2,3,10
104,4,3,26
105,1,5,22
106,5,8,32
107,5,7,21
108,9,5,38
109,6,9,37
110,5,2,32
111,7,7,37
112,5,8,36
113,7,7,55
114,8,10,65
115,8,15,68
116,5,9,65
117,10,22,76
118,17,32,69
119,16,35,64
120,17,27,78
121,21,45,68
122,19,36,89
123,16,29,85
124,13,33,99
125,26,39,81
126,17,41,73
127,23,49,73
128,27,37,85
129,25,63,100
130,32,54,97
131,34,65,126
132,25,59,93
133,44,72,81
134,43,63,97
135,42,67,110
136,38,83,110
137,27,86,111
138,52,89,100
139,41,88,99
140,46,121,87
141,66,108,87
142,38,88,87
143,67,95,91
144,62,97,89
145,85,98,86
146,62,88,97
147,88,109,104
148,84,82,107
149,88,111,84
150,84,91,86
151,71,90,126
152,90,79,120
153,89,82,97
154,93,86,104
155,113,86,114
156,99,65,109
157,78,91,101
158,95,72,106
159,84,91,110
160,74,74,98
161,84,78,107
162,69,85,106
163,84,82,95
164,80,71,105
165,87,79,117
166,96,87,102
167,96,83,82
168,72,93,68
169,73,83,107
170,61,84,92
171,76,98,85
172,76,90,87
173,79,95,83
174,65,95,80
175,85,86,79
176,72,80,91
177,85,103,81
178,81,85,86
179,85,117,78
180,70,82,80
181,82,113,86
182,84,98,94
183,100,89,81
184,77,100,74
185,90,117,91
186,74,92,80
187,85,87,89
188,89,91,77
189,103,102,90
190,97,80,77
191,99,92,69
192,95,102,71
193,99,74,75
194,106,78,67
195,89,70,77
196,92,88,70
197,90,90,72
198,99,103,53
199,92,77,57
200,87,85,56
201,115,86,43
202,94,96,43
203,115,95,43
204,112,101,43
205,117,116,40
206,95,106,47
207,121,93,61
208,96,91,59
209,123,103,59
210,125,114,57
211,114,118,52
212,135,111,59
213,117,116,51
214,115,94,53
215,111,90,38
216,127,91,41
217,127,90,18
218,118,100,36
219,127,72,27
220,137,89,16
221,107,79,12
222,139,45,18
223,125,29,17
224,104,42,8
225,97,20,5
226,86,25,7
227,79,13,3
228,66,18,4
229,40,8,1
230,36,11,0
231,22,2,3
232,29,4,3
233,17,3,2
234,19,6,2
235,8,3,1
236,12,2,1
237,2,2,0
238,4,2,1
239,4,1,0
240,0,2,1
241,0,0,3
242,0,1,1
243,2,0,1
244,2,2,0
245,3,4,0
246,1,0,2
247,0,0,1
248,2,3,2
249,2,2,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
