bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,1
55,0,0,0
56,0,0,0
57,0,0,1
58,0,0,2
59,0,0,1
60,0,0,3
61,0,0,0
62,0,0,0
63,0,0,3
64,0,0,1
65,0,0,3
66,0,1,3
67,0,0,2
68,0,1,3
69,0,1,4
70,0,0,8
71,0,1,5
72,1,2,4
73,0,0,7
74,0,2,11
75,0,2,3
76,1,2,6
77,0,0,12
78,2,1,15
79,1,4,8
80,2,1,5
81,4,3,11
82,2,4,12
83,3,6,8
84,3,12,11
85,6,8,26
86,2,7,11
87,4,8,11
88,6,13,20
89,7,13,13
90,4,19,14
91,3,13,22
92,14,26,20
93,12,20,24
94,15,16,21
95,11,31,32
96,21,23,33
97,18,27,32
98,23,35,37
99,32,34,51
100,34,52,44
101,57,53,42
102,61,49,67
103,62,63,59
104,68,59,67
105,61,67,79
106,97,91,70
107,112,115,89
108,93,112,127
109,131,126,106
110,145,129,143
111,150,150,111
112,156,142,157
113,149,155,143
114,182,173,158
115,202,183,176
116,228,211,194
117,221,241,194
118,264,224,223
119,303,244,238
120,325,282,255
121,339,312,261
122,367,290,243
123,355,311,252
124,400,386,293
125,370,374,284
126,368,355,308
127,356,368,305
128,387,319,314
129,350,340,315
130,379,344,336
131,359,338,314
132,356,348,301
133,349,343,288
134,371,361,324
135,353,312,302
136,338,358,316
137,382,323,316
138,368,351,342
139,330,345,320
140,339,337,338
141,321,359,353
142,305,363,368
143,284,350,387
144,316,383,395
145,281,381,409
146,262,356,431
147,266,359,414
148,272,344,394
149,244,345,422
150,267,316,443
151,246,312,387
152,248,320,418
153,233,284,349
154,253,310,376
155,240,291,365
156,220,315,371
157,253,294,338
158,238,296,338
159,254,278,325
160,230,271,343
161,257,288,345
162,224,289,338
163,253,244,298
164,223,278,327
165,261,290,338
166,240,279,324
167,255,274,321
168,260,329,333
169,270,291,339
170,291,301,336
171,302,327,389
172,287,308,429
173,284,321,462
174,276,360,476
175,310,362,530
176,297,377,484
177,329,416,582
178,313,436,608
179,377,457,644
180,349,463,636
181,357,458,634
182,352,510,667
183,419,507,632
184,408,578,621
185,408,595,624
186,473,532,653
187,439,650,613
188,490,716,618
189,530,773,578
190,518,786,646
191,509,794,558
192,554,831,607
193,599,775,525
194,573,694,576
195,632,702,580
196,643,669,578
197,706,645,579
198,682,612,602
199,766,589,534
200,766,569,635
201,754,592,627
202,704,603,597
203,725,597,629
204,744,648,585
205,710,586,620
206,721,672,581
207,690,666,598
208,670,659,595
209,674,625,538
210,727,584,546
211,723,605,551
212,684,564,564
213,632,554,505
214,590,541,521
215,645,505,472
216,647,534,382
217,593,469,340
218,580,423,309
219,589,360,281
220,558,348,272
221,538,268,237
222,483,235,200
223,436,223,221
224,452,238,204
225,384,232,211
226,424,267,230
227,353,260,205
228,330,216,199
229,184,123,103
230,120,61,67
231,104,57,42
232,112,57,41
233,91,40,44
234,66,30,31
235,49,27,23
236,27,19,25
237,17,11,17
238,15,10,11
239,14,9,9
240,9,11,10
241,7,5,7
242,9,6,4
243,4,6,7
244,4,3,4
245,6,7,5
246,3,2,3
247,3,1,1
248,0,0,0
249,2,2,2
250,4,4,4
251,1,1,1
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
