bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,1
61,0,0,1
62,0,0,2
63,0,1,0
64,2,2,1
65,1,0,1
66,0,1,0
67,1,2,1
68,2,0,0
69,0,0,2
70,1,1,5
71,0,0,3
72,0,1,5
73,1,2,6
74,0,0,10
75,0,3,6
76,1,3,5
77,1,7,11
78,0,7,8
79,1,9,23
80,4,18,22
81,11,26,21
82,9,33,29
83,11,31,28
84,13,35,37
85,16,38,52
86,19,37,53
87,22,62,74
88,30,64,91
89,28,77,105
90,41,83,110
91,55,98,118
92,61,123,144
93,64,103,131
94,80,115,146
95,101,140,162
96,103,144,154
97,117,141,164
98,124,144,138
99,128,147,174
100,127,156,156
101,159,151,172
102,156,164,152
103,170,169,163
104,171,171,149
105,197,168,148
106,181,166,148
107,196,163,144
108,171,134,131
109,166,159,127
110,187,143,114
111,158,151,123
112,154,132,107
113,138,96,79
114,128,98,98
115,123,96,94
116,140,100,88
117,120,93,84
118,102,97,92
119,114,96,81
120,97,80,90
121,122,101,104
122,107,95,105
123,114,86,102
124,115,107,98
125,128,92,92
126,93,94,99
127,115,121,108
128,125,117,102
129,107,98,120
130,112,110,113
131,115,103,99
132,115,103,111
133,108,95,88
134,97,98,108
135,102,117,104
136,95,105,120
137,89,92,131
138,95,104,111
139,107,96,109
140,98,97,117
141,82,107,121
142,86,97,114
143,96,97,133
144,92,86,121
145,104,123,119
146,91,124,126
147,124,129,163
148,121,134,141
149,113,134,154
150,112,138,162
151,107,131,153
152,104,129,169
153,112,137,160
154,85,132,162
155,107,137,184
156,106,141,176
157,117,123,194
158,110,165,160
159,129,175,201
160,136,166,212
161,152,156,212
162,143,162,243
163,131,179,217
164,149,184,235
165,124,199,225
166,127,183,249
167,137,176,227
168,155,196,244
169,151,197,259
170,142,211,227
171,152,228,266
172,171,213,245
173,177,217,272
174,172,231,247
175,178,229,236
176,153,231,244
177,180,246,217
178,186,249,234
179,190,237,260
180,164,236,251
181,212,231,241
182,193,214,238
183,205,238,246
184,197,234,225
185,196,211,259
186,187,225,249
187,207,221,237
188,220,228,230
189,216,215,287
190,239,195,283
191,221,210,306
192,198,183,308
193,220,209,297
194,206,213,308
195,203,240,313
196,229,245,384
197,186,215,355
198,194,233,389
199,196,268,397
200,207,270,406
201,206,265,436
202,193,286,405
203,208,303,435
204,203,309,419
205,209,294,499
206,232,321,379
207,242,334,361
208,237,337,394
209,228,344,348
210,243,414,333
211,273,376,287
212,285,373,261
213,338,377,288
214,333,412,251
215,343,434,274
216,350,394,244
217,385,369,271
218,356,377,264
219,384,379,247
220,370,340,281
221,392,314,233
222,396,282,232
223,438,310,227
224,450,261,241
225,433,332,188
226,401,283,226
227,414,294,236
228,380,327,230
229,445,309,251
230,442,363,289
231,412,309,309
232,463,318,285
233,421,316,302
234,454,324,290
235,470,330,251
236,408,346,198
237,430,402,162
238,479,324,146
239,519,321,106
240,503,268,94
241,457,237,95
242,402,170,99
243,296,124,86
244,245,126,59
245,195,110,65
246,115,82,51
247,118,77,32
248,97,83,37
249,83,54,56
250,77,68,27
251,82,78,2
252,81,43,0
253,22,2,0
254,0,0,0
255,0,0,0
