bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,1,0,0
49,1,0,0
50,2,0,0
51,2,0,0
52,2,0,0
53,2,0,0
54,2,0,0
55,0,1,0
56,1,1,0
57,2,1,0
58,1,3,1
59,2,1,1
60,0,5,1
61,2,1,1
62,1,1,2
63,1,0,0
64,2,1,2
65,3,1,2
66,0,2,3
67,6,1,0
68,7,1,2
69,2,1,0
70,3,2,1
71,6,2,1
72,6,0,2
73,4,6,0
74,3,2,3
75,5,4,2
76,7,3,2
77,4,5,3
78,9,2,1
79,5,5,1
80,5,6,3
81,14,5,4
82,5,7,3
83,14,4,7
84,19,6,4
85,17,10,8
86,27,5,5
87,38,13,0
88,25,9,9
89,51,16,5
90,71,14,5
91,76,22,7
92,84,28,13
93,117,27,12
94,129,42,10
95,142,45,11
96,156,44,9
97,155,65,17
98,157,85,13
99,189,91,17
100,207,74,16
101,194,133,27
102,208,138,29
103,252,140,28
104,263,161,46
105,245,160,37
106,252,186,56
107,274,205,89
108,240,194,64
109,247,215,95
110,231,221,87
111,239,253,130
112,212,232,137
113,188,232,127
114,156,221,150
115,151,232,178
116,170,238,164
117,128,243,205
118,105,223,195
119,114,210,207
120,97,236,224
121,93,218,237
122,81,225,244
123,81,196,246
124,79,183,246
125,61,156,234
126,65,133,269
127,53,110,225
128,49,115,227
129,49,98,230
130,62,85,200
131,44,72,201
132,52,80,193
133,47,79,192
134,49,66,184
135,37,57,178
136,41,52,174
137,44,51,149
138,50,52,129
139,51,50,125
140,50,49,105
141,42,47,94
142,47,42,90
143,35,53,76
144,42,47,82
145,49,52,84
146,54,51,80
147,63,45,82
148,51,61,73
149,54,64,56
150,60,75,66
151,59,58,73
152,48,51,81
153,61,74,85
154,50,71,78
155,60,79,76
156,59,78,77
157,67,89,81
158,71,92,107
159,75,106,110
160,75,84,94
161,78,106,106
162,96,114,105
163,105,119,120
164,110,115,124
165,147,132,127
166,120,134,118
167,142,132,134
168,146,141,137
169,157,146,137
170,152,147,142
171,138,145,159
172,144,148,173
173,137,119,175
174,151,129,180
175,125,150,143
176,125,136,170
177,105,145,151
178,121,126,176
179,108,113,203
180,95,129,196
181,89,110,182
182,89,113,173
183,82,106,182
184,83,117,222
185,75,85,212
186,78,134,243
187,96,136,243
188,108,145,275
189,117,176,292
190,130,164,301
191,123,178,315
192,134,195,312
193,169,202,320
194,179,209,357
195,184,200,357
196,208,238,391
197,203,244,364
198,233,262,434
199,257,270,414
200,255,335,461
201,277,345,468
202,281,381,506
203,274,365,479
204,372,366,541
205,359,418,551
206,405,391,607
207,420,508,611
208,420,476,535
209,474,539,549
210,490,514,508
211,550,500,443
212,535,535,442
213,601,585,437
214,616,648,321
215,584,571,328
216,566,552,294
217,455,474,220
218,436,435,180
219,360,366,176
220,391,328,140
221,388,289,116
222,352,315,103
223,360,271,87
224,335,247,74
225,302,209,83
226,339,190,50
227,243,202,38
228,246,263,22
229,299,229,19
230,336,102,11
231,289,38,19
232,216,17,10
233,101,13,10
234,28,7,2
235,11,2,1
236,2,3,1
237,2,0,1
238,1,0,2
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
