bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,2,0,0
51,1,0,0
52,4,0,0
53,4,0,0
54,15,1,0
55,10,5,0
56,18,6,0
57,23,5,0
58,22,12,0
59,37,18,1
60,40,17,4
61,50,29,5
62,60,37,10
63,76,38,11
64,89,39,19
65,98,67,22
66,89,82,26
67,91,74,31
68,103,91,33
69,125,97,46
70,121,88,61
71,150,113,70
72,159,121,71
73,153,135,79
74,145,126,80
75,161,126,105
76,153,149,94
77,175,143,111
78,198,124,112
79,147,128,119
80,183,135,121
81,163,135,138
82,168,133,131
83,177,160,88
84,152,139,127
85,191,162,128
86,183,170,135
87,177,157,117
88,177,161,120
89,180,172,107
90,174,166,106
91,169,163,135
92,166,172,146
93,196,156,149
94,207,149,159
95,223,139,149
96,199,156,145
97,171,166,142
98,188,168,165
99,190,180,166
100,191,165,158
101,184,158,154
102,173,171,165
103,166,184,142
104,186,146,156
105,141,198,136
106,180,177,132
107,157,170,126
108,153,149,150
109,159,173,149
110,147,168,168
111,152,165,175
112,171,164,160
113,166,145,170
114,170,172,185
115,179,193,156
116,163,211,166
117,143,198,168
118,161,181,181
119,131,181,210
120,173,192,177
121,189,196,171
122,142,220,186
123,159,171,210
124,175,201,176
125,191,186,238
126,174,201,242
127,179,195,228
128,188,216,278
129,164,241,213
130,192,215,230
131,185,222,271
132,193,214,282
133,204,260,285
134,204,265,278
135,228,288,302
136,215,276,266
137,223,242,321
138,270,337,313
139,260,269,329
140,293,299,317
141,251,321,301
142,317,332,334
143,320,335,342
144,289,337,345
145,346,328,348
146,341,349,358
147,385,365,389
148,390,392,360
149,407,386,356
150,435,355,372
151,443,429,385
152,433,382,430
153,459,401,379
154,435,399,391
155,489,393,420
156,442,383,384
157,447,426,379
158,443,405,446
159,425,418,389
160,423,395,375
161,357,373,375
162,362,351,361
163,322,366,341
164,338,330,378
165,288,334,337
166,289,322,310
167,283,284,344
168,292,272,341
169,310,287,346
170,319,282,351
171,308,266,360
172,302,318,343
173,286,290,388
174,305,283,338
175,329,308,352
176,358,350,394
177,347,337,430
178,328,347,404
179,324,353,386
180,332,303,373
181,346,344,399
182,337,324,396
183,371,327,421
184,406,321,400
185,354,315,353
186,325,326,392
187,309,282,349
188,292,316,327
189,274,291,336
190,269,242,311
191,318,265,288
192,311,240,292
193,271,240,260
194,260,230,223
195,262,233,240
196,218,221,212
197,269,185,188
198,284,215,211
199,281,230,225
200,236,193,261
201,205,219,293
202,173,230,269
203,108,247,223
204,53,323,194
205,30,279,151
206,22,209,122
207,11,157,64
208,4,110,40
209,2,69,24
210,1,41,7
211,0,17,6
212,0,8,5
213,0,5,5
214,0,2,1
215,0,0,1
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
