bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,2
21,0,0,1
22,0,0,0
23,0,0,5
24,0,0,2
25,0,0,6
26,0,0,3
27,0,1,10
28,0,1,14
29,0,0,14
30,1,2,25
31,0,10,33
32,3,9,54
33,0,10,58
34,3,15,74
35,10,18,94
36,7,40,108
37,17,41,97
38,23,61,144
39,27,74,145
40,34,81,138
41,52,85,143
42,56,90,161
43,59,107,140
44,58,116,161
45,72,128,161
46,58,130,155
47,71,145,164
48,87,128,163
49,90,135,143
50,93,136,173
51,126,175,169
52,104,149,130
53,111,150,138
54,129,169,107
55,126,178,110
56,146,155,101
57,142,127,94
58,147,139,108
59,135,136,84
60,120,94,94
61,148,109,88
62,137,107,79
63,134,79,79
64,123,76,85
65,109,77,86
66,113,91,97
67,121,68,85
68,99,86,75
69,114,67,93
70,77,80,96
71,88,65,98
72,67,64,101
73,74,58,81
74,71,60,97
75,70,67,98
76,61,90,108
77,58,72,101
78,40,79,101
79,72,65,101
80,63,71,123
81,62,81,122
82,59,67,103
83,60,90,109
84,64,70,122
85,62,75,146
86,56,87,130
87,61,73,142
88,70,91,122
89,56,79,138
90,72,97,135
91,63,89,136
92,55,87,132
93,47,80,134
94,82,96,147
95,59,92,158
96,71,107,168
97,67,85,150
98,75,107,148
99,70,111,177
100,55,82,176
101,64,92,134
102,76,91,174
103,77,102,173
104,68,109,183
105,75,110,160
106,88,106,181
107,76,118,204
108,83,108,214
109,78,128,219
110,83,125,223
111,69,124,212
112,66,110,232
113,63,139,235
114,82,162,247
115,80,152,251
116,91,134,235
117,104,146,275
118,91,179,249
119,100,153,273
120,110,144,245
121,88,193,280
122,98,190,234
123,107,204,218
124,105,213,240
125,112,216,234
126,131,208,223
127,125,216,214
128,128,231,194
129,133,250,180
130,139,279,185
131,146,277,194
132,154,276,159
133,179,277,127
134,192,280,168
135,184,289,130
136,192,248,103
137,181,258,112
138,207,268,111
139,206,258,83
140,246,264,79
141,226,257,68
142,257,242,63
143,249,250,60
144,260,227,53
145,260,234,58
146,219,206,55
147,282,172,45
148,264,158,44
149,280,152,50
150,273,126,52
151,270,141,56
152,279,100,58
153,257,102,47
154,254,95,56
155,232,60,45
156,196,66,66
157,238,68,52
158,211,54,71
159,181,59,67
160,196,52,85
161,172,51,75
162,160,44,76
163,183,45,79
164,148,43,88
165,137,37,85
166,125,36,96
167,157,35,94
168,96,36,77
169,104,38,84
170,109,38,106
171,92,36,106
172,95,39,108
173,84,36,114
174,61,35,105
175,62,45,105
176,62,41,127
177,56,59,119
178,44,32,92
179,45,39,89
180,42,52,87
181,35,59,103
182,30,46,103
183,40,62,108
184,31,82,110
185,41,69,156
186,26,65,114
187,38,68,116
188,28,92,139
189,46,71,129
190,43,97,143
191,43,81,121
192,46,76,126
193,36,105,121
194,58,80,121
195,55,110,151
196,57,111,139
197,56,82,163
198,64,99,168
199,87,91,162
200,66,82,157
201,80,97,133
202,71,109,137
203,92,126,154
204,91,112,124
205,94,100,128
206,89,113,131
207,101,103,104
208,86,109,96
209,114,117,101
210,94,108,119
211,112,135,115
212,113,139,97
213,99,148,89
214,97,142,89
215,108,135,102
216,103,152,105
217,106,172,104
218,92,168,110
219,120,182,102
220,105,145,94
221,119,151,94
222,132,142,96
223,159,132,95
224,150,125,108
225,141,118,123
226,150,115,141
227,154,133,144
228,164,125,150
229,148,134,176
230,162,123,150
231,122,131,151
232,148,134,175
233,133,122,175
234,157,108,150
235,140,141,149
236,143,133,149
237,163,124,149
238,147,147,120
239,154,132,112
240,156,100,79
241,174,109,81
242,137,116,33
243,180,130,24
244,158,152,33
245,171,161,38
246,173,166,22
247,178,220,27
248,189,226,34
249,195,281,34
250,208,278,22
251,257,278,33
252,317,240,20
253,422,240,11
254,773,254,6
255,1058,194,1
