bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,2
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,1
77,0,0,1
78,0,0,2
79,0,0,7
80,0,0,6
81,0,0,2
82,0,0,4
83,0,0,5
84,0,0,7
85,0,0,6
86,0,0,9
87,0,0,8
88,0,0,6
89,0,0,10
90,0,0,5
91,0,0,11
92,0,0,18
93,0,0,15
94,0,0,21
95,0,0,21
96,0,1,28
97,0,2,14
98,0,2,32
99,0,3,38
100,0,2,36
101,0,4,49
102,0,7,52
103,0,4,85
104,0,5,70
105,1,4,76
106,2,3,87
107,1,5,85
108,1,9,100
109,0,2,97
110,0,15,116
111,2,15,108
112,1,17,116
113,1,26,118
114,2,29,96
115,2,39,105
116,2,40,100
117,3,45,94
118,9,64,69
119,5,89,76
120,8,65,99
121,11,72,99
122,20,100,101
123,25,106,122
124,18,118,114
125,26,134,144
126,26,138,136
127,37,147,132
128,57,174,140
129,61,191,152
130,78,144,150
131,93,176,187
132,116,178,162
133,112,173,170
134,137,186,207
135,147,198,224
136,174,184,219
137,169,202,207
138,213,181,254
139,210,203,231
140,243,231,294
141,221,205,230
142,241,204,208
143,255,232,216
144,248,234,193
145,269,206,211
146,241,214,220
147,235,196,230
148,231,186,248
149,232,183,217
150,195,203,210
151,197,181,215
152,174,199,214
153,185,197,245
154,150,199,251
155,169,204,252
156,160,188,238
157,181,194,255
158,191,236,193
159,160,207,253
160,172,221,225
161,167,259,220
162,170,239,197
163,178,239,228
164,182,275,207
165,199,258,194
166,197,242,199
167,186,244,176
168,211,259,166
169,226,244,171
170,212,219,146
171,230,224,158
172,232,222,148
173,241,212,170
174,205,175,177
175,236,167,143
176,245,150,162
177,207,166,126
178,232,148,154
179,235,130,147
180,238,137,130
181,209,154,132
182,223,143,106
183,191,135,117
184,186,129,131
185,195,108,144
186,178,115,138
187,149,108,134
188,143,110,156
189,120,107,150
190,142,105,121
191,140,99,120
192,101,99,144
193,130,121,101
194,126,118,103
195,112,109,109
196,81,100,81
197,123,97,91
198,91,100,108
199,96,90,123
200,101,105,93
201,92,106,116
202,100,119,98
203,79,101,101
204,99,132,75
205,94,121,108
206,88,140,110
207,110,117,86
208,101,112,101
209,101,129,112
210,123,108,96
211,105,114,102
212,125,117,108
213,131,91,122
214,116,99,154
215,139,85,180
216,161,96,214
217,149,101,236
218,146,117,245
219,158,89,270
220,123,100,275
221,143,105,304
222,120,78,275
223,105,93,272
224,93,104,303
225,101,101,258
226,102,117,156
227,99,148,151
228,116,176,137
229,112,202,144
230,96,260,170
231,115,315,152
232,136,367,113
233,158,401,87
234,200,370,98
235,227,434,97
236,207,304,80
237,259,295,79
238,268,216,69
239,371,241,50
240,431,156,47
241,478,191,11
242,486,176,2
243,473,167,0
244,334,164,0
245,298,98,0
246,203,74,3
247,197,36,0
248,173,1,0
249,124,0,0
250,69,1,0
251,41,2,0
252,9,0,0
253,0,0,0
254,0,0,0
255,0,0,0
