bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,1,1,2
15,1,1,1
16,4,4,3
17,0,0,0
18,1,1,1
19,0,0,0
20,0,0,0
21,1,0,1
22,1,1,0
23,0,0,1
24,2,1,1
25,0,1,1
26,1,2,1
27,1,0,0
28,2,1,2
29,2,4,1
30,0,0,1
31,0,0,1
32,1,1,0
33,0,0,1
34,0,0,0
35,1,1,0
36,0,0,1
37,0,0,0
38,1,0,0
39,1,2,0
40,0,0,1
41,1,0,1
42,0,1,0
43,2,2,1
44,2,0,0
45,3,0,2
46,4,3,1
47,4,2,2
48,7,2,3
49,4,4,3
50,3,5,3
51,2,3,2
52,2,5,5
53,6,3,3
54,3,3,4
55,7,3,3
56,7,7,3
57,16,9,5
58,17,6,6
59,7,11,6
60,21,11,11
61,15,12,4
62,23,10,12
63,29,13,6
64,28,17,13
65,35,18,11
66,53,24,9
67,60,37,15
68,71,35,22
69,91,42,19
70,90,55,30
71,103,59,35
72,122,87,47
73,132,91,57
74,116,96,53
75,140,102,74
76,170,132,66
77,163,141,81
78,138,137,94
79,170,155,108
80,163,178,122
81,177,183,128
82,148,153,156
83,147,159,149
84,171,194,183
85,180,185,148
86,192,201,157
87,173,194,170
88,188,209,183
89,201,230,187
90,191,217,206
91,186,179,213
92,201,208,187
93,189,208,205
94,197,217,220
95,186,190,220
96,163,219,206
97,174,179,229
98,154,197,217
99,150,169,245
100,168,177,198
101,175,167,200
102,152,183,199
103,147,164,197
104,139,155,163
105,113,139,184
106,94,137,161
107,121,127,172
108,99,118,167
109,99,113,156
110,107,141,158
111,100,133,165
112,109,113,148
113,100,114,151
114,92,99,121
115,95,90,128
116,79,106,128
117,107,90,118
118,79,76,123
119,65,82,100
120,80,86,97
121,75,86,104
122,73,97,107
123,85,72,91
124,79,92,100
125,78,80,89
126,64,67,117
127,58,86,101
128,72,88,120
129,76,80,101
130,69,68,109
131,69,81,113
132,62,75,132
133,70,79,114
134,75,103,136
135,88,90,154
136,71,76,157
137,61,74,169
138,71,90,171
139,71,91,226
140,76,105,200
141,85,99,230
142,85,123,233
143,93,109,247
144,104,145,254
145,122,161,297
146,118,163,298
147,125,154,330
148,120,173,347
149,149,177,358
150,137,220,419
151,127,232,434
152,189,216,414
153,177,201,430
154,180,221,481
155,178,226,489
156,192,260,512
157,208,295,522
158,221,281,489
159,204,279,523
160,202,317,501
161,227,330,484
162,243,313,473
163,288,320,466
164,292,317,521
165,249,356,474
166,316,386,490
167,314,372,494
168,277,367,470
169,279,369,505
170,308,397,509
171,296,403,515
172,321,440,521
173,340,498,513
174,312,498,477
175,321,480,490
176,323,513,488
177,336,532,423
178,347,537,421
179,308,531,430
180,314,520,384
181,349,466,348
182,325,500,327
183,363,476,295
184,345,414,283
185,396,410,242
186,366,362,215
187,410,325,188
188,373,301,148
189,379,342,139
190,417,353,114
191,417,348,83
192,380,319,58
193,391,339,39
194,418,340,23
195,401,421,15
196,432,396,14
197,399,343,18
198,479,274,12
199,422,242,17
200,387,231,6
201,381,180,6
202,391,203,3
203,371,159,1
204,353,129,2
205,383,110,0
206,367,89,0
207,375,83,0
208,317,54,0
209,301,49,0
210,262,21,0
211,200,9,0
212,123,3,0
213,103,6,0
214,88,8,0
215,87,5,0
216,66,4,0
217,45,0,0
218,28,0,0
219,21,0,0
220,15,0,0
221,11,0,0
222,6,0,0
223,7,0,0
224,7,0,0
225,2,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
