bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,1,1,1
17,2,1,1
18,4,4,4
19,3,3,2
20,5,4,6
21,6,5,7
22,7,9,7
23,6,6,5
24,3,2,3
25,3,1,1
26,5,2,5
27,4,6,2
28,5,5,7
29,6,8,5
30,8,7,9
31,7,7,6
32,4,7,8
33,5,5,5
34,2,2,3
35,3,2,1
36,1,1,2
37,1,3,1
38,1,0,0
39,1,1,1
40,3,1,2
41,1,1,2
42,5,1,1
43,11,3,4
44,6,8,5
45,3,7,4
46,7,7,4
47,9,4,7
48,7,5,5
49,12,6,9
50,11,12,5
51,12,8,14
52,7,14,5
53,7,9,6
54,5,8,18
55,13,4,6
56,13,8,6
57,8,7,3
58,12,8,3
59,16,12,9
60,14,14,8
61,17,6,11
62,15,17,13
63,13,15,14
64,10,12,14
65,9,11,16
66,15,8,19
67,8,13,9
68,15,13,5
69,10,9,7
70,12,8,5
71,12,14,7
72,6,10,8
73,8,11,14
74,5,8,11
75,10,9,7
76,4,6,9
77,6,5,13
78,7,6,5
79,3,6,2
80,9,14,5
81,18,3,7
82,10,2,4
83,26,4,4
84,24,6,8
85,43,6,6
86,42,6,7
87,34,11,3
88,78,23,4
89,80,11,5
90,104,29,2
91,104,27,9
92,104,37,10
93,113,52,8
94,133,46,13
95,109,71,8
96,127,94,21
97,116,90,17
98,134,76,31
99,113,87,34
100,100,114,31
101,113,103,50
102,87,97,57
103,91,110,76
104,96,118,72
105,82,103,70
106,81,124,69
107,80,122,70
108,75,134,81
109,74,106,103
110,65,120,99
111,65,89,98
112,72,97,95
113,67,93,123
114,47,85,105
115,62,77,106
116,52,65,115
117,54,79,124
118,36,78,98
119,33,69,111
120,46,53,102
121,41,67,101
122,46,54,99
123,50,48,90
124,54,57,84
125,37,42,81
126,53,47,99
127,49,49,60
128,51,49,73
129,60,49,72
130,58,71,59
131,47,51,74
132,55,49,75
133,54,68,79
134,46,63,82
135,56,81,100
136,49,89,107
137,58,90,92
138,76,87,125
139,65,106,128
140,66,101,156
141,63,99,178
142,64,100,184
143,55,111,226
144,80,90,223
145,59,106,283
146,68,91,287
147,54,118,319
148,59,102,342
149,75,119,354
150,78,118,398
151,80,115,463
152,82,114,423
153,90,123,473
154,73,132,501
155,96,127,515
156,101,131,536
157,83,141,565
158,76,115,523
159,109,162,553
160,89,176,546
161,96,182,541
162,102,202,504
163,85,206,506
164,98,205,443
165,90,237,409
166,91,210,352
167,79,257,318
168,82,284,290
169,87,339,254
170,91,345,232
171,100,367,233
172,125,371,218
173,117,408,218
174,131,416,242
175,143,421,222
176,163,415,207
177,174,489,304
178,209,500,280
179,246,453,241
180,244,427,181
181,267,398,151
182,326,362,115
183,306,307,96
184,299,311,62
185,271,271,43
186,288,267,36
187,259,232,37
188,296,243,26
189,274,200,28
190,266,162,34
191,314,148,24
192,297,146,27
193,255,110,31
194,272,147,31
195,294,190,38
196,241,181,27
197,272,209,30
198,271,189,25
199,284,186,24
200,287,200,19
201,277,208,20
202,357,189,19
203,353,179,44
204,338,171,26
205,357,174,11
206,323,109,7
207,380,102,0
208,414,88,0
209,379,88,0
210,316,44,0
211,294,10,0
212,246,2,0
213,159,0,0
214,116,0,0
215,132,0,0
216,114,0,0
217,100,0,0
218,101,0,0
219,101,0,0
220,79,0,0
221,59,0,0
222,52,0,0
223,47,0,0
224,31,0,0
225,29,0,0
226,11,0,0
227,1,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
