bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,1
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,1
79,0,0,0
80,0,0,2
81,0,0,0
82,0,0,1
83,0,0,2
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,4
88,0,0,1
89,0,0,2
90,0,0,2
91,0,0,5
92,0,0,3
93,0,1,2
94,0,0,4
95,0,0,4
96,0,0,6
97,0,0,6
98,0,0,8
99,0,0,10
100,0,0,16
101,0,0,16
102,0,1,17
103,0,2,31
104,0,2,25
105,0,0,32
106,1,2,33
107,0,2,39
108,0,2,65
109,0,0,77
110,0,6,79
111,1,3,91
112,0,4,70
113,0,4,69
114,0,10,87
115,1,13,67
116,1,21,76
117,1,23,60
118,2,22,75
119,1,32,86
120,1,37,78
121,1,36,58
122,2,50,64
123,6,42,46
124,4,43,53
125,8,55,61
126,10,45,58
127,15,54,61
128,16,49,49
129,28,69,56
130,27,67,57
131,40,62,50
132,45,71,32
133,43,75,49
134,29,64,53
135,52,67,46
136,42,61,44
137,48,70,38
138,45,55,41
139,45,52,49
140,49,74,37
141,42,58,43
142,51,51,44
143,59,58,43
144,44,41,33
145,52,44,50
146,58,38,46
147,63,35,47
148,51,36,44
149,54,31,67
150,37,24,71
151,49,33,77
152,45,25,56
153,47,32,82
154,42,25,93
155,46,29,75
156,41,35,92
157,49,32,107
158,42,38,118
159,51,36,126
160,28,34,131
161,42,43,101
162,28,23,124
163,29,32,104
164,22,26,131
165,29,30,104
166,25,24,120
167,24,42,118
168,14,30,116
169,25,47,136
170,24,30,134
171,19,35,128
172,27,37,136
173,18,38,130
174,23,36,144
175,27,40,135
176,26,39,151
177,21,56,151
178,23,59,151
179,28,36,158
180,28,78,145
181,21,70,180
182,27,66,167
183,23,69,196
184,21,72,138
185,32,81,131
186,29,65,144
187,32,80,121
188,43,86,109
189,30,76,94
190,41,105,91
191,40,97,86
192,36,117,77
193,42,81,66
194,49,94,72
195,61,99,90
196,47,98,69
197,38,121,93
198,57,135,79
199,55,133,78
200,58,121,83
201,71,138,94
202,56,136,79
203,70,157,76
204,84,157,61
205,66,134,64
206,75,170,56
207,98,174,65
208,91,174,48
209,91,169,55
210,84,160,36
211,109,164,18
212,106,125,12
213,107,137,12
214,127,124,8
215,109,132,3
216,116,124,1
217,99,117,0
218,129,127,2
219,134,116,0
220,127,112,0
221,113,112,1
222,149,91,1
223,131,105,0
224,147,100,0
225,155,94,0
226,137,98,0
227,155,92,0
228,158,103,0
229,180,72,0
230,162,61,0
231,175,84,0
232,204,104,0
233,204,99,0
234,193,85,0
235,181,100,0
236,216,102,0
237,166,66,0
238,161,20,0
239,157,6,0
240,138,5,0
241,125,0,0
242,124,0,0
243,118,0,0
244,131,0,0
245,124,0,0
246,139,0,0
247,157,0,0
248,152,0,0
249,62,0,0
250,14,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
