bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,1
44,0,0,2
45,0,0,1
46,0,0,2
47,0,0,4
48,0,0,0
49,0,0,0
50,0,0,1
51,0,0,3
52,0,1,4
53,0,1,3
54,1,0,8
55,2,3,4
56,1,3,3
57,0,0,6
58,1,2,11
59,0,4,9
60,2,3,6
61,2,5,6
62,1,3,7
63,1,5,5
64,4,4,8
65,4,10,5
66,9,8,9
67,2,7,9
68,10,9,9
69,10,11,19
70,9,18,9
71,14,10,12
72,11,12,16
73,11,25,13
74,9,9,20
75,13,16,25
76,18,13,16
77,18,18,23
78,23,14,34
79,31,28,40
80,31,33,33
81,33,35,23
82,37,22,33
83,32,32,30
84,39,37,38
85,61,55,51
86,61,46,71
87,66,67,56
88,74,64,63
89,97,87,102
90,114,120,131
91,151,154,153
92,157,171,161
93,190,179,195
94,193,211,187
95,207,233,214
96,246,251,219
97,236,252,229
98,234,256,232
99,228,277,242
100,227,212,216
101,239,222,224
102,245,220,208
103,260,232,224
104,242,243,213
105,237,241,201
106,236,221,196
107,224,196,193
108,217,206,218
109,234,202,208
110,235,215,224
111,210,190,188
112,212,201,205
113,168,192,215
114,173,166,212
115,170,171,181
116,144,174,171
117,147,160,153
118,176,138,160
119,142,140,158
120,124,117,145
121,107,106,139
122,93,135,136
123,85,135,138
124,94,151,132
125,76,130,119
126,66,99,115
127,63,77,112
128,62,51,121
129,69,65,132
130,55,67,116
131,49,69,120
132,56,85,124
133,77,72,116
134,70,82,121
135,62,61,117
136,55,56,99
137,55,63,151
138,68,70,148
139,65,65,198
140,65,83,183
141,77,82,216
142,87,82,262
143,102,75,280
144,76,100,319
145,86,99,325
146,101,113,397
147,85,119,396
148,99,136,416
149,102,153,473
150,110,141,504
151,105,155,503
152,98,185,533
153,114,214,593
154,123,205,539
155,129,188,632
156,144,228,623
157,144,219,597
158,122,232,615
159,125,234,563
160,131,226,596
161,119,261,519
162,151,277,548
163,118,265,533
164,136,319,496
165,167,292,513
166,136,298,489
167,175,342,464
168,168,335,462
169,172,369,423
170,159,385,350
171,190,350,380
172,198,431,352
173,212,393,353
174,206,464,326
175,218,452,349
176,230,448,277
177,267,419,304
178,227,471,288
179,265,497,263
180,273,490,281
181,308,467,251
182,313,499,248
183,324,501,265
184,327,476,276
185,335,473,256
186,329,475,274
187,351,472,278
188,345,468,256
189,339,439,307
190,381,449,291
191,382,419,327
192,361,440,340
193,361,398,368
194,373,398,369
195,364,425,371
196,392,372,321
197,371,357,322
198,399,335,295
199,366,266,292
200,379,296,265
201,401,226,162
202,440,234,113
203,401,221,63
204,359,186,70
205,391,177,49
206,335,195,50
207,382,181,44
208,379,189,26
209,391,195,26
210,349,169,21
211,356,175,13
212,339,168,11
213,325,173,14
214,352,180,10
215,373,205,13
216,366,247,3
217,358,317,7
218,380,360,9
219,389,323,8
220,358,321,3
221,344,303,7
222,317,253,3
223,291,236,11
224,311,179,10
225,328,134,6
226,337,87,13
227,315,48,7
228,328,38,8
229,354,31,2
230,321,16,1
231,291,17,4
232,256,15,2
233,229,9,1
234,220,5,6
235,147,5,2
236,108,11,5
237,72,7,2
238,59,14,1
239,35,12,0
240,30,18,0
241,27,8,0
242,44,8,0
243,41,4,0
244,14,2,0
245,23,3,0
246,14,5,0
247,3,6,0
248,3,5,0
249,7,1,0
250,6,0,0
251,2,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
