bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,1
85,0,0,1
86,1,1,0
87,0,1,3
88,0,0,3
89,2,0,4
90,3,3,2
91,1,2,13
92,2,4,17
93,4,10,41
94,3,25,45
95,12,28,67
96,13,49,77
97,30,63,83
98,37,88,117
99,47,116,118
100,73,100,133
101,108,123,138
102,127,143,162
103,154,164,191
104,183,171,193
105,184,216,242
106,214,247,236
107,240,263,333
108,225,262,343
109,236,263,359
110,281,322,418
111,252,339,450
112,267,334,472
113,303,395,459
114,295,463,540
115,375,417,563
116,408,368,556
117,375,423,512
118,410,461,474
119,393,429,445
120,369,422,443
121,339,430,404
122,371,421,405
123,362,437,413
124,358,394,402
125,330,401,348
126,339,340,368
127,305,336,352
128,339,331,343
129,353,318,288
130,369,318,321
131,410,326,276
132,378,281,276
133,356,268,248
134,323,234,241
135,299,218,211
136,265,216,186
137,231,179,212
138,241,171,204
139,203,181,207
140,202,161,217
141,214,186,197
142,157,151,207
143,164,169,203
144,151,128,199
145,162,130,225
146,129,142,207
147,126,128,213
148,150,144,241
149,161,146,282
150,164,158,274
151,124,135,289
152,141,134,328
153,121,116,334
154,115,129,370
155,122,125,362
156,118,113,371
157,98,107,418
158,98,99,408
159,102,73,441
160,84,100,468
161,105,94,483
162,80,98,514
163,90,104,480
164,86,106,510
165,84,115,576
166,70,111,549
167,76,110,578
168,71,135,658
169,68,152,649
170,75,167,662
171,58,194,698
172,51,231,758
173,61,208,787
174,75,242,790
175,72,304,841
176,67,333,881
177,72,333,911
178,64,359,974
179,85,387,852
180,96,425,818
181,99,443,811
182,109,444,721
183,111,437,673
184,105,519,606
185,140,512,498
186,134,499,417
187,132,573,408
188,169,528,360
189,153,480,405
190,145,543,393
191,174,626,361
192,173,589,345
193,185,660,291
194,210,636,316
195,228,675,301
196,224,603,307
197,232,611,278
198,237,640,302
199,240,660,273
200,264,619,283
201,244,657,253
202,281,645,227
203,264,657,189
204,320,667,209
205,356,691,193
206,388,735,223
207,456,782,194
208,458,805,177
209,511,816,162
210,542,857,156
211,605,829,134
212,643,707,129
213,679,810,137
214,749,645,116
215,819,656,116
216,816,548,86
217,891,451,96
218,814,411,103
219,880,357,72
220,832,314,71
221,861,264,60
222,837,264,48
223,825,244,49
224,871,223,37
225,896,193,43
226,829,170,39
227,790,138,39
228,785,123,19
229,799,111,16
230,886,84,21
231,914,68,17
232,880,46,13
233,853,56,12
234,764,39,9
235,702,47,10
236,540,23,6
237,440,22,8
238,321,22,4
239,273,22,6
240,176,16,5
241,183,6,6
242,119,9,4
243,80,10,8
244,61,3,5
245,39,4,7
246,44,5,6
247,19,9,3
248,18,4,6
249,7,10,0
250,11,4,0
251,9,5,0
252,8,2,0
253,10,0,0
254,4,0,0
255,7,0,0
