bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,1,1,1
36,0,0,0
37,1,2,2
38,1,2,2
39,3,1,2
40,1,2,1
41,1,0,1
42,3,4,2
43,0,2,3
44,4,3,2
45,2,3,1
46,3,3,5
47,7,6,4
48,9,7,7
49,5,9,10
50,18,19,18
51,23,21,12
52,31,28,23
53,32,33,35
54,51,44,26
55,53,55,39
56,81,60,37
57,83,84,43
58,95,84,47
59,136,84,62
60,159,118,68
61,173,125,76
62,230,137,97
63,227,168,92
64,253,190,124
65,292,222,109
66,330,223,135
67,375,291,152
68,386,321,163
69,425,305,171
70,448,326,209
71,467,349,228
72,478,360,250
73,489,379,255
74,510,432,281
75,497,421,271
76,551,460,325
77,480,441,336
78,473,449,321
79,432,427,327
80,429,433,380
81,421,396,378
82,398,393,384
83,363,412,368
84,359,392,369
85,341,367,366
86,251,347,396
87,298,354,372
88,295,331,321
89,233,337,331
90,226,321,325
91,205,317,313
92,217,272,341
93,212,219,316
94,186,264,318
95,226,239,313
96,243,241,256
97,221,210,296
98,206,219,291
99,254,237,294
100,216,234,271
101,244,228,304
102,200,241,281
103,209,217,253
104,176,238,259
105,171,255,245
106,167,209,231
107,126,208,204
108,127,195,226
109,122,186,258
110,115,186,226
111,112,156,213
112,132,134,232
113,130,162,229
114,141,157,226
115,111,147,247
116,142,150,229
117,139,130,213
118,139,145,205
119,158,153,184
120,151,151,181
121,155,178,202
122,153,167,178
123,166,169,169
124,152,151,159
125,162,183,191
126,172,161,179
127,163,168,195
128,164,179,199
129,160,167,208
130,146,165,196
131,195,178,188
132,167,185,198
133,136,150,189
134,163,172,179
135,177,190,179
136,184,191,191
137,158,171,184
138,180,178,180
139,195,180,217
140,185,175,188
141,207,186,198
142,183,194,196
143,173,209,188
144,179,194,188
145,185,190,215
146,195,197,210
147,173,204,219
148,157,234,246
149,143,177,228
150,151,215,205
151,151,214,225
152,142,188,215
153,160,174,224
154,144,175,239
155,172,155,216
156,178,180,231
157,189,200,219
158,173,240,231
159,172,197,266
160,199,204,256
161,215,224,270
162,230,234,284
163,197,224,321
164,228,271,294
165,239,251,312
166,253,295,375
167,258,315,365
168,304,310,356
169,309,355,380
170,341,358,440
171,341,352,440
172,345,398,447
173,379,444,429
174,344,402,465
175,365,456,515
176,395,489,514
177,405,516,510
178,369,530,511
179,386,489,479
180,353,478,526
181,386,432,500
182,344,465,446
183,364,469,515
184,370,483,495
185,406,509,481
186,397,492,494
187,431,450,471
188,477,507,456
189,435,526,474
190,523,504,455
191,492,521,513
192,447,470,516
193,504,529,535
194,472,546,552
195,459,479,467
196,484,493,522
197,462,479,495
198,510,497,470
199,532,475,470
200,533,495,475
201,473,544,454
202,517,514,416
203,491,512,393
204,476,517,403
205,489,512,416
206,467,462,415
207,445,491,440
208,485,499,429
209,494,484,426
210,521,484,488
211,453,493,489
212,507,491,513
213,506,482,569
214,504,494,553
215,501,513,556
216,528,535,571
217,503,517,663
218,494,571,638
219,510,594,689
220,522,578,730
221,595,647,811
222,597,706,896
223,670,791,924
224,705,832,985
225,774,961,1017
226,844,1002,975
227,943,1019,889
228,1014,1038,787
229,1151,1018,703
230,1285,870,570
231,1274,686,443
232,1146,560,347
233,962,361,299
234,766,272,268
235,494,225,237
236,407,203,216
237,260,171,174
238,200,163,184
239,192,145,154
240,136,110,118
241,111,82,96
242,71,59,70
243,64,54,63
244,54,42,44
245,48,43,41
246,29,31,37
247,25,19,28
248,23,17,25
249,12,13,12
250,7,8,12
251,6,11,10
252,3,1,2
253,3,4,2
254,4,3,4
255,1,1,3
