bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,1,0,0
66,0,0,0
67,1,0,0
68,1,0,0
69,4,0,0
70,4,0,0
71,5,0,0
72,6,0,0
73,9,1,0
74,9,1,0
75,15,7,0
76,16,3,1
77,17,6,0
78,13,11,3
79,14,12,4
80,18,18,5
81,32,19,2
82,19,27,12
83,29,23,12
84,39,35,18
85,45,39,19
86,32,39,26
87,27,57,28
88,42,48,34
89,34,43,38
90,37,58,42
91,38,36,43
92,42,41,45
93,50,45,59
94,56,48,50
95,63,62,64
96,74,77,57
97,71,79,67
98,85,66,76
99,85,97,78
100,89,99,84
101,101,117,103
102,94,104,112
103,73,134,130
104,102,104,136
105,108,120,154
106,98,128,174
107,112,130,169
108,90,135,151
109,92,125,149
110,90,122,160
111,95,105,148
112,89,136,158
113,95,127,139
114,89,118,124
115,105,144,149
116,114,117,143
117,94,128,128
118,116,123,109
119,108,116,108
120,99,87,93
121,101,90,72
122,115,76,67
123,101,84,58
124,93,65,59
125,83,66,67
126,92,52,60
127,77,71,60
128,68,44,62
129,73,58,69
130,60,45,58
131,58,52,54
132,49,50,54
133,38,54,40
134,41,42,58
135,51,54,37
136,48,46,35
137,42,34,37
138,57,38,26
139,43,36,29
140,38,25,30
141,40,29,37
142,42,26,40
143,36,33,53
144,40,45,49
145,46,45,63
146,43,57,58
147,61,44,68
148,59,61,79
149,52,64,74
150,75,101,110
151,65,90,118
152,73,105,113
153,96,105,137
154,102,112,148
155,129,122,181
156,137,154,194
157,136,119,170
158,114,139,184
159,127,142,181
160,121,102,200
161,121,125,209
162,103,165,208
163,112,142,221
164,93,147,277
165,96,183,285
166,107,161,231
167,80,171,319
168,93,208,265
169,119,204,299
170,114,236,256
171,129,242,249
172,171,228,269
173,142,241,259
174,168,243,242
175,177,256,225
176,178,237,218
177,207,244,229
178,189,232,179
179,231,231,178
180,228,238,175
181,250,230,157
182,243,206,124
183,278,235,171
184,246,227,144
185,251,207,123
186,241,182,133
187,227,169,140
188,241,138,147
189,221,138,144
190,255,168,144
191,229,136,152
192,214,157,183
193,238,149,165
194,223,156,173
195,258,167,162
196,196,196,147
197,226,158,170
198,224,168,168
199,243,181,185
200,251,168,244
201,225,188,214
202,214,199,260
203,211,248,235
204,224,233,201
205,227,249,248
206,222,248,265
207,216,243,309
208,214,243,275
209,261,246,266
210,272,266,267
211,223,288,203
212,246,267,215
213,228,262,230
214,267,256,223
215,242,244,207
216,205,244,195
217,210,220,174
218,211,194,188
219,208,180,166
220,202,166,176
221,202,133,167
222,191,148,157
223,169,143,110
224,200,167,87
225,182,171,77
226,122,157,40
227,105,123,27
228,88,113,27
229,101,97,18
230,93,60,6
231,85,49,2
232,92,26,0
233,85,16,0
234,75,23,0
235,51,14,0
236,35,6,0
237,21,3,0
238,14,0,0
239,19,0,0
240,11,0,0
241,6,0,0
242,1,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
