bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,2
43,0,0,1
44,0,0,1
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,1
50,0,0,1
51,0,0,2
52,0,0,0
53,0,0,1
54,0,0,1
55,0,1,1
56,1,1,3
57,1,0,3
58,0,1,3
59,2,0,10
60,0,5,7
61,4,3,14
62,4,5,10
63,5,5,10
64,4,9,11
65,10,13,12
66,12,6,17
67,8,13,21
68,9,14,16
69,10,11,31
70,13,7,43
71,7,20,49
72,27,19,44
73,23,28,56
74,25,33,62
75,31,45,75
76,28,41,107
77,32,46,133
78,47,58,111
79,60,93,112
80,87,106,103
81,80,115,110
82,100,106,134
83,112,122,114
84,120,136,116
85,116,125,142
86,122,154,131
87,142,147,127
88,135,136,144
89,141,123,134
90,142,149,143
91,136,127,178
92,108,135,144
93,120,122,154
94,127,150,144
95,168,162,170
96,150,154,140
97,115,131,149
98,133,142,134
99,142,136,151
100,138,155,144
101,145,139,143
102,129,138,150
103,149,151,135
104,130,156,161
105,120,163,175
106,140,137,174
107,126,127,148
108,145,176,139
109,140,137,152
110,147,125,143
111,122,144,123
112,122,117,144
113,94,127,135
114,112,138,154
115,95,110,166
116,96,141,145
117,92,113,137
118,93,130,132
119,107,123,128
120,108,132,171
121,86,124,143
122,104,133,154
123,122,128,147
124,104,118,152
125,109,117,151
126,117,116,188
127,122,125,179
128,116,132,181
129,93,118,172
130,116,148,180
131,119,134,199
132,112,152,203
133,104,128,234
134,101,136,219
135,118,164,270
136,131,168,256
137,124,164,290
138,123,141,321
139,126,151,359
140,140,145,363
141,129,159,429
142,130,161,409
143,142,170,445
144,133,156,517
145,127,141,549
146,137,147,563
147,146,193,564
148,125,149,581
149,125,158,589
150,126,165,633
151,145,194,598
152,137,180,584
153,154,196,548
154,140,191,530
155,141,197,500
156,148,233,488
157,171,208,498
158,168,218,527
159,160,241,416
160,171,258,457
161,168,254,432
162,138,248,440
163,145,269,381
164,161,284,359
165,130,307,342
166,142,300,305
167,143,337,291
168,136,300,285
169,141,334,250
170,142,365,229
171,146,331,274
172,136,326,207
173,141,339,192
174,132,320,180
175,121,328,156
176,133,338,131
177,130,300,115
178,134,316,138
179,162,344,130
180,166,346,118
181,156,348,100
182,191,346,88
183,205,322,68
184,194,346,65
185,199,363,57
186,232,311,69
187,226,339,63
188,245,339,51
189,257,269,51
190,276,322,49
191,241,257,40
192,303,250,44
193,277,247,38
194,290,284,36
195,275,262,29
196,298,239,43
197,280,280,22
198,306,242,25
199,310,247,18
200,270,220,23
201,265,198,33
202,284,195,25
203,302,178,26
204,259,184,16
205,334,183,12
206,268,179,16
207,291,172,22
208,285,172,12
209,288,167,10
210,255,167,11
211,268,159,7
212,254,176,12
213,204,153,9
214,236,165,9
215,178,162,2
216,202,92,10
217,174,117,4
218,195,84,3
219,199,60,4
220,198,58,3
221,176,47,4
222,195,42,7
223,184,16,4
224,156,20,4
225,218,15,6
226,200,17,5
227,199,14,3
228,243,6,3
229,259,3,2
230,236,9,1
231,214,5,1
232,216,1,0
233,190,1,1
234,197,3,1
235,190,5,0
236,196,3,3
237,187,0,1
238,179,1,0
239,183,2,0
240,168,2,0
241,154,0,1
242,128,1,0
243,89,1,0
244,66,1,1
245,28,0,0
246,11,0,0
247,9,0,0
248,2,0,0
249,0,0,0
250,0,0,0
251,2,0,0
252,1,0,0
253,1,0,0
254,1,0,0
255,0,0,0
