bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,1,1,1
64,0,0,0
65,2,0,0
66,0,2,0
67,1,0,1
68,0,1,2
69,1,0,0
70,1,2,5
71,3,4,2
72,1,0,2
73,2,4,4
74,5,5,5
75,3,5,5
76,4,4,5
77,3,4,4
78,2,2,3
79,4,2,3
80,4,1,10
81,3,6,4
82,2,2,3
83,1,1,4
84,1,3,16
85,10,12,13
86,6,11,9
87,6,12,29
88,9,16,18
89,16,23,19
90,19,18,29
91,10,26,30
92,30,33,41
93,34,33,37
94,32,38,32
95,31,42,49
96,47,40,33
97,56,31,32
98,47,50,40
99,39,38,52
100,50,51,51
101,48,41,53
102,48,44,60
103,47,58,73
104,65,67,87
105,61,77,78
106,71,100,97
107,87,95,100
108,99,96,112
109,103,94,90
110,100,115,114
111,116,117,123
112,114,120,109
113,98,101,137
114,94,120,122
115,87,115,132
116,101,124,144
117,92,116,155
118,111,119,137
119,90,111,116
120,119,130,123
121,118,139,120
122,95,121,118
123,107,106,116
124,105,108,124
125,101,123,108
126,123,100,97
127,103,81,106
128,92,96,113
129,91,94,82
130,103,88,92
131,77,81,87
132,71,77,77
133,87,90,86
134,78,64,80
135,79,68,79
136,76,74,82
137,69,68,80
138,64,65,80
139,81,64,78
140,65,72,81
141,78,73,92
142,62,69,99
143,74,76,100
144,65,73,101
145,68,78,95
146,81,65,111
147,51,82,104
148,65,101,147
149,66,87,128
150,64,73,137
151,51,77,131
152,60,76,135
153,70,78,167
154,60,89,150
155,76,114,156
156,66,107,143
157,77,94,159
158,95,107,162
159,67,114,171
160,71,75,196
161,77,105,174
162,78,115,190
163,78,132,174
164,91,136,226
165,89,127,202
166,92,122,200
167,84,134,233
168,84,123,235
169,67,144,210
170,84,117,235
171,87,121,243
172,97,136,269
173,103,153,237
174,103,156,257
175,83,153,293
176,104,181,272
177,96,172,231
178,117,196,292
179,100,193,289
180,100,191,260
181,95,190,303
182,124,200,254
183,119,212,273
184,126,210,309
185,154,215,304
186,138,228,297
187,147,225,301
188,159,263,266
189,157,216,304
190,158,253,304
191,149,245,284
192,176,244,249
193,182,251,272
194,186,252,284
195,184,259,221
196,208,221,186
197,221,240,220
198,224,220,172
199,231,206,142
200,231,187,145
201,263,220,141
202,237,207,164
203,275,205,127
204,254,179,120
205,271,157,82
206,256,150,73
207,259,151,68
208,241,141,59
209,235,141,37
210,207,127,32
211,223,125,29
212,201,138,17
213,198,129,14
214,174,167,19
215,184,153,10
216,179,177,12
217,153,146,11
218,137,138,10
219,119,148,12
220,124,169,10
221,123,152,5
222,112,139,3
223,114,163,6
224,100,129,6
225,109,149,3
226,114,162,8
227,94,173,4
228,137,127,3
229,147,116,5
230,148,118,2
231,177,82,2
232,160,64,4
233,153,36,3
234,183,13,2
235,176,13,0
236,160,10,1
237,157,4,1
238,153,4,3
239,162,1,3
240,172,3,1
241,175,4,0
242,161,1,1
243,144,1,1
244,90,0,0
245,47,0,1
246,13,2,0
247,3,1,0
248,0,1,0
249,1,1,0
250,2,0,0
251,1,1,0
252,1,0,0
253,0,0,0
254,0,0,0
255,1,0,0
