bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,2,0,1
16,3,1,1
17,6,3,2
18,5,1,4
19,3,6,2
20,1,3,3
21,8,6,2
22,9,7,6
23,12,13,5
24,10,12,9
25,19,13,8
26,11,15,10
27,21,12,14
28,14,10,13
29,17,17,12
30,14,8,11
31,12,12,13
32,11,11,11
33,14,11,10
34,9,7,8
35,14,11,9
36,24,11,12
37,18,15,8
38,33,15,3
39,37,13,10
40,40,17,15
41,48,16,23
42,54,24,13
43,96,29,8
44,121,29,11
45,120,42,23
46,135,51,17
47,153,57,19
48,145,77,25
49,170,79,34
50,160,116,39
51,173,147,36
52,190,136,47
53,183,159,43
54,253,131,70
55,239,141,74
56,230,145,93
57,254,152,130
58,228,179,142
59,244,195,138
60,287,228,152
61,276,226,161
62,287,214,156
63,286,278,152
64,269,286,191
65,220,321,169
66,219,312,200
67,197,303,231
68,185,303,263
69,150,257,263
70,110,234,297
71,104,212,310
72,105,239,294
73,68,201,289
74,64,151,301
75,44,143,265
76,50,137,258
77,41,85,208
78,47,82,192
79,48,79,168
80,52,54,169
81,62,61,132
82,39,52,129
83,32,48,141
84,32,49,99
85,42,40,88
86,33,38,77
87,44,39,61
88,28,33,56
89,21,26,42
90,36,37,51
91,30,27,38
92,35,35,39
93,32,36,31
94,37,30,32
95,38,36,33
96,46,41,28
97,38,32,27
98,37,41,37
99,47,34,43
100,47,37,35
101,31,45,30
102,36,28,29
103,37,44,52
104,36,33,25
105,41,39,36
106,43,40,40
107,49,39,40
108,38,47,32
109,39,38,31
110,41,42,35
111,29,52,33
112,40,43,45
113,41,39,46
114,39,40,44
115,48,41,44
116,52,43,41
117,52,43,44
118,54,54,50
119,53,59,46
120,43,58,54
121,40,47,38
122,64,58,74
123,56,62,58
124,47,46,56
125,46,44,68
126,41,47,73
127,40,52,63
128,40,43,44
129,57,74,60
130,65,60,48
131,43,60,63
132,69,49,75
133,53,58,55
134,52,66,68
135,64,68,59
136,68,62,68
137,56,54,74
138,59,57,83
139,58,63,79
140,58,66,72
141,62,61,64
142,62,61,55
143,67,63,72
144,57,65,71
145,60,79,77
146,65,66,77
147,66,63,82
148,62,69,80
149,73,67,88
150,75,89,84
151,64,76,83
152,68,77,95
153,77,65,96
154,49,74,77
155,56,61,94
156,63,61,81
157,52,72,90
158,54,62,83
159,48,56,89
160,50,53,97
161,58,84,99
162,60,59,92
163,58,78,129
164,67,88,100
165,71,75,121
166,61,83,123
167,63,97,133
168,78,100,139
169,74,97,155
170,70,115,137
171,111,110,158
172,110,122,193
173,110,132,161
174,122,123,183
175,89,117,212
176,100,140,185
177,122,125,233
178,123,111,229
179,146,148,199
180,177,158,222
181,204,188,258
182,210,208,272
183,192,236,260
184,225,220,288
185,219,256,311
186,255,298,303
187,264,294,346
188,280,284,342
189,283,269,301
190,247,275,306
191,267,249,329
192,222,270,389
193,245,265,407
194,248,290,409
195,290,297,416
196,288,282,427
197,278,358,379
198,293,300,360
199,280,358,359
200,333,364,353
201,348,399,376
202,355,390,336
203,334,347,337
204,303,343,371
205,289,334,296
206,279,324,303
207,279,293,308
208,293,297,322
209,312,272,285
210,304,276,282
211,319,285,275
212,300,314,232
213,296,320,272
214,321,308,214
215,294,266,188
216,297,263,198
217,278,247,190
218,281,255,147
219,262,214,144
220,240,219,123
221,266,261,117
222,256,261,100
223,253,298,109
224,272,263,108
225,281,230,68
226,287,247,66
227,297,220,53
228,280,184,29
229,233,138,25
230,200,97,21
231,166,69,12
232,129,70,13
233,83,54,19
234,61,37,7
235,55,26,5
236,42,26,3
237,43,6,7
238,30,3,5
239,12,2,2
240,1,2,1
241,0,2,4
242,0,0,2
243,0,0,1
244,0,0,1
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
