bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,2,2,2
32,0,1,0
33,3,1,3
34,2,3,1
35,3,3,3
36,5,2,3
37,11,4,2
38,10,5,4
39,11,2,2
40,20,6,2
41,23,5,4
42,40,5,0
43,46,13,1
44,78,14,4
45,104,23,9
46,95,35,5
47,107,43,19
48,159,73,18
49,204,80,16
50,191,92,25
51,211,87,48
52,244,141,64
53,258,165,82
54,277,199,99
55,280,187,98
56,322,221,113
57,367,210,142
58,373,236,173
59,399,272,175
60,414,270,160
61,435,284,183
62,410,303,233
63,443,358,277
64,448,354,250
65,434,402,273
66,470,409,274
67,396,416,278
68,411,455,302
69,370,414,357
70,385,429,360
71,374,404,347
72,387,421,358
73,388,469,403
74,400,427,389
75,359,397,364
76,361,367,369
77,328,369,377
78,311,369,394
79,286,350,411
80,269,366,371
81,235,361,397
82,247,312,368
83,205,351,364
84,219,315,337
85,220,300,349
86,205,292,320
87,183,261,316
88,210,244,303
89,231,284,350
90,190,232,320
91,176,216,329
92,188,249,304
93,181,246,301
94,208,201,303
95,177,201,280
96,180,222,277
97,176,224,275
98,161,211,274
99,149,209,286
100,172,200,240
101,168,199,258
102,150,201,247
103,180,236,250
104,153,219,270
105,161,202,252
106,169,204,254
107,157,211,251
108,180,235,269
109,185,214,296
110,207,214,291
111,165,251,270
112,174,254,253
113,194,243,304
114,200,267,288
115,248,289,315
116,268,333,304
117,245,339,332
118,300,293,364
119,305,366,327
120,303,394,398
121,336,442,391
122,384,442,407
123,393,421,466
124,405,446,446
125,393,468,439
126,428,446,444
127,468,440,474
128,429,458,492
129,466,428,505
130,450,480,464
131,492,473,481
132,515,488,598
133,523,476,544
134,498,459,515
135,511,518,578
136,529,534,547
137,508,547,561
138,513,503,559
139,506,542,595
140,509,547,599
141,541,551,709
142,507,508,664
143,494,574,693
144,479,547,715
145,487,538,752
146,474,521,677
147,485,561,720
148,524,569,737
149,510,596,752
150,517,565,696
151,547,573,731
152,523,582,729
153,519,600,790
154,547,595,704
155,539,637,758
156,503,630,703
157,470,622,702
158,485,567,714
159,466,640,667
160,500,641,652
161,489,573,588
162,467,556,568
163,492,594,532
164,475,590,543
165,481,597,543
166,470,562,516
167,487,585,544
168,471,611,532
169,505,557,536
170,500,536,482
171,498,553,506
172,490,555,441
173,512,539,402
174,542,518,402
175,570,511,419
176,588,455,393
177,538,405,395
178,554,382,415
179,514,440,424
180,461,405,398
181,464,438,391
182,455,392,355
183,401,383,368
184,441,347,320
185,410,402,338
186,443,379,328
187,373,345,315
188,454,303,287
189,453,309,271
190,422,328,259
191,402,349,274
192,424,253,216
193,402,279,233
194,391,268,213
195,355,294,233
196,330,257,220
197,312,250,211
198,290,233,223
199,304,218,226
200,267,208,226
201,252,177,228
202,249,210,204
203,229,210,201
204,239,217,184
205,217,191,172
206,236,214,162
207,205,198,176
208,203,210,145
209,165,205,138
210,191,170,127
211,209,169,110
212,214,152,101
213,192,135,78
214,210,152,75
215,159,142,74
216,204,130,69
217,177,106,69
218,174,106,58
219,148,93,53
220,120,78,45
221,119,79,49
222,120,67,46
223,104,66,51
224,101,47,44
225,97,56,45
226,80,58,22
227,79,47,20
228,70,40,18
229,51,21,6
230,45,21,13
231,42,14,6
232,35,14,8
233,21,6,5
234,17,5,6
235,5,4,5
236,8,5,5
237,2,1,1
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
