bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,1,1,1
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,2,1,0
26,0,0,0
27,0,0,0
28,2,1,1
29,2,2,3
30,2,1,0
31,2,3,0
32,3,1,3
33,5,3,4
34,9,7,3
35,6,6,8
36,23,10,6
37,21,15,9
38,14,12,8
39,29,14,14
40,43,24,14
41,42,33,22
42,39,27,22
43,58,34,26
44,77,40,33
45,78,65,32
46,99,86,45
47,123,85,56
48,124,108,77
49,114,105,99
50,122,104,83
51,157,115,114
52,184,141,122
53,179,163,128
54,192,163,153
55,207,186,156
56,234,219,160
57,260,200,178
58,259,199,204
59,264,224,217
60,258,253,218
61,274,272,230
62,297,259,249
63,298,307,232
64,283,303,256
65,312,273,297
66,328,288,281
67,294,243,283
68,289,282,258
69,299,277,293
70,301,270,266
71,304,258,278
72,268,271,263
73,315,296,290
74,283,279,246
75,287,288,274
76,272,259,276
77,273,345,275
78,252,258,285
79,240,281,273
80,238,282,275
81,243,289,274
82,223,273,266
83,215,259,245
84,222,252,293
85,183,245,284
86,223,240,244
87,200,256,282
88,199,241,273
89,186,229,228
90,177,245,256
91,180,188,269
92,165,213,230
93,156,215,265
94,169,183,270
95,180,230,238
96,146,195,241
97,144,192,217
98,170,181,246
99,166,215,233
100,164,215,245
101,172,177,231
102,171,197,248
103,170,182,283
104,184,201,263
105,174,182,258
106,194,217,271
107,160,210,214
108,185,232,234
109,192,197,227
110,173,178,242
111,213,210,244
112,221,217,248
113,248,242,216
114,210,206,270
115,235,242,246
116,232,270,242
117,242,250,272
118,206,232,255
119,246,247,282
120,254,263,266
121,262,271,281
122,250,255,279
123,265,294,298
124,287,293,289
125,280,274,293
126,275,262,270
127,279,279,284
128,291,286,260
129,285,271,280
130,273,280,257
131,326,267,247
132,302,273,222
133,290,228,249
134,339,263,229
135,318,265,238
136,368,258,225
137,354,272,263
138,353,287,287
139,342,293,263
140,349,312,255
141,348,287,281
142,381,340,302
143,369,352,330
144,417,380,300
145,387,400,332
146,392,426,310
147,402,407,354
148,429,396,368
149,472,414,360
150,472,446,384
151,474,417,398
152,507,438,447
153,490,445,393
154,505,496,422
155,535,447,412
156,522,494,426
157,600,496,411
158,513,485,441
159,561,502,396
160,577,484,454
161,587,452,397
162,649,461,448
163,660,449,431
164,741,464,466
165,695,470,443
166,732,483,450
167,691,476,436
168,627,461,429
169,629,478,440
170,670,553,411
171,589,565,426
172,562,576,463
173,581,599,433
174,558,617,486
175,553,586,483
176,506,572,528
177,511,569,530
178,459,554,520
179,441,471,518
180,402,519,518
181,417,476,514
182,406,502,522
183,368,447,498
184,355,443,527
185,374,451,486
186,348,444,497
187,367,431,518
188,326,452,521
189,326,403,463
190,341,425,500
191,325,389,488
192,338,394,508
193,282,367,483
194,305,355,471
195,283,382,429
196,224,386,438
197,194,322,432
198,165,302,368
199,173,306,373
200,147,242,350
201,87,216,298
202,60,169,231
203,67,148,182
204,25,132,152
205,31,71,103
206,13,54,94
207,8,47,49
208,3,28,44
209,4,17,24
210,5,7,19
211,3,6,13
212,3,4,8
213,2,4,11
214,4,1,5
215,0,2,5
216,0,1,1
217,1,4,2
218,1,3,5
219,0,1,1
220,1,3,2
221,0,2,1
222,0,0,0
223,0,0,2
224,0,1,1
225,0,0,0
226,0,0,2
227,0,0,2
228,0,0,0
229,0,0,0
230,0,0,1
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
