bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,3,0,0
13,2,0,3
14,1,4,2
15,2,3,3
16,5,5,4
17,1,1,2
18,4,2,3
19,4,2,6
20,4,8,3
21,0,1,0
22,3,2,2
23,0,1,2
24,1,2,0
25,2,2,3
26,1,0,0
27,1,1,0
28,0,0,2
29,2,2,1
30,3,3,3
31,3,1,5
32,1,2,2
33,2,3,2
34,4,4,4
35,2,0,2
36,3,3,3
37,6,7,3
38,1,1,1
39,3,4,3
40,4,4,4
41,0,1,1
42,7,5,3
43,3,4,7
44,7,6,4
45,3,7,7
46,4,8,9
47,15,9,4
48,13,6,7
49,9,13,8
50,18,7,8
51,10,14,7
52,8,17,15
53,13,17,18
54,16,17,16
55,15,14,20
56,23,19,14
57,21,15,16
58,12,17,18
59,19,17,11
60,23,19,22
61,33,30,27
62,33,24,18
63,38,33,33
64,43,28,30
65,40,33,30
66,38,50,41
67,50,42,35
68,63,52,46
69,69,63,56
70,83,73,54
71,94,73,83
72,88,84,65
73,131,79,62
74,98,106,83
75,118,120,69
76,143,127,106
77,169,102,110
78,180,150,122
79,174,157,116
80,191,155,149
81,240,161,165
82,228,200,151
83,273,187,180
84,301,252,227
85,285,240,219
86,331,272,275
87,351,278,252
88,360,319,285
89,393,313,312
90,387,388,307
91,394,373,336
92,423,380,372
93,373,407,398
94,380,385,448
95,417,422,467
96,364,394,425
97,343,381,468
98,363,435,473
99,294,398,483
100,320,386,508
101,339,376,503
102,296,397,555
103,276,373,541
104,271,363,520
105,247,345,570
106,281,375,596
107,244,324,625
108,239,351,633
109,218,361,658
110,237,345,653
111,244,329,666
112,219,346,665
113,182,299,666
114,207,294,638
115,175,334,685
116,183,329,599
117,175,320,635
118,196,324,689
119,188,314,714
120,208,330,790
121,207,337,752
122,208,322,804
123,229,321,870
124,200,368,896
125,211,394,980
126,187,399,1066
127,183,387,1092
128,203,502,1126
129,238,535,1279
130,226,593,1305
131,215,613,1387
132,283,623,1441
133,295,725,1403
134,305,805,1336
135,355,888,1386
136,396,922,1354
137,384,927,1368
138,480,1037,1264
139,485,1131,1208
140,558,1136,1240
141,568,1146,1118
142,610,1237,1066
143,702,1234,911
144,697,1324,758
145,705,1324,655
146,754,1258,673
147,792,1265,524
148,797,1268,415
149,820,1307,371
150,835,1267,296
151,892,1259,273
152,969,1263,204
153,942,1156,144
154,1067,1187,141
155,1119,1093,96
156,1224,954,92
157,1186,856,59
158,1039,740,57
159,1189,591,44
160,1130,464,45
161,1090,390,40
162,1094,352,36
163,1055,272,33
164,1054,215,37
165,1102,197,18
166,1033,163,23
167,973,148,19
168,866,142,16
169,896,112,19
170,853,91,13
171,772,57,13
172,748,44,7
173,616,49,6
174,521,30,4
175,427,12,3
176,377,18,5
177,340,9,2
178,288,7,1
179,215,3,1
180,185,5,1
181,176,2,0
182,138,4,0
183,122,2,1
184,95,0,0
185,69,2,1
186,41,1,0
187,29,1,0
188,21,0,0
189,20,1,0
190,17,0,0
191,9,0,0
192,3,0,0
193,1,0,0
194,2,0,0
195,0,0,0
196,2,0,0
197,5,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
