bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,1
47,0,0,0
48,0,0,0
49,0,0,0
50,1,0,0
51,0,1,0
52,0,0,0
53,0,0,1
54,0,0,0
55,0,0,3
56,0,0,3
57,1,1,0
58,2,1,2
59,1,1,2
60,2,1,6
61,1,2,3
62,2,3,6
63,3,0,3
64,1,5,11
65,2,4,10
66,6,4,12
67,4,6,3
68,5,9,15
69,9,4,16
70,5,10,11
71,9,12,11
72,9,8,19
73,12,14,15
74,12,22,19
75,16,11,21
76,12,12,20
77,9,22,27
78,10,16,21
79,15,20,30
80,13,14,37
81,22,16,45
82,22,30,39
83,20,27,43
84,19,20,64
85,22,28,69
86,34,35,84
87,22,53,83
88,37,50,105
89,30,46,118
90,49,80,142
91,60,74,166
92,49,85,167
93,76,138,182
94,101,145,197
95,115,162,226
96,137,165,199
97,150,143,173
98,150,165,179
99,144,148,184
100,163,172,168
101,142,151,195
102,138,140,174
103,125,130,183
104,135,110,198
105,119,123,220
106,131,119,208
107,123,115,213
108,99,99,221
109,118,105,245
110,126,95,253
111,105,109,251
112,123,119,283
113,103,110,300
114,94,74,304
115,85,104,324
116,88,116,357
117,70,112,338
118,77,103,358
119,57,109,343
120,67,113,337
121,85,117,356
122,95,117,344
123,75,120,351
124,67,146,325
125,69,146,351
126,94,171,346
127,84,159,333
128,87,154,349
129,72,187,332
130,118,205,377
131,113,205,329
132,114,211,303
133,117,229,326
134,135,238,363
135,113,246,321
136,137,257,343
137,133,256,322
138,139,289,334
139,159,272,324
140,153,300,301
141,150,331,310
142,141,347,345
143,147,328,340
144,149,356,340
145,175,361,322
146,171,392,314
147,180,357,317
148,207,395,368
149,192,394,282
150,210,437,320
151,221,411,307
152,206,438,314
153,224,406,324
154,227,409,289
155,224,407,316
156,216,400,266
157,230,340,273
158,255,333,258
159,260,385,263
160,287,337,266
161,295,348,269
162,266,331,280
163,297,341,273
164,298,323,313
165,305,303,297
166,315,271,300
167,326,328,234
168,363,290,240
169,364,313,236
170,368,292,190
171,357,278,203
172,366,280,187
173,362,281,175
174,357,263,166
175,406,238,157
176,368,222,161
177,367,220,163
178,390,206,136
179,369,212,127
180,364,191,130
181,330,207,135
182,298,189,109
183,329,218,131
184,357,212,122
185,313,214,111
186,293,211,110
187,281,211,123
188,285,212,105
189,267,231,107
190,280,185,94
191,254,268,87
192,252,250,101
193,261,210,99
194,254,206,79
195,252,214,69
196,249,175,84
197,264,151,67
198,230,184,71
199,234,156,55
200,226,147,45
201,223,167,55
202,226,119,48
203,237,116,46
204,236,127,47
205,237,130,46
206,249,115,48
207,245,114,41
208,279,97,39
209,241,96,39
210,214,72,35
211,236,69,36
212,193,59,49
213,161,54,55
214,151,67,47
215,141,51,54
216,105,64,64
217,126,54,59
218,119,45,65
219,99,54,59
220,93,51,92
221,106,45,88
222,84,57,99
223,79,53,182
224,95,47,142
225,76,45,59
226,83,57,12
227,68,37,7
228,52,45,6
229,48,35,8
230,61,40,9
231,55,45,8
232,49,56,6
233,46,42,12
234,66,41,3
235,54,39,3
236,39,37,1
237,51,56,4
238,53,62,0
239,51,66,0
240,69,107,0
241,65,242,0
242,43,367,0
243,54,170,0
244,60,19,0
245,55,1,0
246,58,0,0
247,79,0,0
248,184,0,0
249,376,0,0
250,411,0,0
251,84,0,0
252,22,0,0
253,2,0,0
254,3,0,0
255,0,0,0
