bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,2,0,0
44,0,1,0
45,1,2,0
46,1,0,0
47,2,0,0
48,4,3,1
49,2,2,1
50,3,5,1
51,2,2,0
52,2,2,2
53,1,1,1
54,7,1,5
55,3,1,4
56,10,2,1
57,14,5,2
58,22,5,1
59,31,6,1
60,42,7,1
61,47,9,3
62,60,17,7
63,64,15,5
64,95,23,2
65,100,34,11
66,137,33,4
67,164,47,6
68,184,54,4
69,152,87,14
70,168,88,4
71,187,107,27
72,213,108,35
73,225,154,43
74,246,169,43
75,260,170,44
76,275,168,50
77,288,190,87
78,290,207,70
79,297,198,85
80,368,233,112
81,315,214,130
82,330,235,142
83,310,267,113
84,344,269,156
85,295,279,173
86,325,254,182
87,323,253,196
88,273,282,191
89,298,290,200
90,271,322,216
91,269,313,219
92,261,327,220
93,226,313,223
94,244,300,234
95,238,298,255
96,232,292,233
97,235,287,262
98,217,245,255
99,185,275,291
100,215,260,263
101,224,256,293
102,216,233,291
103,193,272,297
104,196,257,305
105,204,243,273
106,192,258,310
107,182,209,284
108,201,203,302
109,213,208,297
110,222,210,264
111,190,234,267
112,212,194,277
113,200,195,260
114,211,219,228
115,212,215,233
116,197,245,217
117,182,241,233
118,173,246,231
119,188,254,245
120,195,242,248
121,185,228,240
122,193,214,262
123,181,241,298
124,205,208,253
125,186,234,283
126,157,209,256
127,184,230,279
128,199,208,278
129,161,189,276
130,185,220,300
131,185,174,276
132,190,188,268
133,176,172,296
134,177,177,239
135,134,175,237
136,164,160,237
137,177,200,192
138,156,149,205
139,187,175,193
140,179,159,169
141,163,153,197
142,183,155,177
143,196,196,173
144,200,192,178
145,154,205,187
146,170,173,202
147,167,182,181
148,200,189,192
149,216,207,206
150,195,205,224
151,195,207,227
152,244,238,258
153,236,277,256
154,226,287,284
155,257,238,278
156,272,264,321
157,242,303,377
158,277,322,379
159,251,310,359
160,282,376,373
161,282,389,381
162,356,416,454
163,369,446,468
164,372,457,482
165,429,528,474
166,440,546,530
167,486,534,513
168,482,592,527
169,498,660,555
170,496,632,630
171,529,671,650
172,570,745,657
173,640,764,736
174,671,716,776
175,680,813,850
176,707,825,862
177,730,826,897
178,754,877,942
179,792,942,977
180,790,911,1031
181,794,900,976
182,779,915,963
183,773,808,1062
184,770,750,984
185,748,756,845
186,738,714,885
187,748,696,762
188,675,686,733
189,776,693,703
190,746,683,692
191,694,612,601
192,658,602,630
193,593,550,608
194,631,561,545
195,611,592,554
196,570,553,444
197,563,478,430
198,545,474,433
199,524,417,373
200,405,382,391
201,439,376,413
202,398,356,397
203,431,350,356
204,419,334,315
205,335,319,337
206,343,291,319
207,330,314,328
208,323,291,327
209,294,277,338
210,275,283,302
211,296,258,353
212,258,249,275
213,267,263,265
214,255,309,264
215,248,280,252
216,236,242,194
217,226,212,217
218,253,237,177
219,247,204,175
220,214,188,174
221,242,144,163
222,221,171,155
223,252,181,156
224,279,159,170
225,199,135,125
226,183,144,134
227,215,154,102
228,164,156,83
229,204,114,52
230,173,78,31
231,129,55,11
232,88,21,3
233,49,6,3
234,29,6,2
235,8,4,5
236,7,1,0
237,11,1,4
238,3,4,0
239,4,2,2
240,0,3,2
241,3,1,1
242,3,1,0
243,3,0,0
244,3,0,0
245,1,0,0
246,1,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
