bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,1
64,0,0,2
65,0,0,0
66,0,0,1
67,0,1,1
68,0,1,1
69,0,1,1
70,1,0,0
71,2,1,1
72,1,1,3
73,0,0,3
74,0,1,5
75,0,2,2
76,0,3,6
77,1,5,8
78,5,3,9
79,3,6,12
80,7,3,13
81,13,11,14
82,7,15,24
83,10,19,26
84,18,18,30
85,14,18,39
86,16,30,29
87,19,25,37
88,20,31,40
89,23,31,40
90,29,33,51
91,32,30,40
92,38,57,59
93,45,49,56
94,36,62,64
95,50,69,94
96,60,62,91
97,56,66,83
98,61,77,90
99,69,101,104
100,95,99,107
101,76,115,126
102,102,118,137
103,107,126,137
104,91,123,123
105,117,146,158
106,127,133,139
107,127,144,149
108,130,153,149
109,148,137,163
110,150,149,178
111,142,175,166
112,162,189,188
113,165,168,213
114,180,197,240
115,201,202,218
116,187,205,221
117,238,244,278
118,192,254,257
119,211,226,256
120,217,243,247
121,248,248,269
122,252,236,250
123,227,293,252
124,247,263,253
125,260,263,258
126,238,258,254
127,265,241,281
128,254,229,240
129,233,224,229
130,245,213,265
131,227,239,239
132,249,233,276
133,220,256,242
134,201,195,274
135,222,238,259
136,216,220,273
137,213,219,300
138,205,205,291
139,186,209,311
140,220,227,340
141,190,206,340
142,157,223,381
143,167,249,380
144,161,245,423
145,194,275,455
146,176,279,421
147,229,293,422
148,215,295,434
149,222,314,474
150,205,346,450
151,207,317,426
152,230,304,425
153,221,292,465
154,237,294,469
155,247,335,452
156,259,324,493
157,275,322,456
158,255,336,454
159,241,354,451
160,219,350,441
161,248,318,471
162,240,364,442
163,265,367,383
164,226,380,378
165,253,393,375
166,234,383,368
167,211,405,342
168,230,358,347
169,257,397,346
170,246,415,289
171,251,469,301
172,288,431,307
173,308,408,287
174,294,399,263
175,310,407,265
176,302,416,269
177,318,391,251
178,354,389,256
179,355,342,254
180,382,357,289
181,298,323,317
182,381,330,314
183,384,308,331
184,406,328,379
185,424,301,428
186,453,273,482
187,416,282,475
188,404,268,498
189,476,283,491
190,466,268,504
191,480,262,469
192,422,290,463
193,483,331,470
194,517,329,425
195,462,335,419
196,478,368,406
197,506,389,393
198,518,377,352
199,488,408,346
200,506,381,307
201,524,363,297
202,467,424,263
203,472,428,217
204,487,439,200
205,470,434,164
206,403,441,138
207,388,408,92
208,369,363,72
209,384,295,56
210,336,304,44
211,344,271,36
212,339,215,34
213,299,201,40
214,270,175,33
215,238,159,23
216,184,160,27
217,209,138,19
218,173,121,21
219,150,164,22
220,169,175,27
221,157,181,22
222,164,165,14
223,142,117,3
224,133,91,6
225,129,65,5
226,153,36,3
227,148,23,2
228,165,6,3
229,127,3,2
230,116,4,1
231,82,1,0
232,65,2,2
233,57,1,2
234,21,0,0
235,9,2,0
236,6,2,0
237,13,0,0
238,2,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
