bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,4,3,3
13,6,5,5
14,12,11,8
15,15,14,7
16,11,7,6
17,9,13,14
18,10,10,7
19,8,10,11
20,6,1,7
21,3,5,10
22,3,5,0
23,6,3,3
24,1,4,2
25,7,0,5
26,5,6,4
27,7,5,1
28,4,4,3
29,1,6,4
30,5,3,6
31,3,5,4
32,2,3,4
33,4,0,3
34,7,4,4
35,6,6,1
36,7,3,5
37,5,6,2
38,8,6,3
39,8,6,5
40,11,7,4
41,13,10,6
42,11,9,7
43,9,4,4
44,12,9,3
45,11,11,7
46,10,10,9
47,15,8,7
48,18,14,6
49,23,10,7
50,22,11,11
51,39,9,10
52,33,16,8
53,39,24,7
54,42,21,13
55,46,21,12
56,48,32,10
57,59,44,18
58,90,47,11
59,97,52,14
60,90,72,22
61,112,75,23
62,111,87,33
63,114,95,39
64,145,107,43
65,179,128,49
66,187,148,61
67,183,153,63
68,182,177,78
69,240,209,105
70,225,206,112
71,211,216,139
72,223,246,131
73,240,235,153
74,237,254,161
75,255,258,181
76,253,249,190
77,263,288,212
78,239,267,232
79,254,260,220
80,206,252,241
81,223,226,252
82,215,238,267
83,220,229,275
84,209,225,241
85,220,253,262
86,193,229,243
87,220,225,231
88,195,198,237
89,201,196,232
90,178,186,223
91,171,186,232
92,159,178,211
93,178,166,198
94,152,150,229
95,160,158,197
96,141,157,178
97,148,136,177
98,124,173,192
99,146,145,186
100,117,154,164
101,141,147,161
102,140,144,175
103,144,170,152
104,138,142,148
105,139,146,170
106,130,157,171
107,153,145,186
108,155,167,144
109,135,151,164
110,160,164,168
111,162,177,182
112,162,153,169
113,151,164,184
114,166,159,165
115,167,190,190
116,168,169,202
117,180,184,185
118,169,185,183
119,197,195,206
120,197,192,229
121,197,200,219
122,176,205,236
123,171,236,260
124,149,201,241
125,151,229,225
126,171,232,280
127,179,193,263
128,156,182,254
129,154,200,256
130,146,178,258
131,140,181,299
132,161,198,269
133,134,174,286
134,131,178,260
135,123,177,291
136,159,189,290
137,162,198,258
138,148,216,259
139,161,216,278
140,186,208,238
141,166,217,289
142,209,243,248
143,179,231,259
144,201,243,271
145,240,240,313
146,221,250,261
147,201,248,274
148,247,251,273
149,217,257,284
150,258,314,249
151,288,310,267
152,280,310,284
153,281,343,300
154,360,355,310
155,359,382,274
156,377,376,280
157,359,429,344
158,381,390,353
159,412,412,360
160,397,342,358
161,344,342,365
162,321,327,327
163,370,345,339
164,318,317,311
165,355,316,305
166,350,288,326
167,302,261,266
168,314,252,235
169,283,247,251
170,288,188,276
171,235,198,222
172,245,182,219
173,231,198,234
174,220,171,227
175,177,145,215
176,178,187,190
177,171,176,227
178,149,180,216
179,150,185,220
180,145,152,233
181,164,175,259
182,153,178,293
183,175,185,309
184,170,207,327
185,158,222,375
186,212,236,399
187,217,274,460
188,187,245,476
189,194,297,525
190,218,294,497
191,223,267,471
192,196,330,393
193,204,291,463
194,207,304,402
195,182,321,412
196,219,343,401
197,230,372,404
198,227,316,456
199,225,368,477
200,233,363,438
201,263,356,486
202,207,363,514
203,227,305,548
204,241,334,495
205,304,360,554
206,295,415,457
207,357,463,336
208,321,475,164
209,344,438,70
210,341,422,36
211,335,438,28
212,339,438,11
213,362,441,5
214,375,413,0
215,382,336,0
216,387,339,0
217,392,290,0
218,457,198,0
219,403,88,0
220,347,30,0
221,332,17,0
222,384,14,0
223,384,10,0
224,362,0,0
225,368,0,0
226,342,0,0
227,227,0,0
228,127,0,0
229,72,0,0
230,59,0,0
231,17,0,0
232,1,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
