bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,1
69,0,0,0
70,0,0,1
71,0,0,2
72,0,0,2
73,0,0,6
74,0,1,5
75,0,1,7
76,1,3,5
77,0,3,8
78,0,3,9
79,2,7,19
80,2,6,24
81,1,8,19
82,4,15,24
83,3,12,26
84,5,20,27
85,9,23,46
86,9,31,40
87,10,35,61
88,15,57,83
89,15,60,102
90,24,65,106
91,33,78,147
92,43,117,159
93,50,147,214
94,74,163,186
95,93,196,264
96,132,249,244
97,161,255,254
98,181,263,259
99,217,266,260
100,248,274,288
101,295,272,315
102,252,289,276
103,320,287,289
104,294,300,323
105,318,308,305
106,299,343,296
107,322,317,294
108,357,304,279
109,334,313,296
110,325,307,276
111,334,341,292
112,341,345,336
113,316,288,305
114,337,269,319
115,313,296,296
116,303,284,271
117,296,273,265
118,276,290,240
119,283,264,250
120,310,275,252
121,290,279,226
122,275,213,211
123,249,204,182
124,263,215,204
125,238,216,178
126,193,169,196
127,210,172,190
128,150,157,186
129,178,177,179
130,172,160,191
131,175,164,203
132,152,169,216
133,187,166,190
134,147,169,189
135,171,171,171
136,144,151,186
137,143,165,192
138,151,162,177
139,166,131,160
140,155,134,172
141,136,126,200
142,133,146,201
143,145,153,189
144,132,156,196
145,126,134,196
146,145,137,215
147,125,137,227
148,124,142,222
149,128,153,255
150,128,179,254
151,154,138,221
152,127,168,217
153,116,140,235
154,121,126,215
155,96,126,221
156,93,100,220
157,73,110,197
158,71,122,221
159,80,129,205
160,69,115,208
161,101,135,206
162,109,113,203
163,95,117,196
164,93,122,230
165,73,148,216
166,82,156,207
167,92,113,227
168,95,135,231
169,91,122,266
170,111,158,276
171,107,141,243
172,118,152,292
173,105,146,305
174,121,136,330
175,117,169,341
176,129,164,358
177,103,148,371
178,117,172,359
179,125,184,357
180,108,187,401
181,134,164,382
182,145,199,351
183,121,217,302
184,136,220,388
185,130,221,337
186,119,253,318
187,144,226,351
188,132,287,348
189,164,287,335
190,126,322,319
191,138,349,334
192,146,352,363
193,165,348,351
194,156,325,381
195,179,323,374
196,145,315,419
197,173,327,392
198,171,295,433
199,166,306,447
200,159,306,478
201,195,315,466
202,190,340,489
203,166,345,465
204,184,373,445
205,199,422,457
206,201,404,389
207,232,385,446
208,215,371,447
209,221,361,473
210,224,360,481
211,266,332,469
212,219,309,440
213,236,337,429
214,278,310,444
215,263,388,424
216,267,370,379
217,276,354,337
218,290,369,357
219,309,332,330
220,282,299,330
221,291,341,303
222,283,352,301
223,272,412,307
224,273,419,276
225,278,387,258
226,277,338,255
227,250,407,220
228,259,445,208
229,260,442,199
230,261,490,189
231,319,534,154
232,349,556,138
233,422,564,102
234,450,567,116
235,455,603,74
236,516,560,95
237,448,503,74
238,427,545,57
239,385,465,40
240,379,479,34
241,403,391,37
242,413,392,29
243,410,327,22
244,450,261,22
245,500,232,15
246,576,205,18
247,549,146,6
248,611,89,12
249,648,88,13
250,778,44,10
251,931,34,6
252,1103,28,8
253,1121,16,10
254,1138,13,7
255,1995,7,5
