bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,2
35,0,0,0
36,0,0,1
37,0,0,2
38,0,0,2
39,0,0,2
40,0,0,0
41,0,0,5
42,0,1,4
43,0,1,1
44,0,0,9
45,1,2,7
46,0,3,3
47,0,2,9
48,1,3,1
49,4,4,7
50,2,1,13
51,2,1,22
52,5,3,30
53,2,1,28
54,1,3,30
55,3,1,29
56,2,3,38
57,0,10,42
58,2,11,60
59,5,17,54
60,2,24,65
61,4,26,57
62,7,30,78
63,6,23,88
64,23,28,88
65,12,45,117
66,23,43,115
67,21,56,113
68,22,49,131
69,19,59,167
70,35,62,181
71,43,67,192
72,47,88,183
73,48,88,209
74,56,91,229
75,75,102,255
76,65,104,241
77,73,128,278
78,92,118,296
79,93,146,247
80,102,169,257
81,107,137,290
82,117,160,274
83,133,157,259
84,126,160,239
85,119,176,245
86,158,214,217
87,145,202,213
88,159,212,231
89,179,242,212
90,164,209,184
91,181,202,188
92,196,208,186
93,199,202,214
94,214,205,205
95,188,200,190
96,194,194,179
97,192,180,205
98,199,191,172
99,193,179,185
100,195,184,171
101,195,175,153
102,169,145,147
103,172,179,137
104,191,157,134
105,158,153,126
106,144,156,142
107,154,167,137
108,178,149,167
109,157,135,121
110,196,142,127
111,161,169,103
112,149,141,92
113,156,137,121
114,177,122,109
115,165,101,134
116,116,94,117
117,131,126,127
118,126,101,129
119,109,105,134
120,110,111,88
121,90,111,131
122,98,96,91
123,107,91,124
124,105,97,100
125,109,76,101
126,82,67,115
127,78,70,119
128,85,64,111
129,74,71,117
130,81,80,128
131,59,90,129
132,64,77,115
133,71,77,112
134,58,66,94
135,52,77,125
136,59,75,112
137,58,47,115
138,54,74,110
139,53,74,115
140,60,47,128
141,47,65,150
142,39,75,129
143,53,78,135
144,58,70,152
145,61,69,130
146,50,67,129
147,49,55,123
148,54,73,137
149,51,61,144
150,58,44,139
151,47,84,139
152,57,64,171
153,57,74,161
154,51,56,199
155,56,59,172
156,49,60,208
157,62,68,184
158,47,57,181
159,48,70,153
160,53,78,143
161,48,67,160
162,57,69,155
163,61,63,134
164,58,65,137
165,69,73,148
166,42,59,143
167,42,70,150
168,59,87,137
169,61,77,139
170,41,82,138
171,55,81,121
172,61,75,127
173,41,84,114
174,46,71,111
175,43,81,107
176,61,98,80
177,63,90,77
178,61,93,96
179,62,109,67
180,59,114,70
181,58,96,74
182,62,91,64
183,61,88,71
184,72,89,62
185,76,120,54
186,66,110,50
187,79,107,41
188,88,120,37
189,82,112,36
190,82,112,37
191,75,112,36
192,68,122,46
193,96,114,32
194,72,130,31
195,74,150,21
196,82,154,38
197,84,164,29
198,96,186,26
199,86,199,28
200,84,183,32
201,110,176,25
202,102,167,23
203,92,178,21
204,117,191,30
205,99,157,19
206,112,154,23
207,122,171,18
208,135,152,17
209,137,150,11
210,133,122,11
211,135,140,9
212,148,152,2
213,138,157,7
214,152,140,7
215,142,128,7
216,187,128,3
217,181,128,3
218,201,119,1
219,172,103,0
220,204,100,0
221,201,81,0
222,234,81,0
223,197,79,0
224,219,69,0
225,194,72,0
226,184,75,0
227,176,89,0
228,166,66,0
229,164,70,0
230,142,65,0
231,134,82,0
232,120,61,0
233,137,78,0
234,122,79,0
235,141,64,0
236,117,64,0
237,129,78,0
238,124,58,0
239,114,59,0
240,115,54,0
241,119,22,0
242,96,29,0
243,102,20,0
244,104,19,0
245,87,9,0
246,105,5,0
247,100,2,0
248,106,0,0
249,119,0,0
250,94,0,0
251,57,0,0
252,34,0,0
253,24,0,0
254,10,0,0
255,3,0,0
