bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,1,0,0
45,0,0,0
46,0,0,0
47,1,0,0
48,2,0,0
49,2,0,0
50,5,0,0
51,1,0,0
52,4,0,0
53,7,4,0
54,11,1,0
55,10,7,0
56,7,5,0
57,15,7,0
58,23,10,2
59,16,20,3
60,28,14,3
61,27,15,9
62,45,26,9
63,39,34,7
64,72,38,22
65,61,48,18
66,70,72,21
67,84,59,31
68,74,80,34
69,98,66,45
70,86,91,68
71,111,109,54
72,97,94,73
73,125,107,69
74,140,143,94
75,140,134,91
76,149,164,113
77,160,147,116
78,185,139,111
79,178,156,143
80,191,170,130
81,197,182,176
82,195,187,167
83,248,200,161
84,234,205,150
85,263,243,176
86,241,237,210
87,237,237,193
88,218,258,202
89,266,239,230
90,273,255,247
91,265,240,247
92,242,240,243
93,256,223,240
94,240,247,285
95,217,218,241
96,214,218,230
97,205,208,224
98,231,211,228
99,231,217,216
100,228,197,222
101,208,218,223
102,220,199,208
103,202,204,205
104,241,201,211
105,244,199,196
106,249,168,183
107,196,189,196
108,219,181,182
109,215,194,187
110,232,179,171
111,243,199,164
112,249,186,184
113,231,195,184
114,251,240,168
115,253,224,184
116,235,252,190
117,234,242,215
118,218,246,222
119,225,320,217
120,206,303,249
121,230,308,258
122,210,314,262
123,199,293,290
124,244,270,278
125,196,299,293
126,232,271,300
127,233,283,326
128,222,275,340
129,189,256,337
130,215,277,341
131,211,251,329
132,229,232,345
133,236,256,307
134,215,252,306
135,224,235,291
136,219,235,293
137,218,216,291
138,198,232,292
139,186,191,312
140,184,216,274
141,170,199,259
142,138,207,259
143,152,191,230
144,145,193,228
145,137,172,208
146,132,193,248
147,119,191,221
148,122,167,194
149,144,165,196
150,107,172,207
151,156,159,180
152,129,140,189
153,122,148,178
154,131,151,201
155,142,149,207
156,139,162,220
157,153,161,215
158,151,153,230
159,145,194,253
160,159,189,256
161,138,184,212
162,145,208,275
163,175,200,269
164,202,244,265
165,202,244,338
166,197,246,331
167,198,234,364
168,208,249,386
169,230,253,364
170,265,262,356
171,301,295,385
172,263,281,319
173,282,341,375
174,257,317,371
175,270,343,368
176,294,381,416
177,268,401,444
178,282,433,454
179,321,460,450
180,322,464,475
181,290,450,530
182,296,426,522
183,369,480,552
184,374,527,598
185,452,512,633
186,451,584,593
187,499,515,651
188,538,514,688
189,558,530,677
190,562,475,644
191,585,526,642
192,549,516,643
193,547,522,653
194,503,538,647
195,561,582,627
196,542,566,639
197,499,552,594
198,501,599,625
199,505,595,589
200,512,572,537
201,482,578,538
202,534,634,451
203,564,602,457
204,563,574,350
205,537,531,387
206,511,529,342
207,453,490,347
208,433,470,345
209,422,450,322
210,376,433,309
211,351,423,299
212,403,418,322
213,385,422,298
214,365,372,341
215,415,358,324
216,438,336,318
217,389,316,306
218,448,344,302
219,433,297,276
220,463,327,290
221,492,332,338
222,491,381,334
223,511,352,365
224,454,327,436
225,396,424,405
226,428,410,404
227,369,431,370
228,451,462,366
229,488,542,322
230,579,542,338
231,635,488,332
232,657,432,312
233,673,395,289
234,627,300,229
235,569,299,196
236,485,272,160
237,416,230,136
238,409,167,114
239,272,144,77
240,226,97,72
241,192,84,57
242,113,68,43
243,83,38,40
244,32,27,33
245,22,24,15
246,9,7,13
247,20,18,22
248,6,9,13
249,6,8,11
250,6,2,2
251,6,7,5
252,1,0,5
253,2,1,6
254,0,0,1
255,0,0,1
