bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,1
59,0,0,1
60,0,0,0
61,0,0,2
62,0,0,3
63,0,0,1
64,0,0,3
65,0,0,3
66,0,1,4
67,0,1,4
68,0,0,3
69,1,1,4
70,2,2,8
71,0,1,2
72,1,1,4
73,2,4,3
74,1,6,5
75,2,4,3
76,1,3,3
77,2,6,5
78,2,3,6
79,4,3,4
80,5,4,7
81,2,2,4
82,4,4,8
83,6,6,8
84,3,9,5
85,4,2,5
86,4,11,8
87,8,8,22
88,6,5,20
89,8,12,30
90,18,16,35
91,19,19,47
92,20,33,59
93,22,36,75
94,34,34,81
95,50,72,88
96,80,102,123
97,92,121,149
98,104,151,154
99,148,202,202
100,140,207,216
101,199,230,220
102,212,241,241
103,224,249,281
104,244,237,285
105,299,321,294
106,334,325,293
107,343,321,298
108,320,305,295
109,345,300,314
110,301,274,292
111,250,253,323
112,216,243,304
113,171,230,258
114,174,215,256
115,180,212,187
116,188,211,194
117,151,171,173
118,167,158,178
119,142,152,142
120,142,139,152
121,126,118,172
122,107,117,158
123,104,119,162
124,104,120,156
125,99,88,172
126,89,99,190
127,110,104,232
128,83,99,259
129,96,88,270
130,94,85,330
131,93,95,366
132,93,92,452
133,66,102,473
134,68,100,532
135,65,126,548
136,75,104,615
137,64,130,591
138,63,135,644
139,62,151,594
140,76,157,580
141,70,158,588
142,78,181,571
143,85,175,516
144,95,206,465
145,96,195,452
146,96,229,390
147,98,251,352
148,91,220,340
149,82,257,293
150,120,295,299
151,119,270,264
152,132,288,221
153,117,328,260
154,131,378,219
155,135,433,192
156,126,436,205
157,143,474,188
158,153,474,183
159,157,477,168
160,162,479,177
161,155,479,165
162,141,490,136
163,148,441,141
164,174,431,122
165,143,479,123
166,188,483,106
167,229,466,136
168,199,380,140
169,182,373,114
170,198,337,126
171,191,330,140
172,205,306,191
173,230,241,208
174,204,235,261
175,224,203,361
176,233,232,399
177,270,162,453
178,270,149,430
179,310,165,477
180,282,133,431
181,275,130,422
182,330,122,385
183,289,114,371
184,309,118,291
185,325,138,305
186,314,134,300
187,325,162,340
188,350,244,293
189,404,283,245
190,353,328,222
191,341,376,185
192,398,352,190
193,405,272,172
194,405,308,137
195,409,303,111
196,419,258,98
197,441,227,96
198,443,195,70
199,460,181,41
200,400,186,43
201,392,153,45
202,370,139,39
203,329,186,46
204,304,183,32
205,306,167,49
206,224,165,38
207,237,142,32
208,220,142,30
209,208,178,29
210,204,153,21
211,195,138,25
212,196,149,16
213,200,202,14
214,163,189,7
215,144,171,7
216,162,176,4
217,140,165,9
218,182,209,2
219,167,221,1
220,135,197,1
221,139,184,1
222,167,159,2
223,168,126,0
224,209,101,0
225,178,96,0
226,214,78,0
227,207,37,0
228,188,29,0
229,188,15,0
230,165,24,0
231,188,21,0
232,268,21,0
233,242,16,0
234,263,11,0
235,267,7,0
236,217,5,0
237,171,6,0
238,186,9,0
239,127,10,0
240,99,5,0
241,89,7,0
242,84,10,0
243,53,4,0
244,33,0,0
245,25,0,0
246,12,0,0
247,4,0,0
248,12,0,0
249,9,0,0
250,12,0,0
251,2,0,0
252,1,0,0
253,7,0,0
254,1,0,0
255,0,0,0
