bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,1,0,0
21,2,0,0
22,1,2,0
23,0,1,1
24,0,0,1
25,4,2,1
26,1,2,1
27,3,2,0
28,2,2,1
29,3,0,3
30,2,1,1
31,2,2,4
32,3,3,2
33,5,3,4
34,6,0,0
35,6,2,0
36,4,3,4
37,1,7,1
38,2,7,1
39,5,3,6
40,6,3,4
41,5,0,5
42,6,3,3
43,4,3,1
44,4,10,3
45,5,6,3
46,11,6,2
47,15,5,9
48,23,7,5
49,28,9,6
50,37,10,2
51,79,15,7
52,90,27,6
53,91,40,12
54,106,49,16
55,149,75,13
56,169,89,23
57,172,130,43
58,201,128,45
59,245,150,81
60,209,196,91
61,235,216,125
62,259,222,127
63,253,227,182
64,247,233,172
65,242,226,205
66,214,247,230
67,217,240,221
68,210,228,242
69,191,207,226
70,192,196,236
71,163,180,214
72,158,169,201
73,179,162,203
74,146,169,225
75,170,147,190
76,170,144,179
77,193,129,177
78,189,136,152
79,185,161,151
80,177,157,133
81,191,120,137
82,164,172,125
83,166,155,120
84,131,162,116
85,181,161,130
86,149,182,136
87,151,170,139
88,144,171,148
89,165,178,155
90,158,169,143
91,150,165,161
92,176,190,178
93,144,145,168
94,124,148,178
95,131,152,180
96,144,155,169
97,120,116,153
98,126,149,186
99,121,138,144
100,150,146,146
101,110,140,129
102,113,147,139
103,137,152,128
104,154,167,146
105,152,134,150
106,164,146,123
107,137,163,143
108,152,144,168
109,174,189,169
110,208,167,162
111,175,174,177
112,187,203,159
113,187,178,198
114,223,173,182
115,240,220,197
116,243,227,183
117,224,219,167
118,227,244,221
119,247,255,222
120,248,269,265
121,244,257,252
122,236,245,251
123,236,256,274
124,188,243,263
125,219,232,263
126,189,225,273
127,227,249,286
128,240,251,297
129,216,241,276
130,233,227,287
131,202,255,295
132,218,263,314
133,202,265,273
134,210,254,307
135,214,267,290
136,243,254,275
137,249,268,269
138,255,306,293
139,268,304,344
140,286,316,363
141,267,320,329
142,286,335,382
143,299,335,409
144,341,412,429
145,367,383,437
146,378,458,507
147,403,428,477
148,380,411,481
149,403,458,481
150,409,481,553
151,423,477,574
152,459,523,597
153,444,518,578
154,511,550,591
155,483,503,589
156,510,550,636
157,494,529,598
158,473,531,613
159,468,522,625
160,485,516,626
161,500,542,568
162,478,575,658
163,485,600,652
164,497,504,750
165,510,566,736
166,549,580,827
167,521,574,798
168,451,581,880
169,474,592,831
170,519,630,842
171,539,587,856
172,565,673,859
173,558,676,898
174,663,713,942
175,674,810,921
176,725,890,965
177,781,852,996
178,792,875,1030
179,778,895,1093
180,878,977,973
181,916,1004,1061
182,932,889,999
183,892,841,882
184,904,831,821
185,785,829,755
186,766,742,652
187,687,752,472
188,705,786,398
189,722,653,299
190,653,656,207
191,588,579,182
192,587,514,131
193,560,505,105
194,532,401,83
195,519,342,85
196,521,261,72
197,482,200,65
198,476,172,55
199,387,165,43
200,328,115,44
201,238,101,32
202,241,76,34
203,159,58,33
204,130,69,17
205,125,44,13
206,107,49,4
207,96,32,1
208,59,35,1
209,69,33,0
210,43,15,0
211,40,4,0
212,31,2,0
213,30,1,0
214,20,0,0
215,8,0,0
216,1,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
