bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,2,0,0
46,0,0,0
47,4,0,0
48,2,0,0
49,3,0,0
50,0,0,0
51,0,0,0
52,0,3,0
53,5,2,0
54,0,1,0
55,2,2,2
56,8,0,4
57,7,4,2
58,12,2,1
59,2,2,0
60,21,0,2
61,12,4,5
62,22,7,5
63,20,7,5
64,34,10,3
65,28,13,5
66,29,16,9
67,34,25,17
68,36,15,12
69,48,29,22
70,49,44,18
71,61,43,34
72,54,64,37
73,83,47,43
74,94,57,42
75,103,80,59
76,119,78,49
77,134,93,72
78,148,105,77
79,152,122,97
80,147,113,105
81,145,122,94
82,130,141,110
83,152,145,126
84,139,181,120
85,142,154,140
86,153,160,156
87,117,169,156
88,159,174,151
89,135,173,143
90,131,138,141
91,125,150,172
92,144,149,174
93,106,165,171
94,161,154,175
95,128,137,173
96,109,150,183
97,119,130,160
98,105,143,135
99,127,114,143
100,111,127,143
101,102,137,149
102,115,116,119
103,83,132,131
104,104,127,128
105,112,129,154
106,111,125,128
107,116,126,123
108,116,107,128
109,99,99,139
110,95,110,116
111,90,101,115
112,97,102,130
113,90,88,118
114,89,86,106
115,81,85,96
116,60,80,95
117,66,73,81
118,74,65,89
119,65,82,81
120,74,63,87
121,75,74,82
122,64,72,97
123,73,88,91
124,91,86,81
125,89,91,100
126,78,90,98
127,95,92,106
128,84,74,104
129,82,94,103
130,94,97,110
131,87,93,98
132,85,95,125
133,74,84,105
134,100,92,126
135,83,96,126
136,86,119,117
137,87,94,127
138,96,88,129
139,95,113,135
140,89,116,152
141,107,115,170
142,87,109,182
143,82,107,182
144,97,112,181
145,103,116,212
146,94,113,228
147,84,116,198
148,104,130,280
149,106,132,249
150,103,151,249
151,99,165,288
152,114,143,280
153,108,191,288
154,143,192,334
155,126,195,309
156,161,177,369
157,151,224,388
158,216,219,385
159,194,260,458
160,240,262,474
161,284,289,537
162,276,296,547
163,350,372,500
164,436,359,510
165,489,425,457
166,529,484,411
167,535,519,403
168,566,552,368
169,533,540,338
170,507,525,307
171,494,515,282
172,434,448,225
173,440,399,156
174,400,372,162
175,393,321,137
176,339,303,120
177,319,290,92
178,309,274,86
179,288,252,58
180,260,239,56
181,220,152,48
182,221,125,42
183,173,121,37
184,158,124,33
185,142,78,31
186,118,87,19
187,93,82,17
188,73,55,9
189,57,63,9
190,50,50,8
191,39,29,11
192,52,28,9
193,38,25,6
194,30,15,3
195,26,15,5
196,24,15,1
197,19,17,5
198,19,14,3
199,17,6,2
200,11,4,2
201,12,4,1
202,8,5,1
203,2,2,0
204,1,5,1
205,5,3,0
206,4,2,2
207,2,2,0
208,1,0,0
209,0,0,0
210,1,1,0
211,1,2,0
212,0,0,1
213,1,0,0
214,2,0,0
215,0,1,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,1,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
