bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,1,0
57,1,0,0
58,1,1,1
59,2,0,1
60,4,1,0
61,3,2,1
62,5,2,0
63,6,10,2
64,12,5,2
65,21,8,6
66,19,15,2
67,18,11,10
68,38,10,15
69,24,17,14
70,44,20,20
71,44,31,19
72,56,39,18
73,63,39,19
74,63,46,21
75,84,49,48
76,78,70,56
77,104,62,46
78,102,104,58
79,119,79,66
80,122,93,70
81,121,98,76
82,157,128,106
83,154,134,84
84,173,121,94
85,159,148,127
86,191,180,137
87,184,160,135
88,212,174,156
89,208,157,145
90,231,191,140
91,218,182,184
92,240,191,178
93,245,200,214
94,238,188,190
95,244,200,186
96,257,225,174
97,253,238,187
98,243,214,193
99,255,253,192
100,275,246,209
101,247,249,220
102,235,258,240
103,217,257,228
104,238,242,244
105,224,259,251
106,228,220,232
107,196,235,251
108,216,256,246
109,198,243,218
110,192,219,244
111,183,207,242
112,190,188,227
113,157,201,246
114,152,191,196
115,158,198,230
116,155,204,224
117,119,160,234
118,118,159,206
119,127,167,217
120,115,140,201
121,106,162,197
122,90,131,238
123,89,144,206
124,82,128,215
125,87,125,169
126,82,148,190
127,96,131,176
128,91,139,224
129,93,122,200
130,100,123,215
131,114,124,195
132,122,144,215
133,140,150,228
134,127,153,203
135,135,175,269
136,139,174,240
137,164,182,270
138,172,187,281
139,178,211,298
140,194,213,324
141,183,231,317
142,178,236,336
143,217,273,355
144,237,256,359
145,235,275,395
146,234,285,398
147,253,285,380
148,256,304,424
149,262,276,441
150,251,326,446
151,292,329,444
152,314,340,493
153,307,379,510
154,322,354,480
155,305,364,559
156,363,394,564
157,352,423,537
158,352,414,549
159,386,439,578
160,356,398,609
161,423,423,604
162,385,437,621
163,423,451,601
164,419,427,601
165,423,514,609
166,449,489,576
167,436,479,514
168,484,488,554
169,502,521,548
170,532,563,478
171,536,537,502
172,494,574,502
173,537,592,516
174,602,663,434
175,629,648,494
176,650,713,499
177,740,671,491
178,803,685,455
179,787,722,452
180,741,756,446
181,783,743,410
182,832,666,393
183,761,631,397
184,662,563,370
185,677,485,368
186,673,450,269
187,574,431,231
188,462,393,226
189,383,348,202
190,328,304,159
191,277,230,128
192,236,174,92
193,215,180,90
194,164,145,76
195,164,130,54
196,132,106,66
197,124,90,56
198,111,63,51
199,91,73,25
200,84,55,9
201,59,55,16
202,59,48,14
203,31,43,7
204,48,37,9
205,37,27,11
206,15,20,5
207,22,14,3
208,25,14,7
209,24,8,6
210,16,12,4
211,19,6,1
212,15,8,1
213,10,4,4
214,13,11,1
215,7,2,2
216,7,4,0
217,7,3,1
218,3,5,3
219,3,1,1
220,5,2,0
221,5,2,0
222,4,3,0
223,2,1,0
224,2,1,0
225,6,1,0
226,3,1,1
227,0,0,0
228,1,1,0
229,1,0,0
230,0,1,0
231,1,0,0
232,1,1,0
233,0,0,0
234,1,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
