bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,1
11,0,0,0
12,3,2,2
13,3,3,3
14,5,6,5
15,3,1,3
16,1,2,2
17,2,1,1
18,1,1,1
19,0,2,0
20,0,0,0
21,0,0,0
22,0,0,0
23,4,0,1
24,0,0,3
25,0,4,0
26,1,1,0
27,0,0,1
28,0,0,0
29,1,0,0
30,0,1,1
31,0,0,0
32,1,0,0
33,2,0,2
34,1,2,0
35,0,0,2
36,0,2,0
37,1,0,0
38,0,1,0
39,1,0,0
40,1,0,2
41,1,2,1
42,0,1,1
43,2,0,1
44,1,2,1
45,1,2,2
46,2,0,0
47,2,2,2
48,0,1,4
49,1,2,1
50,4,2,1
51,0,2,2
52,0,0,1
53,3,1,1
54,0,1,0
55,0,1,1
56,1,0,3
57,4,2,3
58,2,3,4
59,3,3,7
60,2,3,6
61,4,7,2
62,7,4,7
63,4,4,11
64,6,4,5
65,9,11,10
66,6,6,14
67,11,12,17
68,13,12,17
69,22,18,28
70,29,20,22
71,22,25,30
72,29,31,26
73,37,30,24
74,31,28,35
75,42,37,40
76,41,36,41
77,58,43,49
78,40,48,45
79,57,65,47
80,61,62,49
81,64,54,51
82,65,65,47
83,76,91,67
84,60,66,72
85,64,67,81
86,96,85,80
87,77,73,72
88,79,72,86
89,86,83,89
90,114,110,88
91,89,114,98
92,125,89,95
93,121,113,108
94,118,123,107
95,147,125,137
96,142,126,117
97,162,152,136
98,139,146,145
99,124,133,159
100,153,162,162
101,164,170,160
102,159,175,173
103,155,190,200
104,194,206,219
105,183,209,223
106,173,204,215
107,174,170,227
108,138,172,197
109,166,168,189
110,140,157,190
111,127,136,151
112,121,141,191
113,148,156,174
114,137,135,204
115,142,156,206
116,170,170,172
117,154,179,173
118,161,172,141
119,144,140,171
120,148,120,145
121,133,140,110
122,129,137,121
123,123,108,138
124,104,122,126
125,134,143,146
126,124,131,138
127,136,135,140
128,132,140,135
129,141,137,138
130,103,122,160
131,144,125,128
132,138,127,99
133,121,128,101
134,130,124,118
135,106,102,111
136,117,95,90
137,101,87,81
138,102,84,79
139,85,62,86
140,62,67,69
141,78,76,84
142,71,53,77
143,63,73,76
144,62,62,110
145,47,68,92
146,76,89,100
147,64,88,122
148,49,67,134
149,59,66,140
150,65,88,140
151,45,74,140
152,43,87,163
153,68,103,172
154,62,115,188
155,65,133,221
156,59,147,213
157,84,119,255
158,78,135,265
159,98,177,283
160,100,177,273
161,115,183,293
162,148,195,305
163,149,213,300
164,166,245,311
165,197,272,326
166,212,304,401
167,235,409,398
168,250,432,392
169,277,499,448
170,351,498,472
171,363,566,497
172,369,535,436
173,396,500,407
174,394,492,459
175,453,483,443
176,481,469,400
177,491,462,430
178,486,415,442
179,481,437,462
180,543,449,378
181,531,467,398
182,545,396,375
183,480,375,377
184,483,367,350
185,520,383,349
186,455,413,389
187,490,423,357
188,467,369,354
189,427,379,311
190,439,360,348
191,374,356,339
192,340,282,380
193,367,309,406
194,370,324,434
195,357,280,477
196,314,278,524
197,348,373,603
198,333,367,645
199,339,383,632
200,371,411,543
201,348,451,537
202,392,506,420
203,409,560,306
204,406,554,280
205,401,514,261
206,393,465,195
207,488,449,163
208,517,369,144
209,460,341,99
210,400,251,74
211,378,261,44
212,361,230,37
213,319,144,38
214,296,102,24
215,219,78,23
216,198,66,23
217,185,41,10
218,156,48,10
219,99,26,6
220,65,16,4
221,31,20,4
222,46,14,0
223,33,18,2
224,31,16,0
225,35,20,3
226,28,13,4
227,23,8,3
228,11,3,4
229,21,1,5
230,9,0,2
231,16,1,0
232,5,0,1
233,5,2,1
234,5,0,1
235,5,2,1
236,4,1,1
237,0,0,0
238,1,0,1
239,1,1,0
240,1,1,1
241,1,1,1
242,2,0,4
243,0,2,0
244,0,1,0
245,0,0,1
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
