bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,1
21,0,0,0
22,0,0,1
23,0,1,2
24,0,0,0
25,0,1,0
26,2,2,1
27,1,0,0
28,1,0,1
29,1,1,2
30,0,0,4
31,1,2,0
32,2,2,4
33,3,1,1
34,3,3,5
35,3,6,5
36,7,7,10
37,3,8,5
38,13,5,14
39,14,11,10
40,14,12,17
41,20,24,23
42,22,22,21
43,36,36,32
44,30,38,41
45,49,46,38
46,41,46,43
47,62,57,62
48,62,65,54
49,73,82,79
50,96,97,86
51,78,85,96
52,111,98,102
53,108,100,121
54,149,130,111
55,166,140,112
56,193,164,147
57,205,171,161
58,197,165,178
59,185,166,148
60,232,205,170
61,252,191,147
62,255,203,185
63,230,226,165
64,252,218,194
65,273,244,197
66,248,224,183
67,265,244,207
68,253,258,203
69,240,251,189
70,261,266,213
71,245,241,210
72,219,201,225
73,215,202,222
74,232,231,242
75,196,203,206
76,188,199,207
77,181,211,200
78,155,193,220
79,150,189,200
80,142,172,163
81,124,195,192
82,128,151,200
83,116,161,183
84,80,136,151
85,126,115,155
86,100,117,147
87,102,122,138
88,85,113,142
89,93,94,127
90,87,86,113
91,76,78,100
92,75,91,97
93,77,73,105
94,59,75,76
95,62,75,85
96,70,70,75
97,76,57,85
98,55,66,74
99,66,51,69
100,68,72,56
101,67,66,64
102,51,68,60
103,58,49,73
104,61,51,59
105,55,56,62
106,51,71,62
107,66,64,71
108,55,49,54
109,52,46,67
110,56,58,76
111,41,49,70
112,48,43,71
113,62,60,53
114,45,53,62
115,46,58,70
116,49,54,65
117,48,59,64
118,55,62,83
119,71,67,85
120,63,74,97
121,62,72,101
122,68,69,91
123,66,98,78
124,94,101,107
125,79,96,111
126,79,98,104
127,76,89,105
128,115,96,100
129,103,102,108
130,94,103,115
131,103,110,135
132,95,110,118
133,94,123,127
134,91,91,148
135,94,114,134
136,102,124,181
137,118,121,148
138,116,150,184
139,129,146,152
140,145,154,179
141,158,164,172
142,155,173,194
143,167,158,170
144,171,164,202
145,196,195,221
146,186,217,186
147,185,183,253
148,208,227,260
149,257,204,246
150,213,238,257
151,226,256,261
152,279,282,300
153,285,263,275
154,274,295,318
155,298,294,312
156,343,291,295
157,338,286,310
158,337,303,318
159,332,313,302
160,340,312,356
161,361,340,388
162,363,310,393
163,383,357,400
164,394,363,475
165,392,429,533
166,449,473,506
167,482,450,588
168,534,540,594
169,564,526,566
170,590,545,606
171,600,553,591
172,572,599,603
173,616,568,642
174,564,628,581
175,612,594,582
176,547,571,526
177,532,548,473
178,507,517,410
179,428,493,339
180,393,453,336
181,349,373,288
182,310,321,273
183,282,306,254
184,292,276,250
185,286,265,214
186,231,242,224
187,218,232,193
188,227,221,196
189,211,194,175
190,209,228,208
191,198,175,219
192,201,181,191
193,202,174,195
194,210,174,199
195,198,210,206
196,203,207,119
197,172,202,112
198,175,186,92
199,172,183,98
200,192,173,63
201,132,132,57
202,114,110,57
203,100,104,53
204,97,66,42
205,69,49,39
206,49,50,34
207,52,37,38
208,39,41,33
209,37,38,35
210,25,25,27
211,33,24,24
212,42,37,37
213,30,27,20
214,31,36,11
215,40,23,19
216,23,26,21
217,32,20,15
218,16,20,18
219,25,15,15
220,15,25,6
221,20,20,15
222,17,14,6
223,14,18,11
224,24,17,13
225,13,13,7
226,18,11,8
227,13,15,8
228,18,15,1
229,13,7,10
230,12,7,7
231,6,7,3
232,8,7,6
233,6,5,4
234,15,7,5
235,8,3,2
236,2,5,1
237,5,3,0
238,0,2,0
239,1,0,0
240,1,0,1
241,0,0,0
242,0,0,0
243,0,1,0
244,1,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
