bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,3,0,0
52,5,0,0
53,8,0,0
54,12,1,0
55,12,1,0
56,15,2,0
57,29,2,2
58,37,9,0
59,63,8,0
60,52,20,1
61,88,18,2
62,97,20,3
63,121,23,5
64,139,40,6
65,127,54,17
66,144,71,12
67,134,96,16
68,157,110,29
69,178,126,27
70,165,118,34
71,188,150,45
72,211,156,60
73,170,178,73
74,182,187,96
75,203,184,101
76,185,179,105
77,159,206,143
78,171,186,135
79,149,198,176
80,158,213,176
81,139,187,196
82,144,214,220
83,140,166,227
84,149,191,230
85,123,173,242
86,121,150,206
87,114,156,245
88,134,138,219
89,118,148,213
90,110,158,215
91,125,153,215
92,127,146,207
93,116,143,231
94,128,145,217
95,117,156,191
96,115,162,222
97,131,176,202
98,120,140,210
99,148,150,169
100,129,163,200
101,131,174,229
102,139,169,231
103,145,182,206
104,154,180,233
105,133,186,241
106,146,164,274
107,154,206,274
108,184,202,229
109,204,219,276
110,188,231,264
111,189,234,284
112,219,260,313
113,228,249,260
114,237,272,292
115,256,294,291
116,283,287,281
117,283,317,299
118,259,324,318
119,271,330,313
120,277,374,341
121,270,345,359
122,295,364,378
123,225,383,365
124,281,386,379
125,263,379,372
126,312,369,389
127,279,392,376
128,329,362,431
129,330,364,380
130,314,390,400
131,304,367,392
132,295,332,399
133,289,350,440
134,294,411,462
135,297,372,411
136,304,372,463
137,292,393,437
138,286,387,418
139,271,381,411
140,270,371,403
141,313,381,412
142,281,347,420
143,270,359,403
144,282,423,416
145,307,394,407
146,263,375,409
147,289,353,384
148,284,357,407
149,327,373,384
150,311,394,343
151,311,397,331
152,277,378,300
153,345,363,280
154,318,352,308
155,301,376,279
156,315,349,283
157,339,322,299
158,335,290,259
159,335,290,268
160,346,291,280
161,322,264,247
162,327,254,282
163,314,265,251
164,348,261,263
165,319,235,237
166,293,245,253
167,333,229,287
168,325,253,279
169,337,243,286
170,280,222,303
171,308,195,313
172,291,215,329
173,270,215,349
174,271,207,340
175,270,212,360
176,260,228,308
177,273,199,391
178,252,238,334
179,269,194,381
180,250,228,387
181,252,197,378
182,246,229,390
183,224,205,388
184,226,216,357
185,196,206,417
186,193,234,415
187,195,206,429
188,150,249,470
189,169,236,407
190,160,294,462
191,149,287,481
192,137,333,437
193,134,373,451
194,184,377,414
195,183,447,405
196,211,452,378
197,220,492,341
198,260,438,306
199,281,450,255
200,314,447,226
201,311,463,236
202,338,498,221
203,382,481,203
204,409,471,185
205,402,419,155
206,424,413,130
207,413,353,131
208,424,338,118
209,413,241,118
210,445,205,114
211,435,220,111
212,450,221,130
213,461,216,139
214,435,196,95
215,446,177,98
216,437,148,94
217,379,132,85
218,350,121,83
219,339,137,77
220,323,138,89
221,293,139,59
222,243,127,63
223,245,82,58
224,221,92,80
225,160,90,57
226,134,120,84
227,162,110,80
228,205,134,88
229,206,117,90
230,207,118,77
231,253,115,63
232,226,106,65
233,201,111,74
234,219,80,72
235,187,82,62
236,175,85,50
237,157,80,65
238,112,47,58
239,73,56,35
240,78,56,44
241,51,39,42
242,38,35,80
243,68,54,39
244,61,57,33
245,57,46,28
246,47,47,11
247,35,32,2
248,22,13,6
249,2,1,2
250,3,4,2
251,3,3,1
252,1,1,0
253,0,0,0
254,0,0,0
255,0,0,0
