bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,1
30,0,0,0
31,0,0,1
32,0,0,2
33,0,0,0
34,0,0,2
35,0,0,4
36,0,0,8
37,0,0,3
38,0,1,8
39,0,1,18
40,0,2,17
41,0,1,16
42,0,4,38
43,0,7,34
44,0,7,42
45,1,13,64
46,2,22,76
47,3,28,96
48,4,37,107
49,6,37,123
50,3,79,137
51,14,87,166
52,24,93,175
53,37,109,176
54,42,138,184
55,59,129,163
56,67,152,196
57,99,162,161
58,109,157,171
59,101,176,160
60,104,176,155
61,121,163,143
62,117,184,136
63,127,156,144
64,135,142,162
65,154,132,150
66,127,142,162
67,134,129,132
68,145,144,145
69,153,126,122
70,119,125,143
71,130,97,153
72,104,143,121
73,102,119,121
74,135,105,137
75,100,118,130
76,87,116,121
77,90,115,137
78,96,156,146
79,88,87,130
80,91,116,112
81,89,113,144
82,84,95,133
83,85,119,123
84,89,99,124
85,83,111,129
86,89,97,134
87,102,97,131
88,91,88,132
89,78,95,136
90,85,99,118
91,71,91,125
92,87,70,139
93,90,108,138
94,83,94,123
95,81,86,108
96,83,85,156
97,77,89,130
98,72,77,155
99,79,80,128
100,87,65,117
101,79,82,110
102,68,67,151
103,78,77,124
104,68,75,102
105,78,66,114
106,53,69,128
107,69,85,122
108,55,80,127
109,67,72,128
110,75,83,134
111,70,84,146
112,83,60,166
113,56,100,159
114,62,92,150
115,59,65,167
116,84,72,118
117,70,86,157
118,55,80,161
119,68,85,155
120,56,74,147
121,51,76,167
122,68,68,161
123,49,80,165
124,59,90,196
125,62,84,171
126,66,71,177
127,54,86,197
128,54,80,207
129,57,77,195
130,64,85,238
131,63,65,243
132,57,73,303
133,53,81,263
134,52,65,270
135,71,89,268
136,79,95,318
137,55,88,305
138,70,90,285
139,69,94,340
140,84,111,375
141,63,100,345
142,85,99,308
143,85,117,310
144,76,112,250
145,87,115,201
146,71,111,161
147,64,131,170
148,86,129,152
149,68,141,138
150,73,145,126
151,71,160,99
152,64,150,107
153,66,132,97
154,55,164,84
155,62,173,73
156,60,174,79
157,73,195,54
158,53,197,61
159,74,192,52
160,54,188,55
161,61,170,40
162,67,194,56
163,71,165,47
164,66,206,52
165,79,206,42
166,80,186,50
167,76,263,46
168,81,241,25
169,74,281,45
170,90,296,39
171,80,303,33
172,102,280,30
173,75,309,19
174,92,400,28
175,82,296,20
176,84,274,21
177,94,258,18
178,105,248,18
179,107,220,19
180,120,192,22
181,103,165,24
182,128,127,18
183,139,107,13
184,141,109,22
185,143,100,12
186,162,90,16
187,162,68,11
188,162,60,13
189,206,61,7
190,208,59,13
191,245,55,10
192,214,62,9
193,188,42,8
194,208,39,3
195,185,39,11
196,213,40,12
197,186,58,6
198,176,41,9
199,208,35,4
200,203,38,6
201,229,33,8
202,221,29,9
203,255,45,10
204,253,39,7
205,258,30,8
206,283,26,9
207,248,34,11
208,250,29,8
209,228,31,11
210,226,38,7
211,210,23,7
212,201,29,5
213,133,19,6
214,147,20,6
215,138,28,6
216,130,18,5
217,139,15,1
218,103,25,1
219,117,17,2
220,116,23,1
221,84,19,1
222,93,25,1
223,76,19,0
224,58,14,1
225,51,17,0
226,45,18,0
227,55,14,0
228,47,15,2
229,54,15,1
230,47,16,1
231,49,12,0
232,29,16,1
233,36,17,1
234,49,20,0
235,23,12,0
236,31,12,0
237,36,10,0
238,40,5,0
239,40,5,0
240,45,1,0
241,25,1,0
242,41,1,0
243,38,0,0
244,34,1,0
245,30,3,0
246,44,0,0
247,50,0,0
248,47,0,0
249,62,0,0
250,52,0,0
251,56,0,0
252,58,0,0
253,41,0,0
254,21,0,0
255,7,0,0
