bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,1
57,0,0,0
58,0,0,1
59,0,0,0
60,0,0,1
61,0,0,3
62,0,0,2
63,0,3,3
64,0,0,6
65,0,2,8
66,3,4,6
67,2,5,5
68,6,5,9
69,5,1,8
70,4,7,12
71,8,5,14
72,9,8,24
73,7,10,23
74,9,10,37
75,6,13,35
76,15,19,32
77,17,27,42
78,19,30,46
79,28,28,82
80,29,43,78
81,33,42,78
82,35,61,95
83,52,70,89
84,41,88,91
85,55,98,111
86,72,91,93
87,86,91,123
88,72,78,112
89,88,106,123
90,90,111,123
91,103,134,119
92,85,104,133
93,114,121,121
94,112,114,115
95,123,117,107
96,110,126,113
97,114,120,101
98,119,122,97
99,141,121,98
100,128,105,107
101,124,122,98
102,144,133,105
103,126,103,92
104,125,108,88
105,122,102,99
106,129,115,103
107,96,113,93
108,123,107,114
109,108,97,117
110,115,109,108
111,111,107,122
112,98,97,104
113,117,111,111
114,127,102,116
115,115,117,98
116,104,111,120
117,127,119,154
118,112,117,109
119,108,105,139
120,108,101,117
121,113,139,141
122,112,128,133
123,124,111,123
124,104,122,135
125,115,123,145
126,145,146,159
127,91,129,122
128,111,119,142
129,112,123,164
130,118,116,182
131,117,146,173
132,107,96,151
133,123,138,175
134,98,133,155
135,142,128,178
136,110,133,205
137,102,104,211
138,94,145,181
139,116,148,198
140,97,123,214
141,103,120,232
142,92,111,232
143,94,112,220
144,95,133,210
145,92,133,201
146,99,147,219
147,73,134,218
148,107,146,194
149,95,146,211
150,85,175,216
151,89,170,197
152,75,175,182
153,96,161,181
154,105,167,199
155,109,149,232
156,116,179,182
157,117,182,227
158,129,164,215
159,118,186,199
160,105,198,221
161,144,194,232
162,144,245,231
163,141,248,253
164,151,254,252
165,156,273,279
166,163,259,253
167,177,237,243
168,172,233,223
169,208,228,225
170,204,243,182
171,219,219,155
172,221,190,164
173,226,176,141
174,218,152,120
175,198,158,107
176,186,169,88
177,199,155,102
178,203,126,82
179,182,129,107
180,193,130,86
181,179,121,83
182,152,111,91
183,166,99,91
184,140,117,95
185,112,130,106
186,101,129,110
187,127,129,110
188,125,136,108
189,138,138,130
190,119,146,124
191,137,141,122
192,124,129,117
193,132,133,120
194,127,116,95
195,111,122,105
196,113,123,95
197,119,129,108
198,94,124,94
199,149,107,109
200,133,114,106
201,147,112,119
202,163,126,110
203,146,128,100
204,153,109,114
205,185,109,95
206,159,126,88
207,150,114,79
208,132,113,77
209,135,103,77
210,126,88,70
211,130,105,55
212,142,102,44
213,138,105,33
214,130,91,23
215,127,100,32
216,120,116,31
217,124,91,23
218,124,93,35
219,120,96,23
220,119,84,27
221,107,88,17
222,131,83,11
223,140,67,16
224,110,72,9
225,131,59,11
226,141,52,9
227,112,45,3
228,133,41,4
229,159,41,3
230,154,23,1
231,155,12,1
232,98,5,1
233,59,5,2
234,38,1,0
235,15,3,0
236,7,1,0
237,4,1,0
238,3,0,0
239,0,0,0
240,1,0,0
241,0,0,0
242,1,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
