bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,2
71,0,0,1
72,0,0,1
73,0,0,2
74,0,0,0
75,0,0,3
76,0,0,2
77,0,0,4
78,0,0,3
79,0,0,4
80,0,0,2
81,0,0,7
82,0,1,5
83,1,0,4
84,0,1,6
85,0,0,6
86,2,3,8
87,2,5,13
88,2,1,16
89,1,4,13
90,4,6,19
91,5,10,25
92,4,4,23
93,2,7,29
94,10,12,34
95,6,8,38
96,13,7,35
97,13,25,44
98,13,16,58
99,10,18,62
100,18,26,65
101,22,36,67
102,24,29,68
103,21,31,88
104,36,32,86
105,31,62,98
106,42,58,110
107,50,61,109
108,57,71,122
109,54,75,157
110,64,98,143
111,65,82,175
112,75,91,135
113,81,107,172
114,75,85,175
115,73,111,195
116,83,114,192
117,81,107,172
118,98,104,194
119,107,143,200
120,98,141,190
121,116,135,200
122,118,133,202
123,117,138,219
124,112,140,185
125,105,144,210
126,96,149,219
127,100,144,197
128,101,132,206
129,114,135,225
130,120,150,227
131,95,141,233
132,100,139,224
133,87,134,227
134,123,135,256
135,90,139,244
136,105,139,247
137,100,137,212
138,102,160,227
139,103,128,256
140,110,164,214
141,101,162,248
142,98,145,223
143,116,127,248
144,82,173,234
145,101,152,248
146,96,157,225
147,99,190,216
148,118,183,209
149,109,184,211
150,88,154,195
151,128,161,187
152,141,184,206
153,130,182,199
154,132,191,204
155,149,216,184
156,143,189,194
157,155,183,194
158,151,194,147
159,140,200,145
160,174,182,168
161,153,203,148
162,148,223,155
163,154,215,137
164,166,228,132
165,165,214,120
166,167,206,139
167,174,218,119
168,149,209,107
169,161,213,129
170,173,204,120
171,183,221,136
172,172,212,110
173,172,192,97
174,182,208,118
175,176,171,106
176,184,185,110
177,177,181,101
178,186,164,143
179,217,180,118
180,185,169,116
181,187,184,137
182,192,181,132
183,176,159,146
184,210,164,142
185,223,167,170
186,201,171,220
187,208,149,216
188,199,143,220
189,204,130,186
190,172,168,225
191,217,129,215
192,195,131,190
193,202,147,180
194,191,137,168
195,176,125,171
196,192,145,139
197,188,128,136
198,216,141,141
199,202,122,134
200,200,152,112
201,216,152,97
202,213,143,89
203,194,131,83
204,226,159,87
205,184,180,93
206,178,165,62
207,171,200,71
208,174,180,77
209,149,235,64
210,186,249,69
211,173,258,53
212,167,230,54
213,176,225,50
214,201,205,45
215,159,162,41
216,198,154,41
217,206,133,39
218,210,109,38
219,219,91,34
220,185,96,38
221,201,85,44
222,211,86,32
223,222,52,42
224,227,64,42
225,196,47,35
226,159,52,34
227,158,63,33
228,124,27,48
229,91,53,35
230,86,39,23
231,72,40,28
232,51,53,27
233,61,36,26
234,47,35,18
235,47,35,15
236,54,36,18
237,42,34,31
238,49,24,17
239,47,26,24
240,33,20,23
241,36,26,22
242,34,21,12
243,36,25,22
244,40,27,22
245,36,24,21
246,24,35,19
247,30,21,15
248,32,19,24
249,28,17,27
250,40,25,15
251,31,21,11
252,43,25,20
253,39,28,16
254,49,19,4
255,45,6,1
