bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,1
35,1,1,1
36,1,0,0
37,1,2,2
38,0,0,1
39,0,1,0
40,2,0,1
41,4,3,0
42,0,2,2
43,0,0,1
44,1,1,2
45,2,1,1
46,0,1,1
47,3,3,4
48,4,2,5
49,4,5,2
50,2,3,6
51,8,7,6
52,7,5,3
53,8,9,5
54,6,4,6
55,8,8,6
56,17,16,12
57,18,11,13
58,18,17,18
59,20,16,15
60,18,21,23
61,22,26,19
62,31,23,19
63,37,33,51
64,37,34,45
65,49,40,32
66,51,52,39
67,61,60,42
68,56,65,44
69,56,54,61
70,65,41,52
71,67,69,56
72,66,67,51
73,78,51,73
74,71,71,69
75,74,74,63
76,90,76,80
77,87,83,85
78,97,100,93
79,104,94,98
80,93,100,96
81,99,94,107
82,117,108,87
83,100,107,101
84,94,116,120
85,107,111,105
86,122,116,123
87,122,109,109
88,119,113,111
89,128,117,118
90,95,117,113
91,127,123,137
92,105,110,103
93,107,105,110
94,116,133,113
95,118,96,117
96,126,113,125
97,117,128,125
98,129,128,111
99,145,129,129
100,120,122,127
101,138,124,135
102,107,110,136
103,120,135,142
104,126,153,133
105,128,142,131
106,99,117,131
107,113,124,132
108,120,97,121
109,126,121,130
110,123,126,116
111,97,121,143
112,112,136,120
113,137,122,136
114,126,127,125
115,136,141,131
116,126,139,163
117,133,131,154
118,141,143,156
119,130,124,122
120,127,166,149
121,147,140,135
122,136,127,132
123,156,146,169
124,148,153,135
125,146,157,145
126,134,139,157
127,157,163,122
128,154,165,150
129,140,152,175
130,150,149,163
131,178,162,179
132,155,168,169
133,162,171,160
134,162,168,166
135,173,168,195
136,197,188,181
137,194,178,180
138,192,170,185
139,184,213,176
140,202,214,197
141,196,198,191
142,210,174,197
143,202,211,211
144,215,197,224
145,243,180,201
146,212,209,215
147,252,240,233
148,273,234,215
149,270,232,228
150,247,248,226
151,272,269,247
152,274,260,246
153,332,241,237
154,317,288,233
155,301,310,256
156,324,280,251
157,346,293,260
158,311,311,259
159,359,306,274
160,364,340,323
161,424,314,292
162,364,317,328
163,408,344,308
164,422,351,328
165,403,374,356
166,448,353,322
167,414,332,305
168,443,355,306
169,434,388,334
170,408,336,334
171,424,360,328
172,362,383,386
173,394,395,374
174,428,396,390
175,395,389,359
176,413,388,382
177,431,346,380
178,386,406,343
179,399,434,399
180,404,400,415
181,380,395,392
182,387,367,390
183,396,363,384
184,398,350,374
185,360,342,389
186,339,350,391
187,295,370,375
188,296,369,378
189,218,360,363
190,174,346,319
191,190,268,349
192,159,275,332
193,137,269,291
194,112,220,283
195,104,180,214
196,86,172,209
197,71,118,169
198,77,124,152
199,53,95,115
200,47,90,93
201,31,56,74
202,33,53,61
203,38,49,38
204,28,31,51
205,12,42,29
206,23,24,28
207,16,24,23
208,10,22,19
209,12,11,24
210,14,18,17
211,10,11,24
212,10,10,13
213,10,15,13
214,12,10,22
215,21,12,17
216,10,13,17
217,9,16,8
218,14,15,12
219,9,11,9
220,5,9,20
221,7,10,13
222,6,10,8
223,7,5,9
224,6,9,6
225,3,3,11
226,3,6,8
227,4,7,12
228,3,4,6
229,5,5,8
230,4,2,10
231,2,2,6
232,2,4,5
233,0,1,0
234,0,2,0
235,0,0,2
236,0,3,3
237,0,1,3
238,0,2,3
239,0,1,3
240,0,0,3
241,0,1,1
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,1
246,0,0,0
247,0,0,0
248,0,0,1
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
