bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,1
49,0,0,0
50,0,0,1
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,2
55,0,0,1
56,0,0,2
57,0,0,0
58,0,0,0
59,0,0,2
60,0,0,4
61,0,0,4
62,0,0,2
63,0,0,3
64,0,0,3
65,0,0,4
66,0,0,1
67,0,0,7
68,0,0,4
69,0,0,2
70,0,0,1
71,1,1,11
72,0,1,14
73,3,3,13
74,7,11,14
75,7,4,20
76,11,11,15
77,5,12,22
78,13,20,25
79,14,26,38
80,21,29,53
81,28,36,68
82,39,52,73
83,46,68,86
84,70,66,96
85,59,82,88
86,80,77,130
87,75,90,123
88,73,64,125
89,68,85,143
90,49,85,155
91,58,85,112
92,62,110,119
93,50,105,128
94,51,115,136
95,51,114,96
96,75,112,101
97,60,84,111
98,84,95,107
99,79,96,117
100,73,107,96
101,64,86,118
102,64,90,92
103,86,94,93
104,69,74,110
105,63,58,117
106,76,71,75
107,84,66,91
108,92,85,86
109,77,70,78
110,67,60,80
111,63,64,80
112,45,53,96
113,52,68,77
114,54,61,92
115,48,66,112
116,38,60,102
117,50,67,104
118,54,72,115
119,45,78,114
120,66,62,123
121,47,66,102
122,45,62,117
123,58,60,110
124,57,49,107
125,52,51,105
126,49,60,126
127,69,53,113
128,55,58,130
129,61,52,115
130,64,50,125
131,60,69,114
132,52,64,116
133,65,57,117
134,50,62,126
135,52,86,104
136,53,84,110
137,47,67,122
138,40,78,92
139,53,81,97
140,50,68,86
141,57,78,74
142,62,66,81
143,51,64,64
144,57,61,62
145,61,63,67
146,55,86,62
147,69,68,40
148,74,77,55
149,77,78,58
150,78,71,52
151,63,81,45
152,69,69,53
153,61,78,39
154,57,99,42
155,64,85,43
156,50,58,49
157,56,78,58
158,73,70,52
159,67,77,41
160,69,99,45
161,68,87,44
162,55,78,58
163,62,89,37
164,70,101,56
165,61,88,50
166,52,77,60
167,69,80,43
168,68,96,44
169,61,81,59
170,65,71,42
171,67,82,48
172,57,63,29
173,59,61,36
174,69,66,49
175,57,80,44
176,64,62,40
177,63,67,27
178,84,52,32
179,63,49,36
180,65,39,31
181,64,39,45
182,81,54,30
183,76,54,30
184,64,59,38
185,67,51,38
186,53,63,42
187,64,47,29
188,67,61,43
189,68,52,26
190,85,53,33
191,85,67,24
192,69,63,28
193,80,54,29
194,62,55,32
195,74,45,40
196,69,54,32
197,67,37,40
198,74,41,35
199,59,27,23
200,79,29,37
201,79,28,29
202,72,33,34
203,68,33,26
204,88,46,30
205,58,26,33
206,63,41,34
207,48,46,35
208,56,33,45
209,58,25,32
210,52,31,38
211,36,35,48
212,45,31,56
213,50,31,62
214,30,30,55
215,34,41,51
216,29,41,81
217,39,31,53
218,35,45,62
219,36,32,71
220,48,44,67
221,45,37,74
222,57,41,56
223,49,48,46
224,57,43,48
225,62,40,61
226,68,51,51
227,69,45,60
228,63,37,56
229,72,31,52
230,59,34,48
231,58,42,63
232,51,49,55
233,54,58,74
234,61,67,46
235,61,81,40
236,70,86,38
237,62,119,45
238,70,135,37
239,69,143,29
240,95,142,30
241,84,97,37
242,91,98,21
243,117,84,21
244,110,98,25
245,137,110,17
246,131,88,19
247,164,82,27
248,179,54,31
249,192,49,26
250,158,53,29
251,105,33,27
252,96,35,24
253,59,51,17
254,65,65,22
255,24,55,9
