bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,2,0,0
59,0,0,0
60,4,0,0
61,1,0,0
62,3,0,0
63,1,0,0
64,3,0,0
65,1,2,0
66,7,4,0
67,6,4,0
68,8,2,4
69,7,4,5
70,4,4,3
71,4,2,5
72,13,4,4
73,18,9,3
74,21,4,6
75,23,7,5
76,25,18,12
77,25,18,18
78,18,15,7
79,23,17,13
80,31,20,18
81,20,26,20
82,28,31,21
83,28,32,22
84,26,28,30
85,18,20,24
86,14,36,27
87,25,20,28
88,15,27,30
89,25,32,25
90,37,37,30
91,27,20,31
92,35,29,33
93,30,40,24
94,31,27,41
95,34,40,43
96,45,42,39
97,37,44,38
98,25,35,43
99,29,26,41
100,44,39,38
101,33,38,49
102,38,28,42
103,32,37,49
104,35,33,55
105,37,39,55
106,47,57,69
107,69,54,57
108,57,68,73
109,55,57,46
110,62,70,63
111,60,56,57
112,69,62,67
113,63,59,86
114,63,71,99
115,71,69,90
116,67,69,93
117,57,75,107
118,61,90,105
119,71,91,96
120,67,64,111
121,50,80,114
122,83,88,116
123,78,95,78
124,74,109,117
125,73,114,114
126,69,93,94
127,88,93,78
128,92,100,76
129,95,100,100
130,102,89,89
131,85,84,61
132,89,80,69
133,92,105,74
134,85,78,73
135,79,68,58
136,86,86,79
137,91,67,61
138,63,56,51
139,57,74,51
140,69,57,43
141,57,55,62
142,61,50,43
143,71,60,62
144,51,41,64
145,55,52,62
146,56,63,53
147,58,54,62
148,67,80,69
149,65,63,88
150,55,68,66
151,66,57,91
152,65,66,82
153,72,64,103
154,49,76,106
155,64,55,118
156,74,76,121
157,67,75,131
158,95,87,122
159,60,78,140
160,72,91,132
161,107,108,127
162,86,88,129
163,102,102,156
164,95,103,161
165,75,103,180
166,82,123,162
167,93,129,172
168,118,145,166
169,116,139,197
170,112,131,151
171,122,154,167
172,108,141,181
173,118,164,161
174,124,141,167
175,125,126,158
176,173,146,189
177,151,154,195
178,156,161,191
179,190,130,196
180,205,135,235
181,219,172,234
182,234,197,217
183,262,221,253
184,288,222,251
185,318,279,256
186,348,311,242
187,328,319,252
188,314,377,294
189,318,414,307
190,333,394,315
191,365,413,291
192,359,386,272
193,404,375,247
194,368,394,231
195,356,349,266
196,326,360,270
197,276,309,256
198,266,265,228
199,241,220,202
200,195,186,142
201,210,148,108
202,158,112,78
203,150,103,66
204,137,91,59
205,122,83,63
206,100,69,69
207,59,42,59
208,69,41,37
209,59,48,25
210,41,40,19
211,61,37,2
212,31,27,0
213,9,16,0
214,9,2,0
215,4,1,0
216,2,0,0
217,2,0,0
218,2,0,0
219,4,0,0
220,1,0,0
221,2,0,0
222,1,0,0
223,0,0,0
224,1,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
