bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,1,0,0
22,2,1,0
23,5,1,0
24,2,4,1
25,3,3,1
26,0,3,1
27,1,1,2
28,1,1,4
29,4,0,3
30,2,5,1
31,0,2,3
32,2,1,4
33,1,0,1
34,1,0,1
35,0,1,0
36,0,2,0
37,0,0,0
38,0,0,0
39,0,0,3
40,0,0,0
41,1,0,0
42,0,0,0
43,0,0,0
44,0,1,0
45,0,0,0
46,0,0,0
47,0,0,1
48,1,0,0
49,2,0,0
50,0,2,0
51,2,0,0
52,3,1,0
53,3,1,1
54,5,2,1
55,2,2,1
56,1,5,1
57,6,3,1
58,5,8,1
59,7,4,4
60,7,5,2
61,7,6,7
62,5,4,5
63,2,6,10
64,14,4,3
65,16,12,5
66,10,12,14
67,25,5,7
68,26,20,9
69,26,19,12
70,25,20,8
71,32,23,10
72,52,32,15
73,54,24,28
74,57,37,25
75,62,31,16
76,67,51,31
77,70,40,38
78,86,58,37
79,98,63,46
80,95,74,52
81,92,79,62
82,100,96,68
83,142,103,49
84,113,123,69
85,134,102,74
86,120,111,90
87,137,131,98
88,135,144,101
89,127,142,102
90,150,123,124
91,147,143,130
92,156,161,127
93,147,138,151
94,145,166,159
95,148,153,136
96,166,156,157
97,157,169,154
98,155,151,140
99,171,163,158
100,138,152,160
101,130,150,170
102,139,132,181
103,127,178,146
104,136,158,171
105,131,155,171
106,128,144,164
107,106,133,184
108,121,123,164
109,110,136,152
110,106,121,136
111,90,124,140
112,106,148,139
113,116,111,140
114,92,95,125
115,102,116,134
116,91,101,132
117,84,114,129
118,103,115,126
119,100,108,119
120,85,109,151
121,107,130,135
122,101,129,131
123,106,113,136
124,101,113,138
125,75,110,142
126,92,123,137
127,102,107,111
128,104,113,125
129,111,146,133
130,123,111,117
131,118,97,115
132,116,104,152
133,118,102,126
134,115,132,137
135,138,131,144
136,136,145,180
137,126,137,171
138,135,147,157
139,141,157,161
140,161,145,155
141,161,172,166
142,181,157,183
143,207,193,195
144,178,173,181
145,181,161,210
146,209,176,218
147,216,198,223
148,217,184,216
149,225,210,188
150,268,233,237
151,254,203,231
152,281,226,233
153,278,265,250
154,277,250,240
155,312,232,277
156,307,231,277
157,337,275,276
158,331,295,282
159,342,287,324
160,344,313,337
161,367,307,342
162,328,329,361
163,354,385,367
164,392,384,394
165,382,415,355
166,357,453,365
167,372,428,373
168,362,409,406
169,362,434,411
170,367,461,410
171,403,479,401
172,379,467,360
173,373,454,416
174,393,473,406
175,412,499,428
176,406,477,420
177,416,411,418
178,435,419,400
179,394,399,333
180,371,302,351
181,379,305,281
182,326,294,275
183,294,273,250
184,291,209,214
185,238,237,206
186,232,221,196
187,214,166,158
188,197,155,165
189,136,123,132
190,134,101,123
191,117,95,111
192,96,76,100
193,88,80,89
194,73,79,84
195,63,59,64
196,41,52,70
197,30,54,78
198,23,46,66
199,15,30,83
200,14,29,48
201,11,16,58
202,12,21,37
203,10,16,31
204,8,9,18
205,2,9,22
206,6,12,17
207,2,9,15
208,4,12,13
209,1,3,5
210,1,8,15
211,1,4,1
212,1,3,1
213,0,2,6
214,0,2,1
215,1,1,3
216,0,1,0
217,0,0,1
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
