bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,1,0,0
45,0,1,0
46,1,1,0
47,0,0,0
48,0,0,2
49,0,0,2
50,3,2,0
51,2,1,0
52,1,2,1
53,1,0,2
54,1,0,0
55,4,1,0
56,6,1,0
57,6,6,3
58,4,6,5
59,6,4,6
60,9,4,2
61,4,4,2
62,8,3,2
63,8,6,2
64,11,6,3
65,9,7,4
66,19,7,5
67,13,5,3
68,15,9,5
69,22,7,4
70,21,11,8
71,17,15,11
72,17,13,11
73,13,18,9
74,20,13,9
75,17,17,10
76,11,13,15
77,20,17,10
78,19,17,21
79,18,11,18
80,20,23,13
81,22,18,14
82,20,17,6
83,23,17,20
84,23,29,29
85,29,23,25
86,24,38,15
87,29,32,32
88,26,44,32
89,37,37,37
90,27,38,40
91,28,42,34
92,51,59,41
93,49,50,59
94,44,53,53
95,41,51,55
96,40,63,73
97,40,48,65
98,57,59,79
99,54,67,88
100,78,87,91
101,68,80,96
102,75,100,86
103,77,81,98
104,68,91,99
105,84,100,114
106,90,95,103
107,82,94,130
108,105,92,112
109,83,96,106
110,87,131,118
111,111,102,120
112,105,116,135
113,80,129,126
114,124,106,152
115,109,128,152
116,122,133,152
117,130,160,163
118,140,121,167
119,127,136,161
120,128,122,124
121,107,154,133
122,114,129,130
123,104,128,118
124,143,125,123
125,113,102,111
126,127,108,99
127,109,95,85
128,114,90,81
129,90,92,84
130,87,82,66
131,82,64,63
132,68,73,71
133,70,82,58
134,75,54,60
135,60,57,51
136,51,56,60
137,53,40,38
138,56,53,39
139,64,45,42
140,54,53,28
141,56,41,26
142,49,40,21
143,47,34,24
144,46,30,41
145,44,22,27
146,34,32,22
147,43,39,32
148,32,31,29
149,39,34,33
150,36,43,35
151,41,33,26
152,38,31,36
153,50,39,45
154,34,42,40
155,41,34,51
156,41,48,44
157,40,46,55
158,49,45,51
159,49,70,43
160,59,68,58
161,55,67,63
162,69,85,68
163,67,60,67
164,73,74,75
165,68,76,73
166,64,60,75
167,80,75,100
168,78,78,72
169,75,77,100
170,62,81,88
171,90,88,85
172,80,86,103
173,84,107,115
174,102,115,119
175,96,123,123
176,104,124,145
177,118,148,134
178,139,127,157
179,130,139,142
180,145,148,161
181,135,126,206
182,138,166,212
183,144,181,200
184,170,192,220
185,168,203,232
186,199,235,283
187,196,220,281
188,236,243,296
189,230,274,315
190,260,320,323
191,239,342,327
192,304,400,335
193,325,413,333
194,361,376,348
195,392,399,350
196,394,401,378
197,418,383,370
198,411,359,331
199,423,361,352
200,419,362,357
201,381,337,354
202,344,325,379
203,310,291,332
204,321,268,287
205,279,245,271
206,251,238,236
207,221,212,201
208,229,208,197
209,200,177,173
210,185,173,166
211,178,177,159
212,197,161,178
213,149,164,194
214,181,181,180
215,196,193,227
216,192,186,228
217,230,220,220
218,224,226,222
219,202,210,181
220,209,188,149
221,181,181,101
222,220,163,85
223,188,144,69
224,157,95,64
225,141,76,34
226,91,50,17
227,87,46,16
228,49,28,8
229,26,16,11
230,19,18,11
231,16,12,9
232,15,12,6
233,12,4,3
234,11,6,0
235,10,1,0
236,3,4,0
237,5,1,1
238,4,1,0
239,1,0,0
240,2,1,0
241,0,1,0
242,1,0,1
243,2,0,1
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
