bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,1,0,0
62,1,0,0
63,0,0,0
64,2,0,0
65,2,0,0
66,1,1,0
67,2,2,0
68,1,3,0
69,1,0,0
70,2,1,0
71,3,1,2
72,3,0,0
73,1,1,0
74,0,0,0
75,1,0,2
76,2,2,1
77,5,2,0
78,3,5,0
79,3,2,3
80,4,2,0
81,3,2,0
82,1,1,0
83,0,1,1
84,9,3,0
85,8,2,2
86,12,5,2
87,14,2,1
88,15,1,3
89,23,3,2
90,22,3,5
91,21,1,2
92,31,2,0
93,43,4,1
94,50,8,2
95,57,4,3
96,62,8,3
97,66,12,2
98,69,12,2
99,85,19,4
100,99,24,3
101,97,36,3
102,96,29,0
103,83,36,3
104,88,34,3
105,97,37,6
106,89,61,4
107,93,67,8
108,109,87,5
109,85,97,10
110,93,112,15
111,66,91,14
112,66,81,16
113,66,95,21
114,74,97,21
115,61,97,34
116,53,122,29
117,58,104,43
118,58,86,55
119,37,87,61
120,55,87,75
121,48,77,84
122,37,73,99
123,30,78,96
124,51,55,113
125,40,73,113
126,48,55,114
127,51,61,96
128,52,52,93
129,56,50,104
130,56,46,101
131,55,49,93
132,63,51,94
133,84,64,85
134,56,53,77
135,70,57,80
136,81,61,75
137,102,73,69
138,89,66,70
139,91,79,72
140,89,87,71
141,83,90,64
142,84,92,60
143,83,96,72
144,79,96,66
145,63,90,65
146,73,119,74
147,78,114,73
148,66,103,96
149,56,97,102
150,44,95,100
151,51,96,96
152,52,81,102
153,50,66,121
154,60,72,111
155,79,90,128
156,85,77,115
157,73,86,128
158,93,71,104
159,112,98,99
160,94,91,133
161,99,90,118
162,113,100,102
163,113,93,129
164,134,114,115
165,128,102,107
166,120,126,98
167,143,133,115
168,146,147,125
169,128,148,123
170,161,163,103
171,152,161,138
172,158,142,142
173,130,142,145
174,124,132,156
175,142,124,172
176,148,163,180
177,158,131,160
178,169,136,172
179,148,154,171
180,187,151,158
181,181,135,169
182,190,148,158
183,149,112,153
184,179,109,164
185,185,145,111
186,177,138,141
187,161,123,155
188,172,160,148
189,196,125,144
190,208,131,152
191,200,141,153
192,206,123,138
193,201,134,120
194,223,172,141
195,228,167,134
196,217,159,145
197,191,170,143
198,201,168,158
199,199,182,138
200,228,208,134
201,219,194,143
202,231,199,147
203,234,188,146
204,271,204,178
205,270,251,188
206,277,221,168
207,285,263,211
208,286,281,219
209,241,260,221
210,248,280,213
211,272,228,207
212,241,245,200
213,247,217,204
214,228,212,219
215,195,232,230
216,190,230,200
217,207,239,241
218,186,230,243
219,184,226,241
220,156,186,229
221,155,257,208
222,149,236,239
223,152,298,257
224,128,321,287
225,107,332,311
226,118,276,282
227,109,275,346
228,116,200,345
229,85,162,413
230,69,128,359
231,59,99,293
232,56,66,215
233,51,47,158
234,35,33,91
235,18,31,52
236,11,24,20
237,1,4,6
238,0,0,1
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
