bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,1,0,0
51,1,0,0
52,2,0,0
53,1,0,0
54,1,1,0
55,2,1,0
56,2,2,0
57,6,1,0
58,4,6,2
59,5,1,2
60,2,5,3
61,2,4,2
62,4,2,3
63,9,10,4
64,11,1,4
65,4,8,11
66,8,7,7
67,9,9,5
68,15,16,14
69,12,10,7
70,8,7,11
71,20,18,13
72,15,24,12
73,15,12,20
74,17,17,24
75,21,14,18
76,32,26,23
77,28,32,28
78,29,28,34
79,37,27,18
80,40,31,30
81,34,34,32
82,45,52,36
83,58,30,30
84,63,59,49
85,88,55,40
86,83,73,50
87,99,77,57
88,99,81,62
89,120,91,63
90,127,78,73
91,118,93,61
92,137,88,72
93,165,115,85
94,146,107,86
95,152,110,76
96,154,106,68
97,159,108,103
98,143,98,93
99,139,116,69
100,157,129,85
101,157,140,88
102,141,138,102
103,182,133,104
104,165,165,111
105,192,165,126
106,170,173,142
107,160,144,132
108,185,165,123
109,176,167,150
110,184,173,155
111,186,181,164
112,213,188,135
113,176,180,163
114,179,188,169
115,185,174,194
116,197,179,171
117,191,179,151
118,174,170,175
119,164,182,168
120,184,187,186
121,196,207,149
122,175,203,140
123,159,194,166
124,186,186,177
125,184,219,183
126,156,174,183
127,205,184,220
128,192,189,199
129,186,185,244
130,143,197,231
131,163,191,210
132,161,180,218
133,162,195,202
134,155,178,216
135,119,201,195
136,115,205,230
137,103,166,219
138,112,164,216
139,139,169,229
140,119,170,198
141,120,169,209
142,128,169,196
143,128,128,185
144,135,151,179
145,108,147,203
146,131,134,180
147,131,141,167
148,140,132,192
149,129,137,165
150,131,158,161
151,130,133,154
152,144,160,152
153,127,167,163
154,154,138,148
155,157,146,140
156,151,157,161
157,182,161,161
158,176,164,142
159,200,164,139
160,183,139,148
161,148,166,144
162,176,182,156
163,151,168,134
164,177,201,190
165,172,172,170
166,171,170,174
167,162,158,181
168,174,170,168
169,175,197,189
170,208,189,221
171,206,206,207
172,224,197,237
173,212,188,246
174,208,205,270
175,229,215,234
176,242,240,256
177,254,262,256
178,275,261,262
179,229,271,282
180,220,265,279
181,247,312,253
182,215,289,294
183,234,309,327
184,232,326,288
185,253,355,296
186,248,301,349
187,255,341,326
188,266,310,350
189,258,288,332
190,258,303,299
191,298,306,304
192,276,292,274
193,275,276,280
194,274,245,311
195,254,292,304
196,275,274,266
197,275,302,288
198,265,274,337
199,260,252,343
200,257,281,348
201,261,275,335
202,261,299,378
203,271,321,328
204,268,303,347
205,292,354,331
206,240,336,338
207,281,304,336
208,300,305,324
209,304,298,320
210,309,268,311
211,305,328,267
212,293,308,286
213,287,260,282
214,285,235,264
215,286,239,240
216,236,238,227
217,222,204,246
218,228,197,193
219,204,202,204
220,220,186,240
221,207,190,230
222,221,187,206
223,227,218,233
224,265,222,215
225,233,206,266
226,235,224,240
227,274,279,263
228,304,275,260
229,302,317,267
230,329,273,246
231,322,272,174
232,343,242,122
233,252,184,114
234,215,123,108
235,159,121,88
236,171,106,57
237,115,76,66
238,106,73,67
239,100,58,54
240,84,56,60
241,92,69,48
242,89,71,35
243,68,55,23
244,49,26,17
245,35,28,25
246,17,15,21
247,24,28,33
248,27,25,21
249,22,20,14
250,20,19,18
251,22,22,24
252,19,19,19
253,31,27,29
254,32,35,29
255,31,33,30
