bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,1
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,1
26,0,0,2
27,0,0,1
28,0,0,2
29,0,0,2
30,0,1,1
31,0,0,7
32,0,0,1
33,0,1,4
34,1,0,7
35,1,1,7
36,0,2,11
37,0,0,8
38,0,3,8
39,2,4,11
40,2,3,15
41,0,4,17
42,1,5,22
43,2,3,20
44,2,9,25
45,5,8,24
46,3,10,24
47,4,14,31
48,9,14,47
49,5,10,56
50,6,21,39
51,11,21,37
52,6,28,65
53,11,18,67
54,18,29,71
55,7,33,85
56,15,49,82
57,24,57,76
58,22,76,96
59,41,56,85
60,26,58,97
61,42,81,95
62,39,62,114
63,29,86,114
64,39,102,128
65,61,91,128
66,45,91,124
67,77,104,128
68,75,123,132
69,86,105,160
70,78,111,143
71,94,95,160
72,109,115,145
73,115,130,177
74,89,131,144
75,111,126,173
76,105,122,180
77,113,154,169
78,128,167,198
79,117,152,210
80,132,172,202
81,133,153,215
82,132,183,205
83,142,186,212
84,144,172,221
85,148,204,219
86,163,169,226
87,158,207,252
88,189,214,228
89,182,235,236
90,204,197,256
91,192,217,238
92,216,222,264
93,214,228,268
94,230,217,268
95,232,225,245
96,222,251,268
97,255,228,268
98,213,230,255
99,216,233,294
100,233,262,277
101,242,217,293
102,242,263,307
103,191,215,272
104,223,231,251
105,227,245,268
106,229,234,245
107,185,254,286
108,228,235,274
109,214,217,270
110,187,204,260
111,178,204,265
112,171,205,263
113,194,204,278
114,192,218,232
115,206,228,276
116,171,221,243
117,176,226,252
118,199,234,279
119,176,242,263
120,171,229,256
121,188,206,278
122,169,210,258
123,186,228,263
124,174,249,268
125,186,230,243
126,202,233,258
127,183,212,217
128,190,252,240
129,196,259,204
130,216,264,224
131,196,264,197
132,243,248,196
133,183,225,207
134,210,258,237
135,193,259,202
136,209,240,207
137,211,259,198
138,231,251,216
139,189,260,207
140,206,234,199
141,230,237,199
142,229,216,193
143,270,240,187
144,253,197,177
145,257,212,209
146,244,212,177
147,218,223,180
148,229,208,211
149,204,199,193
150,242,183,177
151,246,216,197
152,268,231,165
153,241,211,190
154,236,195,205
155,260,195,151
156,214,188,169
157,227,176,134
158,196,161,166
159,188,177,166
160,214,171,160
161,217,165,158
162,191,183,137
163,236,148,159
164,213,150,151
165,192,176,168
166,207,162,154
167,196,134,173
168,165,161,171
169,152,151,170
170,155,152,205
171,181,160,194
172,154,193,209
173,169,166,175
174,174,168,181
175,157,166,243
176,142,156,245
177,179,184,219
178,188,185,239
179,160,183,256
180,149,166,271
181,171,178,258
182,203,178,244
183,167,192,239
184,173,173,262
185,199,198,266
186,192,188,252
187,168,188,256
188,210,162,247
189,194,189,235
190,184,179,248
191,178,170,233
192,183,193,224
193,181,190,244
194,187,156,215
195,217,172,225
196,180,148,251
197,205,166,238
198,181,205,272
199,194,172,269
200,220,184,235
201,180,191,284
202,194,218,258
203,206,195,267
204,194,183,231
205,227,181,227
206,219,203,256
207,237,218,209
208,202,226,248
209,219,248,278
210,219,285,245
211,248,314,278
212,224,302,244
213,248,335,208
214,225,369,239
215,209,414,225
216,244,415,210
217,233,480,233
218,257,493,212
219,270,483,258
220,267,471,209
221,279,454,214
222,301,447,243
223,283,412,219
224,286,404,246
225,313,360,229
226,295,328,229
227,343,318,242
228,309,267,239
229,329,243,242
230,343,271,221
231,345,247,224
232,388,258,231
233,415,259,234
234,417,275,263
235,431,256,230
236,440,242,257
237,513,268,271
238,506,255,238
239,543,261,287
240,545,239,316
241,574,289,309
242,532,249,286
243,530,270,275
244,501,312,273
245,469,287,288
246,434,287,263
247,388,302,275
248,381,311,300
249,426,372,312
250,427,401,347
251,499,455,330
252,561,523,360
253,714,557,384
254,978,851,482
255,801,930,559
