bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,1
47,0,0,0
48,0,0,0
49,0,0,0
50,1,0,0
51,0,1,1
52,0,0,0
53,0,0,0
54,0,0,1
55,1,0,0
56,0,1,2
57,1,0,1
58,0,1,2
59,1,0,0
60,1,2,0
61,2,0,1
62,1,1,0
63,0,1,3
64,1,0,0
65,3,1,2
66,0,2,4
67,2,2,1
68,0,3,5
69,0,1,0
70,2,0,1
71,1,1,1
72,0,0,2
73,2,2,3
74,0,2,4
75,5,4,3
76,2,2,4
77,3,3,3
78,1,3,8
79,6,2,4
80,6,7,6
81,5,6,5
82,6,9,11
83,9,5,10
84,9,8,4
85,16,14,11
86,11,12,6
87,7,6,13
88,9,12,13
89,21,11,19
90,10,12,12
91,23,19,18
92,13,23,22
93,18,24,25
94,28,14,22
95,32,27,28
96,35,29,34
97,36,36,27
98,37,39,32
99,36,36,34
100,44,37,48
101,35,51,38
102,51,53,45
103,60,44,50
104,59,55,57
105,58,54,72
106,68,55,80
107,86,84,89
108,91,87,102
109,100,100,94
110,92,100,105
111,106,86,120
112,100,114,134
113,102,107,133
114,102,104,126
115,123,116,148
116,140,155,146
117,136,150,133
118,147,143,178
119,144,138,187
120,172,171,179
121,161,172,167
122,161,176,223
123,177,191,210
124,161,183,206
125,166,176,211
126,138,176,229
127,181,169,204
128,182,177,230
129,180,178,209
130,174,208,274
131,156,204,235
132,185,206,241
133,219,236,272
134,201,261,281
135,199,209,284
136,199,265,295
137,199,267,294
138,202,266,328
139,213,281,244
140,200,253,299
141,215,268,278
142,217,271,284
143,205,261,269
144,174,240,250
145,183,248,288
146,197,268,242
147,233,281,240
148,161,251,261
149,216,277,230
150,186,249,262
151,195,260,229
152,232,239,245
153,226,239,255
154,202,259,219
155,204,237,233
156,203,225,189
157,190,227,208
158,190,192,222
159,173,200,187
160,185,185,212
161,192,205,177
162,185,205,197
163,163,179,190
164,181,186,186
165,208,177,217
166,196,217,232
167,186,192,253
168,179,174,226
169,207,210,217
170,195,194,238
171,193,217,258
172,201,216,217
173,201,224,210
174,223,214,203
175,214,214,251
176,202,221,220
177,205,215,220
178,235,216,222
179,217,235,245
180,216,214,230
181,222,225,240
182,220,207,249
183,228,221,225
184,219,198,243
185,222,229,258
186,249,199,263
187,235,209,264
188,268,197,267
189,231,241,248
190,271,230,274
191,247,205,251
192,262,205,252
193,260,219,280
194,237,236,289
195,265,213,257
196,269,195,229
197,250,212,269
198,229,189,283
199,222,211,207
200,218,178,190
201,200,202,188
202,204,217,197
203,208,202,158
204,187,162,149
205,182,203,144
206,204,210,144
207,170,184,156
208,176,191,150
209,188,174,120
210,154,180,148
211,138,157,111
212,137,151,112
213,149,176,89
214,149,185,95
215,156,182,75
216,179,181,61
217,165,205,90
218,185,185,63
219,185,141,58
220,194,143,56
221,201,161,52
222,229,163,52
223,211,129,50
224,175,111,34
225,144,76,20
226,161,66,15
227,116,53,13
228,125,50,10
229,110,34,10
230,106,42,8
231,105,33,8
232,68,20,10
233,76,8,9
234,63,12,6
235,54,18,6
236,39,21,4
237,38,15,7
238,39,9,7
239,30,12,8
240,20,9,4
241,9,15,3
242,13,4,4
243,10,6,3
244,12,6,3
245,3,3,2
246,12,2,1
247,6,2,2
248,4,0,0
249,2,1,1
250,0,0,0
251,2,0,0
252,0,0,1
253,0,1,0
254,0,0,0
255,0,0,0
