bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,3
26,0,0,0
27,0,0,1
28,0,0,2
29,0,0,0
30,0,0,0
31,0,0,7
32,0,1,7
33,0,2,5
34,0,1,6
35,1,1,9
36,0,0,7
37,2,6,9
38,4,4,18
39,5,6,16
40,5,8,16
41,4,12,15
42,8,13,19
43,11,17,19
44,11,11,21
45,14,18,24
46,27,19,32
47,24,20,34
48,23,26,28
49,33,36,37
50,26,38,36
51,37,42,42
52,33,28,42
53,45,39,56
54,51,57,65
55,54,41,55
56,47,56,79
57,69,59,77
58,68,81,91
59,69,86,108
60,76,82,87
61,96,98,99
62,84,93,120
63,106,107,127
64,115,107,125
65,116,113,130
66,116,139,125
67,126,145,129
68,132,131,139
69,124,167,165
70,135,145,168
71,134,145,183
72,137,131,155
73,126,144,154
74,145,135,168
75,141,134,154
76,146,127,152
77,148,157,169
78,144,168,145
79,150,146,153
80,122,133,151
81,130,127,163
82,118,119,153
83,124,124,147
84,118,132,166
85,103,154,138
86,114,123,152
87,118,162,146
88,124,131,145
89,118,111,160
90,124,151,154
91,122,120,144
92,124,137,158
93,111,124,157
94,119,129,170
95,105,138,147
96,101,128,146
97,133,130,171
98,103,150,143
99,123,132,157
100,129,124,152
101,109,126,153
102,106,128,156
103,98,131,151
104,110,141,140
105,120,126,155
106,100,121,175
107,95,123,158
108,104,137,148
109,115,114,153
110,81,120,176
111,103,111,175
112,102,127,146
113,111,147,163
114,103,113,166
115,87,133,149
116,96,135,180
117,109,119,173
118,78,123,176
119,109,150,168
120,112,138,186
121,111,123,178
122,96,138,194
123,101,146,186
124,113,134,215
125,123,138,198
126,136,152,198
127,132,149,222
128,112,143,218
129,130,171,225
130,149,170,192
131,135,163,226
132,147,196,227
133,183,193,243
134,136,182,273
135,152,209,249
136,149,183,263
137,174,201,247
138,165,202,231
139,189,233,241
140,194,190,245
141,186,215,272
142,177,230,252
143,193,233,231
144,190,224,252
145,180,226,269
146,183,219,240
147,216,253,226
148,207,239,218
149,212,239,234
150,218,248,239
151,225,224,193
152,240,243,223
153,252,252,219
154,203,238,226
155,236,242,223
156,233,261,209
157,237,268,227
158,280,265,222
159,232,242,234
160,232,252,229
161,251,247,217
162,234,241,235
163,238,239,229
164,270,244,192
165,267,289,238
166,263,238,226
167,236,262,217
168,234,271,211
169,249,252,219
170,255,280,185
171,270,233,201
172,263,239,177
173,279,215,196
174,266,205,201
175,261,203,184
176,224,203,181
177,223,248,201
178,246,230,163
179,281,243,179
180,222,175,169
181,252,182,192
182,230,205,149
183,231,180,133
184,191,130,135
185,204,150,160
186,182,118,125
187,170,142,117
188,155,130,117
189,154,108,136
190,162,88,107
191,131,94,104
192,134,96,120
193,151,82,91
194,125,85,106
195,114,73,77
196,111,77,79
197,108,69,88
198,97,69,82
199,96,82,91
200,88,96,61
201,83,76,71
202,58,82,66
203,58,77,83
204,79,74,64
205,56,108,77
206,71,89,65
207,53,101,68
208,62,89,53
209,84,109,62
210,81,109,63
211,80,109,63
212,63,108,76
213,89,122,56
214,90,123,58
215,85,118,58
216,105,116,60
217,134,103,56
218,96,85,64
219,120,89,58
220,130,92,51
221,126,79,66
222,155,99,53
223,123,106,58
224,164,102,34
225,159,76,33
226,150,81,22
227,146,87,15
228,143,82,20
229,145,85,14
230,133,100,15
231,152,82,8
232,144,76,9
233,120,81,9
234,111,71,5
235,120,59,5
236,112,46,1
237,100,28,6
238,83,17,0
239,69,26,4
240,60,16,4
241,49,13,3
242,33,9,1
243,25,10,3
244,22,1,0
245,20,8,0
246,9,6,0
247,18,5,0
248,10,4,0
249,4,0,0
250,2,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
