bin,red,green,blue
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,1
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,1
62,0,0,0
63,0,0,1
64,0,0,0
65,0,0,0
66,0,0,1
67,0,0,1
68,0,0,2
69,0,0,1
70,0,0,4
71,0,0,1
72,0,1,1
73,0,0,5
74,0,0,9
75,0,0,6
76,0,1,3
77,0,3,5
78,0,2,6
79,0,1,3
80,0,3,10
81,2,0,13
82,0,0,12
83,1,1,18
84,0,4,16
85,0,3,23
86,1,4,22
87,1,5,19
88,1,2,33
89,1,12,30
90,1,4,38
91,2,8,29
92,1,7,27
93,6,11,32
94,2,10,32
95,2,15,43
96,2,17,44
97,3,23,51
98,5,32,49
99,5,19,57
100,4,27,63
101,8,36,58
102,6,41,58
103,11,28,47
104,6,35,65
105,18,49,79
106,8,47,71
107,7,38,62
108,18,52,79
109,26,62,65
110,21,68,79
111,15,65,64
112,22,57,71
113,37,85,72
114,39,67,83
115,37,70,72
116,40,80,84
117,39,88,87
118,49,65,100
119,50,85,116
120,44,95,100
121,61,92,84
122,78,102,110
123,66,94,86
124,84,94,88
125,60,89,103
126,86,93,103
127,72,98,107
128,74,92,98
129,82,116,90
130,84,148,86
131,108,107,90
132,114,105,95
133,110,113,98
134,93,97,98
135,119,88,105
136,99,98,98
137,106,98,96
138,122,90,106
139,110,95,95
140,104,81,94
141,109,74,130
142,96,87,107
143,94,72,94
144,88,78,99
145,112,78,112
146,87,79,109
147,77,100,115
148,104,90,104
149,92,84,111
150,92,76,103
151,100,89,117
152,91,79,102
153,78,93,104
154,70,94,96
155,55,95,103
156,76,84,100
157,72,92,95
158,81,106,95
159,75,90,84
160,72,80,84
161,78,95,77
162,67,98,77
163,78,89,93
164,74,88,78
165,79,84,66
166,68,77,69
167,90,74,77
168,78,62,77
169,70,87,84
170,84,90,77
171,64,81,77
172,73,77,84
173,83,70,71
174,81,71,76
175,71,50,87
176,75,68,70
177,71,61,120
178,78,71,97
179,70,72,102
180,66,66,100
181,67,78,113
182,65,49,127
183,62,56,109
184,65,64,130
185,70,58,92
186,68,54,95
187,60,46,99
188,66,48,110
189,61,54,104
190,73,50,99
191,63,41,98
192,59,56,82
193,58,47,81
194,55,50,77
195,53,48,73
196,58,60,75
197,62,78,92
198,65,69,80
199,59,69,92
200,58,60,78
201,68,84,66
202,45,77,79
203,44,72,74
204,54,104,79
205,44,89,80
206,52,118,62
207,51,115,65
208,57,123,58
209,57,117,74
210,64,172,69
211,53,137,62
212,55,156,60
213,77,114,61
214,82,102,48
215,63,97,58
216,85,94,58
217,81,86,57
218,86,83,43
219,84,95,51
220,90,93,52
221,121,97,51
222,140,125,38
223,136,100,47
224,130,102,56
225,117,117,30
226,141,111,56
227,131,91,53
228,160,81,46
229,160,98,62
230,155,84,45
231,121,75,44
232,119,68,52
233,121,64,50
234,120,64,46
235,130,54,49
236,147,67,53
237,145,62,50
238,155,60,41
239,144,60,53
240,146,67,47
241,153,70,49
242,149,55,34
243,119,59,53
244,108,60,67
245,107,60,47
246,116,57,62
247,106,64,78
248,74,73,61
249,63,71,64
250,78,63,89
251,90,76,61
252,113,119,86
253,171,140,72
254,342,196,56
255,301,218,73
